label,ax,ay,az,gx,gy,gz
3,-3.44,8.22,1.58,0.02,-0.42,0.18
3,-3.05,8.33,1.32,-0.04,-0.13,0.29
3,-3.30,8.23,1.38,-0.16,-0.29,0.30
3,-2.78,7.99,1.83,-0.26,-0.31,0.37
3,-2.34,8.17,2.27,-0.24,-0.20,0.48
3,-2.64,8.28,2.15,-0.35,-0.33,0.56
3,-2.73,7.32,1.14,-0.28,-0.39,0.69
3,-4.11,6.39,-0.31,-0.53,-0.76,1.20
3,-4.57,6.78,-0.59,-0.87,-0.81,2.00
3,-3.66,5.18,1.01,-1.13,-0.73,2.68
3,-1.98,1.16,1.54,-1.14,-0.64,3.55
3,2.37,-5.48,3.40,-1.57,0.09,4.18
3,2.77,-11.83,3.28,-1.71,-0.15,5.37
3,9.30,-19.69,4.69,-2.59,-0.50,6.05
3,10.71,-21.25,6.40,-2.45,-0.54,6.26
3,16.45,-20.85,7.34,-1.76,-1.26,6.04
3,20.26,-22.52,8.74,-1.51,-1.00,5.61
3,20.81,-16.64,9.53,-1.07,-0.34,5.73
3,18.48,-10.47,7.48,-0.35,-1.22,4.44
3,17.83,-5.38,4.40,-0.14,-0.76,2.29
3,13.40,-4.75,3.34,-0.23,0.77,-0.11
3,8.59,-6.75,2.73,-0.21,0.35,-1.22
3,5.43,-9.49,1.83,-0.08,0.58,-1.43
3,0.54,-10.73,1.22,0.10,-0.31,-1.55
3,1.65,-10.34,0.88,-0.09,-0.54,-1.09
3,1.37,-10.37,1.72,-0.37,-0.09,-1.07
3,1.96,-9.92,2.27,-0.46,-0.14,"-0.84"
3,3.36,-10.04,2.50,-0.41,-0.06,-0.57
3,3.41,-9.32,2.51,-0.32,-0.04,-0.45
3,4.32,-9.02,2.50,-0.28,0.06,-0.22
3,4.51,-8.73,2.38,-0.22,0.12,-0.12
3,4.69,-8.67,2.21,-0.14,0.24,-0.07
3,4.70,-8.71,1.98,-0.07,0.08,-0.11
3,5.01,-8.61,1.72,-0.03,0.04,-0.04
3,5.19,-8.59,1.59,-0.07,0.08,0.03
3,5.34,-8.57,1.54,-0.04,0.16,0.01
3,5.21,-8.45,1.56,-0.05,0.23,-0.08
3,5.16,-8.73,1.65,-0.13,-0.02,-0.20
3,5.20,-8.60,1.72,-0.13,0.01,-0.15
3,4.95,-8.67,1.77,-0.21,0.09,"-0.16"
3,5.05,-8.66,1.96,-0.20,0.21,-0.09
3,4.99,-8.59,2.01,-0.15,0.23,"-0.07"
3,4.87,-8.66,1.97,-0.04,0.05,-0.05
3,5.09,-8.56,1.72,-0.01,-0.04,0.01
3,5.26,-8.41,1.72,-0.03,0.02,0.01
3,5.25,-8.47,1.72,-0.07,0.04,0.05
3,5.30,-8.51,1.70,-0.05,0.02,0.04
3,5.36,-8.48,1.69,-0.05,0.04,0.06
3,5.39,-8.48,1.71,-0.06,0.06,"0.04"
3,5.39,-8.49,1.74,-0.04,0.02,"-0.00"
