label,ax,ay,az,gx,gy,gz
2,6.48,-3.09,6.73,0.03,-0.01,-0.08
2,6.47,-2.91,6.75,-0.07,0.03,-0.07
2,6.22,-2.92,6.89,-0.06,0.08,"-0.03"
2,6.21,-3.04,7.11,-0.05,0.05,-0.00
2,6.19,-2.84,6.87,0.04,-0.01,"0.08"
2,6.61,-2.75,6.77,0.00,0.02,0.10
2,7.02,-1.47,6.75,-0.12,0.09,0.13
2,7.42,-0.15,7.80,-0.32,0.47,"0.08"
2,10.67,0.61,9.50,-0.22,0.55,"0.14"
2,13.72,0.81,7.95,0.36,0.90,-0.58
2,17.16,-1.20,5.52,0.28,0.59,-1.63
2,14.93,-3.77,4.87,0.12,0.37,-2.67
2,14.87,-4.90,2.81,0.13,-0.18,-3.16
2,13.91,-6.01,2.55,-0.75,0.01,-3.89
2,10.86,-7.88,3.20,-0.98,-0.43,-3.96
2,14.57,-6.32,-1.72,-1.31,-1.86,"-3.65"
2,21.86,-14.82,-1.75,-3.54,0.53,"-4.62"
2,16.59,-27.08,2.00,-4.19,-0.35,-6.22
2,6.74,-25.82,12.81,-3.12,-1.23,"-6.61"
2,-4.84,-17.24,17.14,-1.91,-0.49,-5.62
2,-7.37,-13.41,15.55,-1.50,-0.01,-3.98
2,-6.21,-5.54,13.82,-0.92,-0.30,-2.10
2,-2.91,1.60,10.98,-0.23,0.21,"-0.70"
2,3.23,2.52,9.75,0.08,0.17,-0.03
2,4.20,3.12,8.95,0.29,0.13,-0.08
2,3.41,2.38,8.93,0.28,-0.11,0.08
2,0.05,2.28,8.98,0.51,0.40,"0.75"
2,4.11,2.50,7.10,0.40,0.30,"0.91"
2,5.14,3.10,7.33,0.04,0.26,0.84
2,3.84,3.49,8.36,0.02,0.10,"0.73"
2,5.37,3.19,8.27,0.12,0.20,0.58
2,4.24,3.11,8.10,0.15,0.32,0.39
2,4.01,2.79,7.87,0.11,0.16,"0.30"
2,3.88,2.97,8.20,0.03,0.08,"0.32"
2,4.58,2.75,8.10,0.00,-0.00,0.23
2,3.85,2.92,8.19,0.02,0.11,0.18
2,4.05,2.76,8.24,-0.03,0.08,"0.13"
2,3.85,2.78,8.33,-0.06,-0.01,"0.13"
2,4.21,2.82,8.22,-0.06,0.02,0.09
2,4.40,2.76,8.40,-0.02,0.01,0.05
2,4.08,3.03,8.12,-0.01,0.08,0.03
2,3.99,2.82,8.16,-0.04,0.07,-0.01
2,3.57,2.36,8.39,-0.06,0.01,"-0.00"
2,3.72,2.45,8.31,-0.04,-0.03,0.04
2,4.01,2.82,8.28,-0.04,-0.03,"0.08"
2,4.15,2.84,8.31,-0.08,0.04,0.07
2,3.85,2.71,8.36,-0.03,0.09,0.04
2,3.92,2.62,8.21,-0.05,-0.01,0.02
2,3.74,2.53,8.39,-0.06,0.03,0.07
2,3.92,2.72,8.36,-0.06,0.03,"0.10"
