label,ax,ay,az,gx,gy,gz
6,9.42,1.03,3.59,-0.04,0.04,0.01
6,9.13,1.09,3.69,-0.01,-0.02,"0.00"
6,9.65,1.04,3.60,-0.02,0.02,0.01
6,9.10,1.05,3.77,-0.03,-0.02,-0.03
6,9.68,1.03,3.56,-0.05,0.07,0.02
6,9.42,0.94,3.72,-0.05,0.04,"-0.02"
6,9.97,0.88,3.72,-0.07,0.10,"-0.03"
6,9.80,0.96,3.92,-0.05,0.14,-0.07
6,9.41,1.19,4.28,-0.10,0.30,"0.09"
6,9.62,0.63,4.85,0.23,0.58,0.37
6,9.51,1.20,4.20,0.09,0.30,0.27
6,11.13,0.62,4.37,-0.15,0.56,0.19
6,8.92,0.73,4.74,-0.12,0.89,0.25
6,7.12,3.38,4.14,-0.09,0.50,"0.28"
6,6.68,11.37,4.80,-0.17,1.77,"0.70"
6,6.30,25.35,4.72,-0.86,1.96,-0.64
6,3.98,27.80,-1.72,0.37,2.22,"-1.85"
6,-2.50,0.96,3.62,-1.35,5.44,-0.34
6,-5.25,-51.58,17.39,-6.32,2.66,5.22
6,22.11,-18.86,1.66,3.67,-3.32,1.01
6,-3.17,-10.19,6.47,0.94,3.96,-2.70
6,0.22,-0.88,6.49,-0.55,-0.99,0.12
6,1.11,-3.07,10.08,0.06,1.08,-0.41
6,1.53,-2.26,9.07,0.05,-0.55,"-0.47"
6,1.36,-1.18,9.61,0.08,0.40,-0.38
6,1.53,-1.48,9.27,-0.04,-0.31,-0.05
6,2.60,-1.49,8.92,-0.08,0.29,-0.03
6,1.79,-1.70,9.44,-0.01,-0.01,-0.21
6,2.18,-1.42,9.07,-0.08,-0.03,0.02
6,2.25,-1.59,9.27,-0.09,-0.14,-0.13
6,2.72,-0.95,8.87,-0.22,-0.11,"-0.09"
6,1.84,-1.03,9.00,-0.02,0.30,"-0.05"
6,2.29,-1.11,8.81,-0.15,-0.03,0.12
6,2.89,-1.56,8.83,-0.23,0.02,0.03
6,2.41,-1.72,9.11,-0.14,0.04,-0.04
6,2.68,-2.02,9.46,-0.16,0.00,0.05
6,2.49,-1.58,9.33,-0.00,0.01,0.01
6,2.41,-1.64,9.21,-0.02,-0.13,-0.02
6,2.48,-1.68,9.30,0.01,0.01,"-0.10"
6,2.33,-1.49,9.12,-0.04,0.00,-0.08
6,1.98,-1.49,9.44,-0.00,-0.00,"-0.01"
6,2.47,-1.51,9.23,0.02,0.00,0.03
6,2.59,-1.46,8.86,-0.00,0.00,"-0.00"
6,2.23,-1.46,8.86,-0.03,-0.10,-0.01
6,2.08,-1.55,8.90,-0.02,0.05,-0.02
6,2.13,-1.70,9.01,-0.11,-0.05,0.01
6,1.90,-1.67,9.23,-0.08,0.01,0.08
6,2.15,-1.97,9.46,-0.12,-0.02,"0.07"
6,2.32,-2.09,9.88,-0.04,-0.00,"0.03"
6,2.29,-2.05,9.79,0.10,-0.16,"-0.11"
