label,ax,ay,az,gx,gy,gz
3,-2.19,8.40,2.71,0.01,-0.15,-0.17
3,-2.09,8.17,2.54,-0.00,-0.14,"-0.14"
3,-2.04,8.05,2.60,-0.03,-0.05,-0.16
3,-3.03,8.67,2.56,0.01,-0.21,"-0.23"
3,-3.13,8.70,2.59,-0.05,-0.15,-0.10
3,-2.94,8.69,2.76,-0.08,-0.18,-0.02
3,-2.65,8.35,2.95,-0.09,-0.13,0.01
3,-2.90,7.93,2.37,-0.05,-0.26,"0.04"
3,-3.25,7.87,1.22,-0.00,-0.48,0.14
3,-3.98,8.34,-0.30,-0.16,-0.54,0.36
3,-3.52,7.98,-0.93,-0.36,-0.70,0.55
3,-3.31,7.95,-0.31,-1.06,-0.49,0.96
3,-2.46,5.49,0.40,-1.46,-0.38,1.31
3,-3.10,1.44,0.17,-1.81,-0.72,"2.29"
3,-0.91,-2.14,1.86,-2.38,-1.55,3.45
3,4.86,-7.67,3.45,-2.53,-0.44,3.98
3,6.94,-10.81,5.90,-3.28,-1.22,"3.53"
3,8.47,-13.35,7.94,-3.16,-1.03,"3.65"
3,7.23,-15.23,5.98,-2.79,-1.66,4.30
3,12.90,-16.75,8.44,-3.32,-1.32,4.90
3,11.88,-17.29,14.38,-3.18,-1.20,"5.61"
3,21.33,-16.03,10.90,-1.52,-1.70,5.50
3,17.77,-11.29,9.83,-1.79,0.00,2.89
3,15.28,-7.54,7.18,-0.66,-1.03,1.07
3,11.29,-7.41,4.62,-0.28,0.08,-0.66
3,3.82,-8.42,3.24,-0.19,0.70,"-1.02"
3,1.81,-9.83,1.88,0.13,-0.11,"-0.95"
3,1.98,-10.05,0.68,0.27,-0.45,-0.71
3,2.73,-9.86,1.08,-0.08,0.03,-0.56
3,2.14,-9.54,1.33,-0.12,0.27,"-0.50"
3,2.71,-9.63,1.92,-0.33,0.29,"-0.28"
3,3.13,-9.63,2.13,-0.02,0.25,"-0.30"
3,3.98,-9.23,2.15,0.08,0.25,"-0.37"
3,3.80,-8.61,2.35,-0.12,0.23,-0.19
3,3.97,-9.02,2.37,-0.27,0.06,"-0.02"
3,3.90,-8.81,2.30,-0.10,0.09,0.01
3,4.22,-9.13,2.13,-0.13,0.12,"0.12"
3,4.12,-9.00,2.13,-0.08,0.12,-0.02
3,4.00,-8.89,2.01,-0.12,0.06,0.05
3,3.98,-8.94,1.92,-0.10,0.04,0.01
3,4.11,-9.00,1.93,-0.22,-0.01,"0.09"
3,3.97,-9.09,1.90,-0.12,0.03,"0.02"
3,4.02,-9.13,1.83,-0.14,-0.01,0.01
3,3.98,-9.11,1.90,-0.10,-0.00,-0.01
3,4.16,-9.10,1.95,-0.14,0.03,0.01
3,4.11,-9.05,2.03,-0.07,0.14,"0.02"
3,4.04,-9.12,2.01,-0.03,0.09,0.01
3,4.04,-8.97,1.94,-0.03,0.00,0.02
3,4.13,-8.96,1.93,0.00,0.02,"-0.01"
3,4.01,-8.99,1.95,0.00,-0.00,"-0.01"
