label,ax,ay,az,gx,gy,gz
2,6.21,-2.07,7.23,-0.01,0.08,0.08
2,6.15,-1.98,7.38,0.01,-0.05,"0.12"
2,6.37,-1.90,7.25,0.04,-0.01,0.16
2,6.83,-1.59,6.88,0.04,-0.10,0.25
2,7.58,-1.66,6.71,-0.01,0.00,0.14
2,7.53,-1.49,7.00,-0.14,-0.10,-0.05
2,6.94,-0.44,7.46,-0.11,0.06,-0.08
2,7.53,1.34,8.10,-0.24,0.16,0.01
2,9.82,2.02,8.02,-0.17,0.27,0.04
2,12.73,1.31,5.94,-0.14,0.16,-0.23
2,16.86,-0.83,3.28,-0.22,0.45,-1.10
2,16.61,-3.02,1.01,-0.52,-0.11,-2.34
2,15.91,-6.70,-0.22,-0.98,0.15,"-3.44"
2,16.55,-10.66,-0.53,-1.65,-0.80,"-4.16"
2,16.73,-12.63,-2.58,-2.73,-1.46,-4.64
2,22.55,-18.39,-4.62,-5.05,-2.83,"-4.88"
2,22.85,-31.68,1.77,-6.69,-0.18,-6.58
2,12.80,-37.70,12.39,-5.07,-1.26,"-7.68"
2,-1.31,-24.44,21.57,-3.13,-1.66,-6.55
2,-7.91,-10.52,19.11,-2.14,-2.41,"-4.31"
2,-3.76,0.21,12.92,-0.67,-0.56,-1.23
2,4.36,4.80,8.05,-0.12,-0.44,0.25
2,7.07,3.79,6.42,0.13,0.20,0.26
2,6.79,4.39,5.61,0.45,0.18,0.27
2,8.05,3.55,5.43,0.31,-0.14,"0.24"
2,6.65,3.90,5.95,0.42,0.35,0.25
2,6.30,3.44,6.79,0.37,0.15,"0.32"
2,7.45,3.86,5.84,0.48,0.20,0.35
2,6.41,4.86,4.72,0.37,0.32,"0.41"
2,7.01,4.94,4.65,0.17,0.19,0.36
2,6.86,4.71,5.27,0.11,0.00,"0.28"
2,6.81,4.16,5.70,0.09,-0.00,0.17
2,7.30,4.18,5.11,0.17,-0.12,0.13
2,7.14,4.39,5.07,0.06,0.04,0.15
2,7.69,4.41,5.09,-0.05,0.04,0.13
2,6.94,4.24,5.25,0.02,0.09,"0.10"
2,7.41,4.09,5.25,-0.04,0.07,"0.09"
2,7.06,3.84,5.30,0.05,0.02,0.02
2,7.35,3.77,5.31,0.00,-0.03,"0.06"
2,7.55,4.04,5.13,0.08,0.02,0.10
2,7.28,4.06,5.23,0.03,0.06,0.10
2,7.18,4.38,5.08,-0.01,0.04,0.11
2,7.26,4.22,5.15,-0.04,-0.03,0.09
2,7.75,3.92,5.24,-0.04,0.03,0.06
2,7.31,4.10,5.09,-0.01,0.05,0.02
2,7.35,3.89,5.15,0.00,0.09,"0.01"
2,7.11,4.10,5.23,-0.01,0.02,0.02
2,7.19,4.12,5.21,0.02,0.02,0.04
2,7.40,4.22,4.93,0.03,0.03,0.05
2,7.59,4.15,5.07,0.00,0.06,"0.04"
