label,ax,ay,az,gx,gy,gz
0,8.49,0.40,5.12,-0.03,0.05,0.01
0,8.41,0.38,5.18,-0.05,0.05,0.02
0,8.64,0.40,5.15,-0.03,0.02,"0.01"
0,8.48,0.34,5.27,-0.01,0.04,"0.01"
0,8.54,0.39,5.19,-0.02,-0.00,"0.02"
0,8.38,0.35,5.23,-0.00,0.03,0.01
0,8.63,0.43,5.15,-0.02,0.03,0.01
0,8.52,0.31,5.24,-0.05,0.02,0.00
0,8.42,0.41,5.24,-0.06,0.02,0.01
0,8.39,0.40,5.19,-0.06,0.02,0.03
0,8.40,0.39,5.21,-0.06,0.02,0.05
0,8.60,0.33,5.24,-0.06,0.02,0.04
0,8.54,0.33,5.20,-0.06,0.02,0.03
0,8.66,0.40,5.17,-0.08,0.03,"0.03"
0,8.49,0.33,5.35,-0.07,0.01,0.02
0,8.57,0.41,5.29,-0.04,0.03,0.02
0,8.48,0.37,5.23,-0.02,-0.00,"-0.00"
0,8.42,0.45,5.17,-0.07,0.01,"0.01"
0,8.50,0.36,5.26,-0.06,0.02,0.01
0,8.45,0.27,5.36,-0.06,0.02,0.01
0,8.50,0.36,5.21,-0.04,-0.00,0.00
0,8.33,0.34,5.29,-0.06,0.03,0.02
0,8.54,0.38,5.24,-0.05,0.00,0.02
0,8.36,0.29,5.29,-0.05,0.02,"0.01"
0,8.58,0.37,5.19,-0.06,0.01,"0.01"
0,8.37,0.34,5.27,-0.05,0.02,0.02
0,8.58,0.30,5.24,-0.04,0.01,0.02
0,8.39,0.31,5.28,-0.04,-0.00,0.01
0,8.59,0.37,5.20,-0.05,0.04,0.02
0,8.39,0.34,5.22,-0.07,-0.02,0.02
0,8.48,0.27,5.33,-0.07,0.03,0.02
0,8.44,0.36,5.25,-0.05,-0.03,"0.03"
0,8.45,0.35,5.23,-0.05,0.05,"0.04"
0,8.64,0.32,5.19,-0.07,-0.01,0.03
0,8.45,0.27,5.27,-0.06,0.04,"0.02"
0,8.61,0.33,5.22,-0.06,-0.01,0.01
0,8.45,0.30,5.34,-0.05,0.03,0.01
0,8.58,0.34,5.25,-0.06,0.01,0.00
0,8.42,0.26,5.29,-0.06,0.01,0.01
0,8.50,0.31,5.20,-0.06,-0.00,0.01
0,8.43,0.27,5.24,-0.06,0.02,0.02
0,8.54,0.36,5.21,-0.07,0.01,0.02
0,8.54,0.30,5.28,-0.09,0.05,0.01
0,8.48,0.22,5.31,-0.06,0.03,"-0.01"
0,8.34,0.24,5.20,-0.03,-0.02,0.01
0,8.51,0.16,5.27,-0.04,0.01,0.01
0,8.52,0.30,5.27,-0.06,-0.03,0.01
0,8.41,0.31,5.34,-0.07,0.05,0.01
0,8.52,0.30,5.33,-0.11,-0.03,0.03
0,8.56,0.23,5.30,-0.04,0.05,"-0.00"
