label,ax,ay,az,gx,gy,gz
2,6.33,-0.87,8.01,-0.05,0.12,-0.05
2,6.14,-0.96,7.67,-0.03,0.13,"-0.12"
2,5.82,-1.02,7.61,-0.06,0.11,"-0.16"
2,5.37,-1.15,7.73,-0.07,0.10,"-0.15"
2,5.51,-1.16,7.77,-0.05,0.02,-0.10
2,5.25,-1.14,7.80,-0.05,0.04,-0.06
2,5.57,-0.73,7.81,-0.10,0.03,-0.02
2,5.32,0.77,8.01,-0.23,0.13,-0.01
2,6.93,2.10,8.79,-0.44,0.47,-0.06
2,7.15,4.41,8.93,-0.47,0.42,"-0.25"
2,13.08,4.89,8.61,-0.64,1.11,"-0.56"
2,15.61,-0.31,8.64,0.05,0.74,-1.86
2,16.11,-1.82,4.04,0.37,0.27,-2.79
2,16.98,-4.58,-0.57,-0.42,0.18,-3.90
2,26.63,-13.10,-6.75,-2.83,0.30,"-7.11"
2,20.41,-26.24,4.22,-6.69,1.32,-8.01
2,4.03,-32.46,10.26,-0.42,0.67,-8.08
2,-10.78,-21.50,10.83,2.40,0.22,-5.42
2,-9.46,-2.98,8.51,-0.05,-1.48,"-2.29"
2,-3.67,-1.91,9.98,-0.97,-0.15,-1.04
2,-1.26,-0.02,10.36,-0.43,-0.48,0.02
2,5.74,0.69,10.60,-0.21,0.16,0.39
2,3.19,1.04,9.46,0.17,-0.39,0.44
2,5.13,1.76,8.60,0.13,-0.30,0.32
2,4.49,1.47,8.56,0.16,-0.19,0.14
2,5.09,1.30,8.18,0.21,-0.28,0.12
2,4.52,0.60,8.25,0.14,-0.07,"0.08"
2,4.48,1.15,8.07,0.20,-0.34,"0.12"
2,4.57,1.61,8.21,0.12,-0.12,0.16
2,5.11,1.85,8.16,0.10,-0.25,"0.16"
2,4.88,1.75,8.16,-0.00,0.08,0.06
2,4.86,1.58,8.03,0.08,-0.13,"0.05"
2,4.98,1.68,7.74,0.05,-0.04,0.08
2,5.35,1.37,8.10,-0.02,-0.09,0.07
2,5.15,1.78,8.13,-0.02,-0.17,0.07
2,5.21,1.82,8.15,-0.01,-0.00,0.05
2,5.26,1.65,8.12,0.04,-0.06,-0.01
2,5.02,1.90,7.77,-0.01,-0.21,"-0.10"
2,5.45,1.83,7.60,-0.08,-0.15,-0.04
2,5.34,1.80,7.91,-0.17,-0.06,-0.03
2,5.34,1.80,8.15,-0.11,0.04,0.04
2,5.19,1.64,8.17,-0.02,0.04,0.07
2,5.83,1.68,7.89,-0.01,0.09,"0.04"
2,5.15,1.60,7.91,-0.05,0.04,-0.00
2,4.95,1.81,7.88,-0.08,0.02,"0.08"
2,5.05,1.79,7.93,-0.05,0.09,0.07
2,5.54,1.91,7.84,-0.08,0.04,0.08
2,5.34,1.92,7.97,-0.08,0.01,0.02
2,5.16,1.64,8.05,-0.06,0.02,"0.02"
2,5.14,1.48,8.15,-0.05,0.02,"0.02"
