label,ax,ay,az,gx,gy,gz
4,6.05,-7.85,1.67,0.09,0.02,-0.12
4,6.15,-7.96,1.80,0.12,-0.06,-0.09
4,6.36,-7.72,1.89,0.15,-0.15,"-0.04"
4,6.79,-7.60,2.06,0.07,-0.11,-0.07
4,7.14,-7.63,2.30,0.06,-0.04,-0.10
4,7.76,-7.63,2.57,0.44,-0.20,-0.30
4,8.99,-6.58,3.71,0.42,-0.57,"-0.31"
4,11.53,-4.84,4.58,0.55,-0.54,-0.64
4,13.97,-4.90,3.66,0.68,-0.98,-1.16
4,14.16,-7.06,2.38,0.82,-0.87,-2.09
4,14.75,-6.33,1.85,0.59,-1.04,-2.71
4,13.69,-6.21,1.77,0.61,-0.76,-2.98
4,14.48,-5.86,2.50,0.35,-0.68,-3.24
4,14.12,-6.08,4.49,0.48,-1.44,-3.56
4,15.17,-1.86,0.68,0.49,-2.27,"-3.73"
4,16.18,-1.71,-1.04,-0.17,-0.39,-3.98
4,17.12,-0.80,-2.87,-0.38,-0.85,-4.37
4,15.91,-1.47,-5.31,-1.12,-0.89,-5.27
4,12.09,-4.94,-6.02,-2.11,-0.40,-5.88
4,6.59,-8.28,-2.62,-2.98,0.74,-6.35
4,-2.18,-9.84,-0.17,-2.42,2.22,"-6.28"
4,-13.28,-9.17,1.14,-1.77,0.77,"-5.26"
4,-14.39,-4.48,1.61,-0.84,-0.19,-2.85
4,-14.48,-2.86,2.34,-0.71,0.02,-1.45
4,-12.25,-0.02,2.51,-0.33,-0.18,-0.04
4,-8.55,2.08,3.27,-0.14,0.11,0.38
4,-7.99,3.74,3.58,0.04,0.52,0.36
4,-6.65,4.29,3.89,-0.18,0.06,"0.27"
4,-7.74,5.13,3.31,0.13,-0.28,0.19
4,-7.29,4.73,3.20,0.03,-0.01,0.09
4,-7.05,4.88,3.07,0.11,-0.27,-0.02
4,-7.27,4.19,2.95,0.03,-0.23,"-0.06"
4,-7.22,4.12,3.21,-0.07,-0.20,-0.06
4,-7.58,3.79,3.44,-0.08,-0.15,-0.03
4,-7.10,3.98,3.49,-0.19,-0.20,0.04
4,-7.83,3.69,3.59,-0.13,-0.08,0.04
4,-7.28,4.07,3.62,-0.10,-0.14,"0.10"
4,-6.86,3.84,3.91,-0.09,0.02,0.04
4,-7.08,4.18,3.98,-0.08,-0.17,0.01
4,-7.09,4.04,3.92,-0.01,-0.15,"-0.00"
4,-7.41,3.85,3.94,-0.02,-0.11,"0.01"
4,-7.13,3.96,3.76,-0.02,-0.08,0.05
4,-7.46,3.93,3.85,0.05,-0.11,0.03
4,-6.96,4.14,3.79,0.02,-0.24,0.04
4,-7.17,4.04,3.93,-0.01,-0.08,0.05
4,-6.89,3.75,4.04,-0.02,-0.13,"0.09"
4,-6.60,3.77,4.36,-0.07,-0.03,"0.10"
4,-7.13,4.35,4.10,0.02,-0.18,0.15
4,-6.69,4.42,4.27,-0.01,0.02,"0.15"
4,-6.64,4.78,4.18,0.05,-0.09,"0.12"
