label,ax,ay,az,gx,gy,gz
3,0.50,8.67,2.65,-0.13,0.09,-0.07
3,0.15,8.87,2.69,-0.14,0.10,-0.05
3,-0.20,8.94,2.42,-0.08,-0.00,"0.00"
3,-0.11,9.07,2.15,-0.00,-0.15,0.09
3,-0.06,9.20,1.90,0.14,-0.29,0.03
3,0.11,9.20,1.82,-0.01,-0.26,"-0.01"
3,-0.93,8.45,1.66,-0.10,-0.38,0.05
3,-2.58,6.81,0.98,-0.17,-0.50,"0.41"
3,-3.39,5.09,0.58,-0.29,-0.84,1.26
3,-3.25,-0.93,1.31,-0.19,-0.75,2.41
3,-2.62,-6.08,0.98,0.26,-1.05,4.33
3,3.67,-12.56,2.60,-0.35,-0.44,"6.22"
3,8.97,-17.29,4.39,-1.25,0.95,7.79
3,19.19,-21.51,7.03,-1.98,0.83,8.68
3,25.91,-22.96,10.88,-1.59,1.11,7.40
3,20.40,-15.06,9.33,-0.97,0.83,6.25
3,19.97,-14.62,9.76,-0.87,0.38,"4.79"
3,18.11,-6.99,4.89,0.50,-0.18,"2.40"
3,13.55,-4.97,2.95,-0.31,-0.48,-0.12
3,4.39,-6.06,3.18,-0.60,0.66,-0.58
3,4.10,-8.59,2.56,0.16,-0.68,"-0.32"
3,3.69,-8.75,1.79,0.01,-0.40,"-0.64"
3,2.23,-9.43,2.48,-0.51,0.09,-0.53
3,2.73,-9.35,2.84,-0.41,-0.05,-0.30
3,3.64,-9.05,2.89,-0.43,-0.07,"-0.30"
3,3.18,-9.04,3.01,-0.40,0.23,-0.32
3,3.27,-9.18,2.93,-0.34,0.03,-0.13
3,3.52,-9.38,2.84,-0.27,0.12,"-0.07"
3,3.57,-9.29,2.57,-0.19,0.03,-0.09
3,3.81,-9.10,2.27,-0.16,0.06,-0.12
3,3.59,-9.13,2.16,-0.18,0.13,-0.10
3,3.57,-9.21,2.05,-0.12,0.12,-0.08
3,3.68,-9.08,1.99,-0.11,0.08,-0.04
3,3.62,-9.20,2.08,-0.10,0.10,"-0.03"
3,3.73,-9.13,2.10,-0.08,-0.01,"0.04"
3,4.15,-9.19,2.11,-0.02,0.05,-0.03
3,3.79,-9.00,2.08,-0.05,0.01,-0.00
3,4.13,-9.03,2.12,-0.08,-0.02,"0.03"
3,4.01,-9.08,2.15,-0.07,0.02,"0.01"
3,3.97,-9.06,2.09,-0.02,0.03,0.00
3,4.02,-9.08,2.08,-0.05,0.01,-0.00
3,3.86,-8.99,2.02,-0.04,0.06,"-0.01"
3,3.86,-9.11,2.04,-0.04,0.04,-0.01
3,3.94,-9.07,1.98,-0.05,0.03,0.02
3,3.98,-9.06,2.07,-0.06,0.04,"0.00"
3,3.99,-8.95,2.06,-0.08,0.05,0.02
3,4.14,-9.01,2.05,-0.07,0.02,-0.02
3,4.21,-8.85,2.12,-0.08,0.03,"-0.04"
3,4.10,-8.91,2.08,-0.06,0.00,-0.09
3,3.96,-8.93,2.03,-0.07,0.00,"-0.08"
