label,ax,ay,az,gx,gy,gz
5,4.09,-2.10,8.53,-0.00,0.02,-0.01
5,4.36,-2.12,8.33,-0.04,0.02,"0.01"
5,4.10,-2.20,8.53,-0.02,0.05,"-0.00"
5,4.27,-2.15,8.48,-0.03,0.04,-0.03
5,4.10,-2.12,8.50,-0.03,0.03,-0.00
5,4.18,-2.07,8.40,-0.04,0.06,0.00
5,4.05,-1.95,8.43,-0.05,0.01,0.01
5,4.26,-1.99,9.57,-0.07,0.03,"-0.01"
5,5.31,-1.80,12.05,0.24,0.01,-0.10
5,4.47,-2.49,15.09,0.51,-0.11,-0.17
5,4.99,-3.44,15.99,1.24,-0.49,-0.32
5,4.30,-3.38,14.69,1.81,-0.12,-0.41
5,3.24,-3.09,12.90,2.04,0.30,-0.32
5,1.72,-2.51,10.34,2.30,0.59,-0.05
5,0.87,-2.19,7.55,2.29,1.16,0.40
5,0.26,-1.35,5.18,2.29,1.81,"1.07"
5,0.03,0.18,3.07,1.75,2.29,1.74
5,-0.63,0.11,1.84,1.16,1.85,"2.17"
5,2.14,1.52,-2.31,1.15,1.31,2.27
5,3.01,2.10,-0.99,-0.89,2.39,"2.40"
5,2.44,0.50,4.48,-1.83,1.79,2.55
5,3.80,-0.85,6.04,-1.44,0.25,2.33
5,6.00,-0.99,5.26,-1.63,-0.16,2.14
5,8.20,-1.45,5.01,-1.96,-0.02,1.72
5,8.51,-3.80,5.80,-2.42,0.22,1.09
5,7.20,-5.62,8.31,-2.73,0.50,0.24
5,7.64,-5.03,7.19,-2.45,-0.58,0.05
5,7.40,-6.39,7.42,-2.84,-0.00,-0.22
5,7.75,-11.37,8.34,-2.61,0.60,-0.62
5,8.20,-11.14,10.69,-3.18,0.07,"-1.03"
5,6.17,-10.30,13.12,-2.22,0.29,"-1.65"
5,8.03,-10.17,14.12,-1.81,0.62,-1.79
5,5.27,-8.46,14.44,-0.56,0.47,-1.96
5,7.55,-9.78,12.46,0.18,0.83,-2.33
5,4.90,-8.69,10.73,0.69,0.81,-2.25
5,5.55,-9.05,8.91,0.75,-0.02,-1.99
5,6.18,-8.70,7.38,0.94,0.40,-2.07
5,3.97,-7.82,5.97,1.06,0.62,-2.07
5,2.29,-5.49,4.24,1.03,0.56,-1.65
5,1.80,-3.47,3.45,0.82,0.27,"-1.05"
5,2.72,-2.00,3.54,0.35,0.30,"-0.52"
5,3.40,-1.25,4.19,0.03,0.61,-0.20
5,3.81,-0.71,5.77,-0.21,0.53,0.07
5,4.69,-1.03,6.47,-0.30,0.13,0.31
5,5.09,-0.57,7.04,-0.37,0.33,0.49
5,5.01,0.03,7.78,-0.64,0.07,"0.89"
5,8.35,-4.00,9.50,-0.65,0.58,0.81
5,5.13,-3.08,9.51,0.10,0.52,0.15
5,6.27,-2.95,8.33,0.00,-0.34,-0.07
5,5.20,-1.70,7.83,0.15,0.18,"-0.20"
