label,ax,ay,az,gx,gy,gz
0,3.17,-9.49,0.50,-0.07,0.01,-0.02
0,3.45,-9.60,0.53,-0.06,0.08,"-0.01"
0,3.30,-9.84,0.51,-0.07,0.12,"-0.01"
0,3.09,-9.47,0.65,-0.07,0.02,-0.00
0,3.26,-9.56,0.51,-0.05,0.02,0.06
0,3.39,-9.55,0.44,-0.02,0.00,-0.01
0,3.28,-9.69,0.45,-0.05,-0.01,-0.00
0,3.22,-9.58,0.45,-0.03,0.02,0.02
0,3.43,-9.51,0.48,-0.06,0.01,0.02
0,3.24,-9.53,0.56,-0.01,0.05,"0.01"
0,3.64,-9.59,0.36,-0.05,0.01,0.00
0,3.84,-9.83,0.32,-0.03,0.19,-0.11
0,3.43,-9.52,0.46,-0.06,0.09,-0.18
0,3.06,-9.36,0.70,-0.04,0.13,"-0.11"
0,2.81,-9.23,0.63,-0.02,-0.06,0.02
0,3.89,-9.84,0.38,-0.08,0.01,0.03
0,3.36,-9.70,0.62,-0.08,0.15,-0.04
0,3.09,-9.28,0.74,-0.05,0.05,0.01
0,3.30,-9.43,0.75,-0.06,0.07,"0.10"
0,3.40,-9.67,0.49,-0.04,0.01,"0.08"
0,3.72,-9.69,0.52,-0.08,0.03,0.07
0,3.42,-9.58,0.64,-0.02,0.11,0.01
0,3.36,-9.48,0.62,-0.01,-0.01,0.01
0,3.29,-9.44,0.51,-0.04,-0.06,-0.00
0,3.55,-9.54,0.51,-0.08,0.06,0.04
0,3.41,-9.59,0.59,-0.05,0.09,"0.02"
0,3.42,-9.55,0.78,-0.08,0.06,0.01
0,3.20,-9.51,0.66,-0.01,-0.03,-0.01
0,3.57,-9.51,0.68,-0.06,0.03,0.06
0,3.43,-9.56,0.68,-0.01,0.06,0.00
0,3.28,-9.46,0.67,0.00,-0.00,0.02
0,3.26,-9.58,0.55,-0.01,0.01,"0.02"
0,3.21,-9.56,0.65,-0.08,-0.03,"0.04"
0,3.40,-9.52,0.64,-0.06,0.04,0.06
0,3.36,-9.45,0.81,-0.04,0.12,0.07
0,3.32,-9.55,0.57,-0.01,-0.04,0.04
0,3.52,-9.67,0.67,-0.07,0.08,0.03
0,3.18,-9.39,0.82,-0.04,0.05,"0.03"
0,3.39,-9.41,0.78,-0.03,0.04,"0.01"
0,3.28,-9.55,0.50,-0.04,0.08,-0.01
0,3.22,-9.87,0.75,-0.09,0.05,"0.03"
0,3.36,-9.39,0.93,-0.10,0.05,0.01
0,3.06,-9.74,0.88,-0.01,0.02,0.01
0,3.29,-9.51,0.72,-0.04,-0.08,"0.02"
0,3.39,-9.49,0.65,-0.02,0.03,"0.04"
0,3.32,-9.54,0.68,-0.05,0.07,0.02
0,3.27,-9.53,0.62,-0.02,-0.05,-0.02
0,3.37,-9.44,0.76,-0.10,0.08,0.04
0,3.07,-9.55,0.84,-0.02,-0.02,0.02
0,3.55,-9.65,0.61,-0.04,-0.08,"0.00"
