label,ax,ay,az,gx,gy,gz
2,7.97,-2.48,6.82,0.06,0.11,-0.47
2,6.80,-2.22,6.47,0.15,-0.05,"-0.49"
2,6.47,-1.83,6.17,0.09,0.13,"-0.39"
2,6.19,-1.04,5.96,0.01,0.16,-0.24
2,7.60,-0.51,6.21,-0.14,-0.01,0.01
2,9.67,1.50,5.66,-0.20,0.42,-0.13
2,11.74,2.11,4.18,-0.33,-0.16,-0.57
2,13.41,2.80,1.75,-0.44,0.48,-1.27
2,14.16,1.93,-0.01,-1.13,0.00,-1.99
2,15.92,0.06,-1.16,-1.73,0.17,-2.74
2,20.41,-3.75,-3.03,-2.00,-1.00,-3.23
2,22.04,-10.94,-4.97,-2.98,-0.91,-4.43
2,21.25,-18.38,-4.42,-4.37,-1.57,-5.20
2,15.02,-24.79,0.07,-5.14,-1.75,-5.32
2,14.40,-22.93,3.84,-5.90,-1.44,-4.83
2,11.93,-22.55,8.82,-4.49,-2.51,-4.58
2,8.65,-17.83,14.03,-4.77,-1.36,-3.82
2,1.78,-10.96,15.56,-3.12,-1.40,-2.67
2,2.23,-5.41,13.39,-1.61,-0.97,-1.16
2,0.46,-0.09,12.39,-0.61,-0.73,"0.21"
2,11.34,0.67,7.03,0.80,-0.76,0.89
2,9.09,1.67,4.65,0.59,1.78,0.61
2,10.51,1.07,4.88,0.75,-0.41,0.73
2,9.03,2.16,5.31,0.96,0.41,0.54
2,8.88,1.59,4.64,1.03,0.51,0.42
2,8.40,1.90,3.95,0.95,0.24,"0.47"
2,8.97,2.83,3.58,0.65,0.41,"0.39"
2,7.92,2.59,4.13,0.43,0.20,0.34
2,9.23,2.02,4.34,0.38,-0.08,0.30
2,8.37,2.32,4.28,0.42,0.10,0.20
2,8.80,2.32,4.06,0.35,-0.00,0.15
2,8.23,2.26,4.62,0.18,0.02,"0.16"
2,8.42,2.03,4.85,0.11,0.10,0.19
2,8.40,1.88,5.06,0.20,0.06,"0.26"
2,8.44,1.69,5.01,0.29,0.07,"0.28"
2,8.42,2.23,4.54,0.24,0.02,0.30
2,8.66,2.24,4.44,0.21,0.17,0.28
2,8.46,2.03,4.60,0.22,0.12,"0.32"
2,9.16,2.05,4.38,0.18,0.00,"0.27"
2,9.02,1.96,4.72,0.07,0.29,0.19
2,8.36,1.98,4.96,0.03,0.17,"0.16"
2,8.82,1.93,4.87,0.07,0.00,0.10
2,8.37,1.94,4.78,0.08,0.11,0.09
2,8.52,1.93,4.85,0.05,0.07,0.05
2,8.35,1.96,4.92,0.03,0.10,0.07
2,8.56,1.84,4.87,-0.01,0.11,"0.08"
2,8.23,1.94,4.92,-0.03,0.09,0.07
2,8.34,1.90,5.00,-0.09,0.07,0.10
2,8.61,1.72,5.09,-0.03,0.10,0.05
2,8.22,1.94,5.04,-0.04,0.13,"0.03"
