label,ax,ay,az,gx,gy,gz
2,4.04,-2.54,8.14,0.01,0.11,-0.01
2,4.06,-2.57,8.27,-0.03,0.09,0.09
2,4.13,-2.68,8.31,-0.06,0.11,"0.10"
2,4.14,-2.68,8.39,-0.02,0.04,0.08
2,4.21,-2.74,8.42,-0.02,0.04,"0.07"
2,4.36,-2.53,8.33,-0.03,0.00,0.07
2,4.32,-2.51,8.45,-0.02,0.01,0.07
2,5.03,-1.95,8.32,-0.06,0.06,0.15
2,9.68,-2.43,9.45,-0.34,-0.54,0.07
2,8.32,-1.51,9.68,0.26,0.99,"-0.97"
2,6.37,-1.15,8.51,0.40,-0.08,"-0.94"
2,7.70,-1.38,7.24,0.21,0.89,-1.08
2,10.42,-2.21,8.45,-0.13,1.27,-1.41
2,9.18,-3.10,9.54,0.30,1.36,-2.07
2,11.84,-4.16,7.53,0.58,0.73,"-2.83"
2,14.02,-6.73,4.19,0.47,0.53,-3.46
2,22.54,-18.53,4.49,0.05,0.27,-5.50
2,21.73,-29.44,10.06,-0.83,-1.64,-8.00
2,11.63,-42.36,12.70,-0.62,-1.34,"-8.73"
2,-20.00,-32.17,16.58,-0.51,-0.65,-8.71
2,-26.29,-17.75,15.42,-0.77,-0.36,-5.24
2,-17.89,-7.22,10.38,0.59,-0.43,-1.59
2,-5.43,2.66,7.02,0.09,0.29,1.19
2,2.29,5.18,9.03,0.16,0.18,"1.40"
2,6.36,2.29,9.07,0.16,0.27,0.61
2,2.86,2.37,8.69,-0.04,-0.32,0.02
2,1.48,2.24,8.93,-0.16,-0.30,"-0.33"
2,0.65,1.97,8.50,-0.02,-0.12,"0.03"
2,0.62,1.96,8.80,0.06,0.33,0.28
2,-0.01,3.21,8.65,0.03,-0.20,0.69
2,4.35,2.27,8.28,-0.08,-0.09,0.28
2,1.53,2.49,9.67,-0.00,-0.17,0.24
2,2.49,2.42,9.26,-0.09,-0.04,0.13
2,2.52,2.22,8.97,-0.05,0.03,"0.07"
2,1.96,2.07,9.08,-0.04,0.17,0.11
2,2.00,2.47,8.69,0.02,0.01,"0.12"
2,2.13,2.28,8.92,-0.08,0.01,"0.09"
2,2.16,2.27,9.00,-0.01,0.01,"0.08"
2,2.14,2.21,9.00,-0.03,0.04,0.05
2,2.31,2.30,8.79,-0.05,0.09,"0.06"
2,2.31,2.21,8.32,0.02,0.12,0.00
2,0.94,3.15,8.67,-0.14,-0.05,"0.04"
2,2.66,2.00,9.52,-0.33,-0.52,"0.15"
2,2.95,1.29,9.56,-0.03,0.14,0.03
2,2.08,1.62,9.11,0.15,0.16,0.01
2,2.41,3.01,8.30,0.02,0.07,"0.05"
2,2.22,2.57,8.92,-0.16,-0.04,"0.05"
2,2.53,2.02,9.07,-0.10,0.07,0.04
2,2.08,1.97,9.17,-0.02,0.04,"0.03"
2,2.06,2.18,8.93,0.03,0.04,"0.06"
