label,ax,ay,az,gx,gy,gz
0,2.76,-8.72,3.30,-0.07,-0.12,0.07
0,3.37,-8.92,3.17,-0.10,-0.15,"0.07"
0,3.14,-9.05,3.47,-0.07,-0.11,"0.05"
0,3.34,-8.88,3.33,-0.02,0.02,0.02
0,3.25,-8.78,3.31,-0.04,-0.02,"0.00"
0,3.20,-8.86,3.41,-0.07,0.04,"0.01"
0,3.25,-8.94,3.31,-0.04,0.07,-0.01
0,3.00,-8.85,3.23,-0.02,0.07,-0.01
0,3.04,-8.95,3.24,-0.05,0.06,-0.00
0,2.99,-8.82,3.37,-0.07,-0.02,"0.02"
0,3.13,-8.86,3.33,-0.06,0.00,0.02
0,3.22,-8.87,3.32,-0.06,-0.02,0.02
0,3.16,-8.89,3.30,-0.04,0.03,"0.01"
0,3.16,-8.88,3.32,-0.06,0.02,"0.01"
0,3.17,-8.94,3.29,-0.05,0.05,0.01
0,3.04,-8.92,3.30,-0.05,0.02,0.00
0,3.11,-8.96,3.31,-0.04,0.03,-0.00
0,2.94,-8.80,3.28,-0.04,-0.01,0.01
0,3.20,-8.91,3.32,-0.07,-0.02,0.03
0,3.25,-8.93,3.43,-0.04,0.00,"0.01"
0,3.10,-8.87,3.30,-0.04,0.05,0.01
0,3.01,-8.81,3.31,-0.04,0.04,0.02
0,3.09,-8.93,3.30,-0.06,0.01,"0.02"
0,3.18,-8.92,3.32,-0.06,-0.00,0.02
0,3.11,-8.82,3.33,-0.04,-0.00,0.01
0,3.16,-8.83,3.32,-0.06,-0.03,0.03
0,3.11,-8.81,3.37,-0.04,0.00,0.01
0,3.14,-8.94,3.31,-0.04,-0.04,0.03
0,3.07,-8.97,3.29,-0.04,0.03,0.01
0,3.15,-8.90,3.27,-0.09,-0.02,0.04
0,3.10,-8.88,3.39,-0.05,0.05,0.02
0,3.06,-8.85,3.33,-0.05,0.01,0.04
0,3.12,-8.86,3.31,-0.07,0.01,"0.03"
0,3.21,-8.90,3.33,-0.04,0.02,0.02
0,3.14,-8.88,3.32,-0.05,0.00,0.02
0,3.06,-8.88,3.33,-0.04,0.04,0.01
0,3.09,-8.91,3.33,-0.05,0.03,0.02
0,3.04,-8.93,3.28,-0.02,0.03,0.00
0,3.04,-8.89,3.21,-0.06,-0.00,0.02
0,3.20,-8.95,3.41,-0.04,0.01,0.02
0,3.09,-8.91,3.26,-0.03,0.02,0.00
0,2.95,-8.85,3.23,-0.03,-0.00,-0.00
0,2.88,-8.81,3.24,-0.08,-0.05,0.02
0,3.04,-8.98,3.43,-0.09,-0.09,0.05
0,3.23,-8.94,3.46,-0.07,-0.01,0.05
0,3.14,-8.92,3.28,-0.04,0.00,0.02
0,2.94,-8.80,3.28,-0.05,-0.01,0.03
0,3.11,-8.95,3.39,-0.06,-0.06,"0.04"
0,3.16,-8.88,3.31,-0.03,-0.01,0.02
0,3.16,-8.90,3.35,-0.04,-0.02,"0.02"
