label,ax,ay,az,gx,gy,gz
4,4.05,-8.87,2.22,-0.07,0.04,-0.01
4,4.06,-8.95,2.22,-0.08,0.05,"-0.02"
4,4.04,-8.98,2.25,-0.07,0.07,-0.03
4,3.93,-8.97,2.19,-0.08,0.04,-0.02
4,3.96,-8.95,2.18,-0.09,0.06,"-0.01"
4,4.00,-8.98,2.21,-0.09,0.04,-0.00
4,4.10,-8.99,2.27,-0.08,0.06,-0.00
4,4.51,-8.90,2.82,-0.09,0.08,-0.02
4,4.86,-8.82,4.39,0.01,0.23,-0.06
4,5.24,-8.81,6.95,0.29,0.47,-0.16
4,5.94,-9.21,8.61,0.61,0.42,-0.33
4,6.46,-9.73,8.51,1.41,0.62,"-0.49"
4,7.03,-9.20,8.57,1.73,0.71,"-0.59"
4,8.16,-10.01,9.56,2.12,0.69,-0.80
4,9.50,-10.37,10.22,2.56,0.71,-1.18
4,9.04,-11.53,12.05,2.75,1.21,-1.46
4,8.85,-11.07,14.16,3.11,0.86,-1.68
4,9.08,-13.04,16.38,3.27,1.14,-1.98
4,7.27,-13.90,13.14,4.31,1.62,-2.08
4,6.83,-11.76,7.65,4.74,1.88,-1.63
4,5.42,-9.53,1.66,5.23,1.12,-1.50
4,3.75,-6.65,-2.55,4.63,0.35,-2.39
4,-0.86,-1.76,-5.84,4.03,0.60,-2.75
4,-4.75,1.57,-6.17,2.84,0.45,-2.17
4,-7.38,3.16,-7.54,2.95,-0.80,-1.57
4,-7.49,6.28,-8.38,2.61,-0.99,"-1.33"
4,-7.46,7.97,-7.71,0.79,0.11,-0.65
4,-5.70,7.17,-5.95,-1.01,0.79,"-0.01"
4,-3.89,6.31,-3.36,-1.67,1.10,0.11
4,-5.34,6.67,-0.87,-1.23,0.39,-0.11
4,-4.71,8.27,-0.39,-0.67,-0.32,"-0.02"
4,-4.16,8.53,-0.01,-0.60,-0.18,"0.10"
4,-3.63,8.59,0.74,-0.52,-0.03,-0.01
4,-4.08,8.37,0.97,-0.46,0.11,-0.14
4,-4.34,8.20,1.03,-0.43,-0.19,-0.17
4,-4.55,8.06,1.00,-0.35,-0.14,"-0.17"
4,-4.89,8.24,0.17,-0.24,-0.30,-0.00
4,-3.75,7.23,0.34,-0.19,-0.62,"0.03"
4,-4.07,7.33,0.67,-0.01,-0.48,-0.13
4,-4.60,7.35,1.26,-0.46,-0.20,-0.30
4,-5.07,7.72,2.08,-0.63,-0.04,"-0.21"
4,-5.52,7.63,2.37,-0.74,0.11,"-0.08"
4,-4.65,7.39,3.27,-0.76,0.04,-0.04
4,-4.50,7.14,3.70,-0.34,0.03,"-0.16"
4,-5.19,7.14,3.39,-0.02,-0.13,-0.14
4,-5.45,7.29,2.86,0.19,-0.31,-0.05
4,-4.80,7.79,2.67,-0.09,-0.38,"0.13"
4,-4.60,7.40,3.07,-0.20,-0.13,0.14
4,-4.02,7.58,3.27,-0.35,-0.09,0.06
4,-4.25,7.34,3.60,-0.22,0.03,"-0.04"
