label,ax,ay,az,gx,gy,gz
3,1.96,7.87,4.80,-0.04,0.01,-0.06
3,1.77,7.96,4.61,-0.02,-0.04,-0.06
3,1.71,7.95,4.40,-0.05,-0.13,-0.01
3,2.20,7.60,4.41,-0.09,-0.19,-0.06
3,1.77,8.18,4.54,-0.13,0.06,-0.04
3,0.94,8.37,4.54,-0.04,0.01,0.06
3,0.59,8.65,4.04,-0.06,-0.15,0.22
3,0.05,8.24,3.60,-0.14,-0.35,"0.46"
3,-0.03,7.45,2.74,-0.46,-1.10,"0.93"
3,2.60,6.68,2.88,-0.90,-0.59,1.01
3,0.01,5.74,3.92,-0.69,-0.05,1.50
3,3.71,4.54,3.94,-0.72,-1.22,1.72
3,4.51,3.64,3.57,-0.19,0.27,2.00
3,4.97,2.13,2.82,-0.49,1.87,1.98
3,4.01,0.56,3.91,-1.94,-0.29,"1.91"
3,4.32,-2.44,5.05,-1.76,0.55,"2.22"
3,0.59,-3.98,4.81,-1.67,-0.22,2.76
3,2.00,-8.44,2.87,-2.08,-0.91,"3.41"
3,0.56,-15.37,1.37,-2.77,-1.49,4.63
3,2.54,-21.33,-3.66,-3.12,-2.74,"5.40"
3,10.65,-26.82,-4.94,-4.47,-2.57,5.76
3,10.78,-25.01,1.45,-2.88,1.69,"5.65"
3,14.31,-23.81,3.38,-2.22,-2.66,3.42
3,14.55,-13.68,6.27,-1.06,-1.02,2.03
3,10.75,-11.57,4.27,-0.16,-1.59,0.33
3,6.33,-9.29,1.59,0.23,-0.67,-0.37
3,2.88,-9.32,-0.25,0.13,-0.27,-0.69
3,0.32,-10.58,-1.27,0.31,-0.16,-0.80
3,-0.85,-9.46,-1.33,0.24,-0.36,"-0.77"
3,0.38,-10.01,-1.49,-0.05,-0.22,-0.54
3,-0.61,-9.99,-0.65,-0.06,0.03,-0.50
3,0.25,-10.41,-0.62,-0.11,-0.01,-0.36
3,0.60,-10.07,-0.63,-0.04,0.10,-0.28
3,0.48,-10.24,-0.52,-0.09,0.16,"-0.17"
3,0.64,-10.36,-0.63,-0.05,-0.00,"-0.20"
3,0.95,-10.09,-0.83,0.02,0.03,-0.23
3,1.01,-9.97,-0.78,0.00,0.07,-0.07
3,1.05,-9.86,-0.77,0.00,0.03,"-0.09"
3,1.44,-10.12,-0.86,-0.06,0.08,"-0.05"
3,1.41,-10.25,-0.66,-0.08,0.10,-0.01
3,1.85,-10.15,-0.63,-0.01,0.21,"0.01"
3,1.01,-9.52,-0.44,0.03,0.14,-0.07
3,1.37,-9.74,-0.72,-0.01,-0.04,"0.05"
3,1.78,-9.89,-0.88,-0.06,0.02,0.11
3,1.66,-10.09,-0.79,-0.06,0.08,"0.05"
3,1.57,-10.18,-0.69,-0.08,-0.06,-0.06
3,1.24,-9.71,-0.79,-0.03,-0.18,-0.05
3,1.66,-10.08,-0.82,-0.13,-0.01,0.08
3,1.54,-10.00,-0.60,-0.05,0.05,0.04
3,1.60,-10.13,-0.44,-0.07,-0.04,"-0.01"
