label,ax,ay,az,gx,gy,gz
2,5.18,-2.33,7.79,-0.07,0.04,0.07
2,5.37,-2.53,7.98,-0.08,0.06,"0.06"
2,5.43,-2.38,7.98,-0.09,0.05,0.05
2,5.35,-2.52,8.14,-0.06,0.04,0.04
2,5.48,-2.62,7.95,-0.01,0.01,0.01
2,5.10,-2.41,7.94,-0.02,0.05,"-0.03"
2,5.18,-2.12,7.91,-0.04,0.05,"-0.01"
2,5.42,-1.21,7.68,-0.12,0.16,0.04
2,6.12,-0.18,8.01,-0.35,0.45,0.06
2,6.90,0.86,7.33,-0.22,0.51,0.03
2,10.80,-0.62,7.03,-0.56,0.59,"-0.08"
2,12.45,-4.31,6.51,-0.47,1.16,-0.74
2,14.82,-4.07,3.21,-0.29,0.71,-1.83
2,22.86,-9.21,-2.49,-0.63,1.40,-3.69
2,28.64,-18.16,1.61,-3.84,4.19,"-7.77"
2,13.88,-39.89,4.88,-2.78,1.02,-8.73
2,-3.26,-31.88,2.31,1.90,1.46,-8.42
2,-14.60,-22.99,9.55,1.28,0.17,-5.00
2,-10.98,-7.77,9.37,-0.08,-1.09,"-3.30"
2,-6.92,0.31,9.09,-0.66,-1.01,-0.58
2,0.02,1.36,12.20,-0.79,-0.56,0.82
2,7.41,1.70,9.67,0.22,-0.05,0.68
2,5.72,0.74,8.63,0.29,0.40,0.37
2,5.05,0.85,8.28,0.33,0.18,0.31
2,4.46,0.68,8.15,0.29,-0.07,"0.19"
2,4.51,1.22,7.64,0.40,-0.14,"0.28"
2,5.65,0.73,8.21,0.15,-0.11,0.25
2,5.87,1.58,7.79,0.27,0.02,0.24
2,6.90,1.97,7.19,0.04,0.12,"0.08"
2,3.92,1.47,8.00,-0.09,0.48,"-0.01"
2,3.53,0.82,8.57,-0.07,-0.22,0.05
2,4.79,1.48,8.23,-0.06,0.31,0.13
2,5.30,1.07,8.54,-0.14,-0.10,"0.07"
2,4.83,1.54,8.39,-0.12,0.09,"0.10"
2,4.70,1.45,8.09,-0.03,0.25,0.05
2,4.38,1.11,8.19,-0.05,0.18,0.03
2,4.61,0.65,8.50,-0.03,0.13,"0.08"
2,4.32,1.03,8.32,-0.03,-0.04,"0.15"
2,4.47,1.17,8.41,-0.03,-0.01,0.16
2,4.84,1.17,8.32,-0.08,0.03,0.15
2,4.24,1.17,8.31,-0.03,0.04,"0.12"
2,4.59,0.74,8.37,-0.02,-0.06,0.16
2,4.86,0.82,8.50,-0.01,-0.07,0.17
2,4.84,1.11,8.68,-0.00,-0.09,0.17
2,4.89,1.05,8.56,-0.01,-0.02,0.09
2,4.74,1.13,8.30,-0.06,0.18,0.08
2,4.17,1.07,8.10,-0.01,0.00,0.08
2,4.62,0.87,8.29,-0.04,0.00,"0.10"
2,4.84,1.13,8.56,-0.04,-0.10,"0.13"
2,4.99,0.98,8.58,-0.03,-0.01,"0.05"
