label,ax,ay,az,gx,gy,gz
0,5.01,-7.78,3.73,-0.10,0.05,0.04
0,5.00,-7.82,3.78,-0.12,-0.04,"0.03"
0,5.01,-7.94,3.93,-0.11,-0.01,"0.04"
0,5.19,-7.99,3.88,-0.03,-0.02,0.04
0,4.99,-7.85,3.81,-0.01,0.04,0.02
0,5.09,-7.80,3.68,-0.04,-0.00,"0.03"
0,5.02,-7.80,3.72,-0.05,0.04,0.03
0,5.07,-7.84,3.73,-0.06,-0.01,0.02
0,5.01,-7.86,3.74,-0.04,0.02,"0.01"
0,5.16,-7.85,3.70,-0.01,-0.01,-0.00
0,4.95,-7.82,3.72,-0.08,-0.00,0.01
0,5.07,-7.92,3.79,-0.05,0.02,0.02
0,5.01,-7.84,3.79,-0.07,0.00,"0.03"
0,5.07,-7.92,3.78,-0.04,0.03,"0.02"
0,4.99,-7.80,3.73,-0.06,0.01,"0.01"
0,5.06,-7.87,3.70,-0.04,0.05,0.02
0,5.01,-7.82,3.69,-0.06,0.03,0.02
0,5.02,-7.85,3.70,-0.04,0.01,"0.00"
0,5.03,-7.80,3.58,-0.05,0.05,"0.03"
0,5.13,-7.83,3.56,-0.08,-0.01,-0.01
0,5.08,-7.85,3.66,-0.12,0.03,-0.01
0,5.00,-8.03,3.88,-0.10,0.01,"-0.02"
0,4.90,-7.83,3.79,-0.07,-0.01,"-0.01"
0,5.03,-7.95,3.82,-0.08,0.04,"0.03"
0,5.01,-7.94,3.75,-0.03,0.02,0.03
0,5.06,-7.94,3.75,-0.04,0.00,0.02
0,4.97,-7.81,3.61,-0.02,0.01,"0.03"
0,5.06,-7.86,3.64,-0.03,0.03,0.02
0,5.08,-7.84,3.60,-0.04,0.02,"0.02"
0,5.02,-7.82,3.62,-0.05,0.00,"0.00"
0,5.03,-7.80,3.63,-0.06,0.02,0.01
0,5.08,-7.90,3.66,-0.09,0.00,"0.01"
0,5.00,-7.89,3.73,-0.06,0.02,"-0.00"
0,5.04,-7.93,3.79,-0.05,-0.03,0.00
0,5.06,-7.82,3.70,-0.03,0.03,"0.01"
0,5.11,-7.80,3.59,-0.07,0.02,"0.01"
0,5.05,-7.86,3.66,-0.07,0.07,"0.01"
0,5.15,-7.92,3.71,-0.10,0.04,0.00
0,5.02,-7.88,3.76,-0.04,0.03,"-0.01"
0,5.07,-7.93,3.74,-0.05,-0.01,-0.01
0,4.98,-7.92,3.67,-0.02,0.01,"-0.01"
0,4.94,-7.88,3.70,-0.05,-0.01,"0.00"
0,4.91,-7.91,3.81,-0.01,-0.02,"0.00"
0,5.11,-7.75,3.61,-0.02,-0.01,0.03
0,5.11,-7.92,3.65,-0.04,0.04,"0.02"
0,5.07,-7.98,3.70,-0.06,-0.03,0.02
0,4.90,-7.85,3.74,-0.01,0.02,0.03
0,5.04,-7.59,3.52,-0.00,-0.07,"0.02"
0,5.32,-7.60,3.50,-0.09,0.05,0.05
0,5.15,-8.09,3.84,-0.13,0.01,"-0.01"
