label,ax,ay,az,gx,gy,gz
0,3.83,-8.09,4.06,-0.08,0.02,0.04
0,3.87,-8.37,4.21,-0.06,0.03,0.02
0,4.05,-8.65,4.27,-0.03,0.03,"-0.00"
0,3.73,-8.59,4.21,0.07,0.04,-0.00
0,3.79,-8.04,3.76,0.05,-0.06,0.01
0,3.66,-7.96,3.88,-0.03,0.01,"0.03"
0,3.92,-7.95,3.88,-0.10,0.00,"0.06"
0,3.87,-8.38,4.13,-0.15,0.01,0.06
0,4.03,-8.52,4.22,-0.06,-0.03,0.01
0,3.73,-8.25,4.19,-0.04,-0.03,"-0.00"
0,3.75,-8.14,4.10,-0.06,-0.05,"0.01"
0,3.69,-8.18,4.19,-0.04,0.01,0.06
0,3.87,-8.29,4.18,-0.04,-0.05,0.05
0,3.84,-8.27,4.22,-0.02,0.03,"0.05"
0,3.89,-8.27,4.16,-0.01,-0.03,0.03
0,3.81,-8.24,4.14,-0.02,0.01,"0.04"
0,3.89,-8.28,4.11,-0.02,-0.01,0.02
0,3.75,-8.16,4.09,-0.04,-0.02,"0.00"
0,3.76,-8.20,4.13,-0.05,0.04,0.04
0,3.79,-8.32,4.19,-0.04,0.01,0.04
0,3.93,-8.47,4.17,-0.00,0.03,0.02
0,3.72,-8.31,4.15,-0.01,-0.01,0.00
0,3.71,-7.96,4.07,-0.04,-0.07,-0.02
0,3.77,-8.09,4.17,-0.06,0.07,0.05
0,3.83,-8.25,4.29,-0.05,0.03,0.03
0,3.78,-8.15,4.29,-0.05,0.07,0.02
0,3.81,-8.24,4.23,-0.02,0.01,"0.02"
0,3.59,-8.26,4.16,0.02,-0.03,"0.01"
0,3.83,-8.04,3.90,-0.05,-0.14,-0.01
0,3.65,-8.07,4.02,-0.09,-0.09,"-0.00"
0,3.87,-8.10,4.12,-0.16,-0.06,0.02
0,3.74,-8.36,4.29,-0.12,0.01,0.05
0,3.90,-8.40,4.29,-0.10,-0.08,0.04
0,3.83,-8.20,4.20,-0.05,-0.04,0.05
0,4.10,-8.25,4.13,-0.06,-0.06,0.01
0,3.95,-8.19,4.08,-0.04,0.01,0.02
0,4.09,-8.36,4.11,-0.07,0.01,0.01
0,3.87,-8.26,4.16,-0.02,-0.01,-0.03
0,3.96,-8.25,4.02,-0.02,0.01,-0.01
0,3.90,-8.31,3.95,-0.02,0.00,-0.01
0,4.08,-8.31,3.79,0.01,-0.06,"0.01"
0,3.96,-8.12,3.79,-0.05,-0.09,-0.06
0,4.01,-8.16,3.92,-0.10,-0.01,"-0.01"
0,3.94,-8.22,4.08,-0.11,0.06,-0.01
0,4.01,-8.36,4.13,-0.10,0.05,"0.00"
0,3.90,-8.25,4.10,-0.07,0.01,0.01
0,4.09,-8.19,4.04,-0.03,-0.06,-0.00
0,3.98,-8.19,4.03,-0.07,-0.03,0.04
0,4.18,-8.37,4.05,0.01,-0.08,"-0.02"
0,4.17,-8.23,3.97,0.01,-0.02,-0.01
