label,ax,ay,az,gx,gy,gz
5,8.05,-2.90,5.48,-0.08,0.05,0.01
5,7.70,-2.83,5.54,-0.07,-0.01,"-0.01"
5,8.03,-2.80,5.34,-0.08,0.03,"0.01"
5,7.92,-2.82,5.57,-0.10,0.01,0.00
5,8.03,-2.78,5.50,-0.10,0.03,-0.02
5,7.79,-2.68,5.43,-0.11,-0.02,"-0.02"
5,8.21,-2.93,5.54,-0.13,0.09,-0.02
5,8.12,-2.69,5.52,-0.12,-0.01,"-0.06"
5,8.45,-2.35,5.82,-0.17,0.02,-0.14
5,9.51,-1.34,6.53,-0.34,-0.05,-0.36
5,10.08,-0.38,8.22,-0.37,0.59,-0.82
5,10.47,-2.32,12.63,-0.46,0.22,-1.04
5,12.23,-2.40,12.67,0.74,0.26,-1.32
5,10.50,-3.47,11.17,1.63,1.03,-1.38
5,8.71,-3.33,10.02,1.86,1.03,-1.30
5,8.77,-3.04,9.99,1.77,1.56,-1.02
5,7.38,-3.23,9.65,2.12,2.55,-0.71
5,4.01,-3.17,8.53,2.44,2.24,-0.02
5,2.19,-2.66,6.56,2.61,1.97,0.57
5,0.77,-2.34,4.38,2.75,2.18,1.62
5,0.25,-0.90,1.97,2.50,2.00,2.54
5,0.87,-0.56,0.40,1.39,2.28,3.36
5,1.90,-1.04,-1.51,1.11,2.53,"3.76"
5,3.46,-0.42,-2.69,-0.12,2.43,3.88
5,7.83,-2.42,-2.56,-1.13,2.16,3.79
5,11.81,-4.98,1.08,-2.40,1.32,2.56
5,11.30,-4.85,3.47,-2.43,0.11,1.38
5,10.31,-3.56,4.64,-3.16,-0.15,0.76
5,9.70,-4.96,7.48,-3.39,0.08,0.53
5,10.30,-10.16,8.28,-3.22,-0.37,0.43
5,11.31,-10.94,10.33,-3.75,0.09,-0.14
5,10.13,-8.17,11.03,-3.33,-0.31,"-0.77"
5,8.58,-11.52,8.56,-2.40,0.15,"-0.92"
5,8.90,-9.97,6.77,-3.00,1.15,-1.33
5,8.26,-9.70,5.28,-2.51,2.07,"-1.64"
5,9.02,-11.03,6.98,-3.25,3.13,-2.54
5,6.26,-11.56,10.13,-0.99,2.25,"-2.88"
5,7.47,-10.94,10.54,-0.49,1.39,-2.65
5,7.59,-9.18,10.34,0.53,1.41,"-2.77"
5,7.42,-8.29,8.88,1.21,1.55,-2.54
5,7.77,-7.52,7.24,1.49,1.17,-2.16
5,6.40,-6.61,4.33,1.79,1.17,-1.72
5,4.23,-4.57,2.47,1.67,0.84,-1.41
5,3.24,-4.12,3.77,1.18,-0.03,"-0.95"
5,4.14,-0.82,3.28,1.76,0.21,"-0.69"
5,4.18,0.07,3.07,1.79,-0.07,"-0.71"
5,5.79,3.85,2.48,1.56,-0.38,-0.41
5,5.33,4.91,2.89,0.78,-0.05,0.16
5,6.45,4.75,3.76,0.24,0.18,"0.50"
5,6.26,5.17,4.54,0.18,0.53,"0.42"
