label,ax,ay,az,gx,gy,gz
4,4.68,-8.68,1.91,-0.05,-0.02,0.00
4,4.57,-8.70,1.99,-0.05,-0.03,0.01
4,4.72,-8.75,1.94,-0.06,-0.02,0.02
4,4.69,-8.86,1.99,-0.08,0.00,"0.00"
4,4.55,-8.80,1.91,-0.08,0.01,-0.01
4,4.54,-8.72,2.09,-0.09,-0.05,0.03
4,5.49,-9.00,3.32,0.17,-0.48,-0.04
4,7.38,-7.19,3.52,0.55,-1.42,-0.21
4,11.71,-6.91,3.56,0.38,-0.80,-0.70
4,12.00,-7.06,3.86,0.50,0.19,-1.09
4,14.84,-7.46,3.40,0.89,-0.48,-1.82
4,17.05,-8.44,3.64,0.65,-0.34,-2.64
4,18.34,-10.54,3.76,0.80,-0.88,-3.77
4,19.06,-11.63,4.59,0.52,-0.71,-4.30
4,20.20,-13.06,4.99,0.92,-1.13,-4.97
4,19.49,-13.48,4.66,0.55,-0.86,-5.81
4,16.01,-14.05,3.17,1.00,-1.22,-6.61
4,12.13,-12.37,0.91,0.39,-0.58,-7.21
4,5.09,-10.85,-0.21,0.23,0.65,"-7.40"
4,-1.99,-7.74,-1.31,0.07,0.15,-6.77
4,-6.69,-5.47,-1.69,-0.18,0.31,"-5.82"
4,-11.15,-4.40,-2.02,-0.21,0.40,-4.73
4,-12.28,-3.42,-0.75,0.08,-0.53,"-3.33"
4,-12.76,-2.10,-0.88,0.11,-0.38,-2.06
4,-14.93,-0.68,-0.75,0.23,-0.07,-1.13
4,-11.37,0.34,-0.38,0.15,-0.31,0.11
4,-9.15,2.69,0.45,-0.09,-0.23,0.52
4,-8.64,2.83,0.74,-0.03,-0.23,0.54
4,-7.94,3.94,0.47,0.07,-0.21,0.46
4,-7.65,3.85,0.48,0.03,-0.22,0.29
4,-8.42,4.30,0.33,0.16,-0.32,0.08
4,-8.01,4.17,0.50,-0.03,-0.36,"0.18"
4,-7.99,4.28,0.85,-0.03,-0.16,"0.06"
4,-8.31,3.99,1.06,-0.08,-0.16,0.15
4,-8.47,3.34,0.67,0.21,-0.65,0.43
4,-7.56,3.56,1.08,0.31,-0.69,0.49
4,-7.79,4.54,1.41,0.24,-0.59,0.47
4,-7.66,4.76,2.07,0.03,-0.35,0.41
4,-7.69,5.66,2.28,-0.01,-0.26,"0.47"
4,-7.18,5.69,2.31,0.06,-0.23,"0.51"
4,-6.34,5.89,2.21,0.04,-0.26,0.43
4,-6.05,5.92,2.28,0.11,-0.24,"0.30"
4,-6.28,6.31,2.34,0.19,-0.33,0.18
4,-6.34,5.92,2.61,0.11,-0.23,-0.02
4,-6.44,5.88,2.57,0.06,-0.17,"-0.03"
4,-6.67,5.98,2.57,-0.02,-0.10,"0.03"
4,-6.56,5.74,2.65,0.00,-0.02,0.04
4,-6.54,5.96,2.46,-0.02,-0.10,"0.09"
4,-6.66,5.80,2.36,0.00,0.05,0.07
4,-6.43,6.01,2.33,-0.04,-0.01,"0.12"
