label,ax,ay,az,gx,gy,gz
0,4.58,-7.63,4.63,-0.07,-0.01,0.03
0,4.42,-7.59,4.67,-0.05,0.00,"0.02"
0,4.47,-7.58,4.62,-0.04,0.02,"0.02"
0,4.53,-7.65,4.64,-0.06,-0.00,0.02
0,4.47,-7.64,4.63,-0.04,-0.02,0.02
0,4.54,-7.54,4.58,-0.06,0.00,0.03
0,4.49,-7.56,4.63,-0.04,0.02,"0.01"
0,4.60,-7.71,4.67,-0.09,0.00,"0.02"
0,4.45,-7.63,4.64,-0.03,-0.00,-0.00
0,4.53,-7.59,4.60,-0.07,0.01,0.02
0,4.52,-7.54,4.64,-0.06,0.02,0.03
0,4.60,-7.68,4.62,-0.03,0.03,0.01
0,4.53,-7.63,4.53,-0.04,-0.00,0.01
0,4.53,-7.59,4.57,-0.07,0.03,0.01
0,4.56,-7.64,4.61,-0.06,0.01,0.00
0,4.44,-7.62,4.63,-0.05,0.03,"0.01"
0,4.48,-7.61,4.58,-0.05,0.04,0.02
0,4.48,-7.66,4.59,-0.06,0.02,"0.01"
0,4.62,-7.63,4.62,-0.08,0.01,0.01
0,4.61,-7.65,4.61,-0.06,0.02,-0.01
0,4.53,-7.70,4.71,-0.07,0.05,-0.01
0,4.70,-7.61,4.58,-0.02,0.01,-0.07
0,4.38,-7.48,4.55,-0.05,0.04,-0.04
0,4.48,-7.58,4.60,-0.07,-0.00,-0.03
0,4.38,-7.66,4.62,-0.03,0.04,-0.01
0,4.58,-7.72,4.61,-0.05,-0.01,0.01
0,4.44,-7.47,4.56,-0.09,0.01,0.02
0,4.62,-7.75,4.56,-0.10,0.04,0.02
0,4.67,-7.64,4.62,-0.07,0.03,"0.02"
0,4.62,-7.58,4.65,-0.06,0.05,0.00
0,4.47,-7.42,4.62,-0.02,0.02,0.01
0,4.66,-7.66,4.57,-0.03,0.03,0.02
0,4.56,-7.52,4.56,-0.08,0.00,0.02
0,4.57,-7.58,4.54,-0.02,0.05,-0.01
0,4.54,-7.56,4.55,-0.06,-0.00,0.00
0,4.56,-7.66,4.60,-0.07,0.02,-0.01
0,4.52,-7.57,4.62,-0.05,-0.01,-0.01
0,4.49,-7.53,4.51,-0.03,0.01,0.01
0,4.63,-7.60,4.53,-0.09,-0.01,"0.02"
0,4.59,-7.64,4.59,-0.06,0.01,0.01
0,4.50,-7.64,4.53,-0.04,0.01,0.01
0,4.58,-7.62,4.58,-0.10,-0.02,0.03
0,4.65,-7.56,4.62,-0.07,0.00,0.03
0,4.68,-7.67,4.60,-0.05,0.02,"0.01"
0,4.56,-7.47,4.53,-0.05,-0.03,0.01
0,4.66,-7.68,4.59,-0.07,0.00,0.04
0,4.68,-7.76,4.61,-0.06,-0.03,0.01
0,4.57,-7.57,4.53,-0.00,0.06,-0.01
0,4.46,-7.60,4.53,-0.02,0.02,0.00
0,4.59,-7.62,4.51,-0.05,0.03,"0.03"
