label,ax,ay,az,gx,gy,gz
3,4.52,1.40,8.31,-0.13,-0.09,-0.09
3,4.95,1.62,8.47,-0.14,-0.04,-0.07
3,4.29,1.81,8.78,-0.08,0.13,-0.05
3,4.81,1.83,8.67,-0.00,0.04,-0.01
3,4.58,1.85,8.60,0.08,0.09,-0.01
3,4.97,2.35,8.22,0.11,0.05,-0.02
3,4.60,2.43,8.38,0.03,0.20,-0.07
3,4.64,3.19,8.01,0.04,0.24,-0.20
3,2.53,3.58,7.14,0.05,0.22,-0.23
3,0.67,3.39,5.40,0.07,-0.25,0.08
3,0.35,1.93,3.67,-0.03,0.13,"0.79"
3,-0.49,-0.44,2.77,-0.42,0.33,1.77
3,0.02,-5.66,3.14,-1.46,-0.35,2.59
3,0.34,-11.11,3.65,-2.37,-1.20,"3.03"
3,-1.55,-17.55,-2.56,-2.12,-2.49,"3.66"
3,2.08,-19.44,-2.67,-4.30,-1.61,5.06
3,5.75,-26.70,-1.22,-5.67,-1.56,"5.65"
3,15.84,-24.59,2.05,-4.39,0.09,4.33
3,9.64,-19.80,11.07,-3.92,0.04,"2.26"
3,9.18,-14.38,12.25,-1.30,-1.45,1.22
3,8.77,-10.52,9.14,0.05,-2.46,"0.27"
3,7.63,-9.35,3.96,1.12,-1.65,-0.58
3,5.79,-9.85,1.01,0.85,-0.52,-1.06
3,3.21,-11.92,-1.27,0.73,0.09,"-1.33"
3,1.74,-10.91,-1.68,0.73,0.56,"-1.56"
3,1.44,-10.41,-1.69,0.54,0.64,-1.51
3,2.03,-10.48,-0.96,0.11,0.69,-1.34
3,1.30,-10.36,-0.70,0.15,0.54,"-1.31"
3,2.34,-9.12,-0.10,-0.48,-0.12,-1.42
3,2.53,-10.15,-0.11,-0.40,0.23,"-0.82"
3,2.41,-9.29,0.20,-0.24,0.43,-0.32
3,3.12,-9.24,0.48,-0.44,0.31,-0.19
3,3.42,-8.99,0.77,-0.33,0.49,0.16
3,3.54,-9.75,0.85,-0.40,0.38,"0.34"
3,3.64,-9.71,0.72,-0.22,0.11,0.33
3,3.67,-9.46,0.66,-0.15,-0.20,0.31
3,4.14,-9.69,0.49,-0.02,-0.26,0.27
3,4.26,-8.99,0.41,0.05,-0.18,"0.12"
3,4.60,-9.65,0.17,-0.13,-0.15,0.19
3,4.30,-9.13,0.29,0.05,0.08,0.16
3,4.22,-9.35,0.06,-0.04,-0.06,0.13
3,4.64,-9.10,-0.01,-0.05,0.12,0.13
3,4.23,-9.29,-0.11,-0.19,0.18,0.07
3,4.13,-9.45,-0.13,-0.09,0.04,-0.01
3,4.45,-9.36,-0.09,-0.14,0.09,-0.02
3,4.29,-9.38,0.11,-0.14,0.25,"-0.07"
3,3.81,-9.50,0.23,-0.14,0.16,"-0.09"
3,4.07,-9.49,0.16,-0.07,0.05,-0.12
3,3.80,-9.43,0.11,0.04,0.14,-0.16
3,3.96,-9.38,0.05,-0.12,0.02,"-0.12"
