label,ax,ay,az,gx,gy,gz
6,3.77,1.08,8.62,-0.12,0.08,0.06
6,4.30,0.92,8.66,-0.12,-0.01,"0.04"
6,3.87,0.87,8.89,-0.09,0.01,0.04
6,4.06,0.86,8.81,-0.06,0.02,0.04
6,3.90,0.85,8.69,-0.00,-0.01,"0.07"
6,3.77,0.77,8.77,-0.08,0.06,0.11
6,4.13,0.91,8.75,-0.05,0.02,0.12
6,3.80,1.27,8.93,-0.13,-0.00,"0.03"
6,3.65,2.54,9.01,-0.20,0.10,"-0.02"
6,2.99,3.70,8.82,-0.18,0.30,-0.07
6,1.96,5.86,8.26,-0.28,0.51,-0.23
6,1.52,8.24,8.70,-0.31,0.74,"-0.42"
6,0.65,13.47,9.98,-0.28,1.36,"-0.80"
6,-2.21,16.85,8.56,0.62,1.18,-0.56
6,-9.87,0.32,5.43,-0.08,2.08,1.50
6,9.86,-43.17,20.48,-4.31,0.35,"4.07"
6,17.39,-6.35,9.26,0.49,-0.42,"-0.17"
6,-7.20,-5.41,8.85,-0.14,0.60,-0.51
6,2.71,-1.01,6.28,0.00,0.36,-0.54
6,-1.99,-0.73,7.86,-0.14,-0.37,-0.48
6,-1.29,-0.96,9.24,-0.12,-0.14,-0.21
6,-0.50,-0.84,10.16,0.01,0.21,-0.18
6,0.23,-0.77,9.91,0.10,-0.13,"0.00"
6,0.35,-0.43,9.87,0.00,0.03,"0.07"
6,0.57,-0.71,9.67,0.13,0.01,0.04
6,1.21,-0.42,9.28,0.11,-0.03,"-0.03"
6,-0.34,-0.36,9.33,-0.04,0.07,0.06
6,1.48,-0.42,9.07,0.06,0.02,"0.09"
6,0.38,-0.63,9.41,0.03,0.08,-0.01
6,0.71,-0.46,9.29,0.01,0.06,0.01
6,-0.18,-0.48,9.36,0.01,0.13,0.02
6,0.80,-0.38,9.12,-0.04,0.04,0.01
6,0.37,-0.43,9.11,-0.01,-0.02,"0.01"
6,0.34,-0.21,9.19,-0.09,0.01,"0.06"
6,1.17,-0.21,9.41,-0.10,0.07,0.02
6,-0.08,-0.57,9.52,-0.05,-0.04,-0.04
6,0.11,-0.36,9.57,-0.03,0.10,-0.06
6,0.57,-0.29,9.45,-0.03,-0.11,0.01
6,-0.14,-0.37,9.52,0.01,0.01,0.03
6,0.33,-0.40,9.34,-0.05,0.02,0.03
6,0.58,-0.26,9.17,-0.02,-0.02,0.02
6,0.29,-0.46,9.42,-0.05,-0.02,"-0.01"
6,0.53,-0.20,9.28,-0.06,0.06,"0.02"
6,0.38,-0.22,9.30,-0.04,-0.03,0.02
6,0.10,-0.34,9.47,-0.05,0.05,"0.04"
6,0.43,-0.35,9.39,-0.08,0.08,0.01
6,0.45,-0.36,9.56,-0.02,-0.15,0.01
6,0.15,-0.33,9.44,-0.04,0.12,0.01
6,0.52,-0.16,9.43,-0.06,0.03,0.03
6,0.56,-0.21,9.26,-0.00,-0.03,"-0.01"
