label,ax,ay,az,gx,gy,gz
0,5.88,-5.04,6.59,-0.10,0.14,-0.10
0,5.38,-4.88,6.50,-0.05,0.06,-0.07
0,5.52,-4.79,6.39,-0.01,0.07,-0.02
0,5.64,-5.03,6.54,0.00,0.00,0.02
0,5.59,-4.92,6.53,0.02,-0.03,0.06
0,5.78,-4.78,6.43,0.02,-0.05,0.07
0,5.76,-4.76,6.47,-0.04,-0.00,0.07
0,5.85,-4.70,6.45,-0.08,0.03,0.06
0,5.59,-4.73,6.46,-0.09,0.05,0.02
0,5.73,-4.62,6.34,-0.12,0.05,0.02
0,5.60,-4.80,6.59,-0.12,0.01,0.03
0,5.87,-5.02,6.73,-0.08,0.02,0.03
0,5.74,-4.98,6.69,-0.04,-0.04,0.00
0,5.63,-4.85,6.48,-0.02,0.03,0.01
0,5.56,-4.76,6.46,-0.04,-0.01,"0.03"
0,5.65,-4.84,6.49,-0.04,0.03,"0.05"
0,5.71,-4.91,6.56,-0.01,-0.01,0.03
0,5.62,-4.84,6.45,-0.00,-0.02,0.03
0,5.77,-4.82,6.38,-0.05,0.00,0.07
0,5.70,-4.92,6.58,-0.06,-0.00,0.04
0,5.63,-4.92,6.57,-0.05,-0.00,"0.04"
0,5.51,-4.81,6.47,-0.02,0.03,"0.06"
0,5.88,-4.87,6.42,-0.06,0.03,0.07
0,5.58,-4.95,6.56,-0.05,0.01,0.03
0,5.66,-4.91,6.52,-0.03,-0.00,"0.04"
0,5.59,-4.86,6.48,-0.04,-0.01,0.04
0,5.65,-4.89,6.49,-0.04,0.00,0.05
0,5.70,-4.86,6.48,-0.06,0.01,0.04
0,5.63,-4.92,6.56,-0.06,0.02,0.02
0,5.57,-4.89,6.50,-0.04,0.01,0.03
0,5.66,-4.94,6.53,-0.06,0.01,0.03
0,5.76,-4.97,6.61,-0.07,0.01,0.01
0,5.42,-4.97,6.62,-0.01,-0.01,-0.00
0,5.60,-4.85,6.43,-0.01,0.01,"0.03"
0,5.60,-4.88,6.43,-0.05,0.02,"0.05"
0,5.70,-4.99,6.56,-0.05,0.05,"0.02"
0,5.67,-4.98,6.62,-0.05,0.01,0.02
0,5.52,-4.80,6.49,-0.04,0.03,"0.02"
0,5.70,-5.02,6.64,-0.04,0.07,"0.00"
0,5.59,-4.87,6.55,-0.03,-0.02,0.00
0,5.54,-4.93,6.51,-0.03,0.03,0.01
0,5.63,-4.85,6.44,-0.06,0.01,0.01
0,5.52,-4.94,6.55,-0.08,0.06,0.02
0,5.61,-4.95,6.64,-0.07,0.02,"0.02"
0,5.60,-4.97,6.60,-0.05,0.02,0.01
0,5.48,-4.87,6.48,-0.05,0.01,"-0.00"
0,5.40,-4.93,6.56,-0.05,0.05,0.02
0,5.67,-4.93,6.49,-0.07,0.02,0.02
0,5.62,-4.98,6.53,-0.07,0.02,0.01
0,5.49,-4.92,6.53,-0.07,-0.01,"0.01"
