label,ax,ay,az,gx,gy,gz
0,7.49,-4.97,4.31,-0.10,-0.02,0.06
0,7.49,-5.18,4.43,-0.08,0.09,0.07
0,7.50,-5.19,4.38,-0.07,0.03,0.07
0,7.55,-5.16,4.40,-0.07,0.05,0.02
0,7.42,-5.11,4.42,-0.06,-0.00,0.01
0,7.45,-5.11,4.46,-0.07,0.04,0.02
0,7.41,-5.23,4.49,-0.03,-0.00,0.00
0,7.55,-5.14,4.35,-0.06,0.01,0.02
0,7.25,-5.14,4.40,-0.05,-0.01,0.01
0,7.48,-5.20,4.38,-0.06,0.00,0.02
0,7.22,-5.15,4.46,-0.06,0.02,0.03
0,7.24,-5.05,4.29,-0.04,-0.04,0.07
0,7.56,-5.21,4.30,-0.07,0.07,0.09
0,7.57,-5.47,4.54,-0.07,0.05,0.08
0,7.71,-5.31,4.34,-0.06,-0.03,0.04
0,7.42,-5.18,4.39,-0.08,0.03,0.01
0,7.40,-5.26,4.46,-0.09,0.03,"0.02"
0,7.43,-5.25,4.46,-0.04,0.01,"0.02"
0,7.47,-5.21,4.37,-0.05,-0.01,0.02
0,7.38,-5.27,4.38,-0.04,0.02,"-0.01"
0,7.39,-5.24,4.36,-0.05,0.02,0.00
0,7.37,-5.29,4.39,-0.04,0.00,"0.01"
0,7.34,-5.28,4.37,-0.05,0.02,-0.00
0,7.31,-5.23,4.37,-0.06,0.02,0.01
0,7.29,-5.23,4.39,-0.05,0.02,0.03
0,7.50,-5.28,4.39,-0.05,0.03,0.02
0,7.49,-5.25,4.46,-0.03,-0.02,0.02
0,7.42,-5.17,4.26,-0.06,0.00,0.04
0,7.49,-5.33,4.42,-0.07,0.05,"0.01"
0,7.42,-5.24,4.41,-0.07,0.00,0.00
0,7.29,-5.27,4.37,-0.06,0.03,"0.02"
0,7.48,-5.26,4.31,-0.07,0.02,0.01
0,7.31,-5.31,4.36,-0.07,0.03,"0.00"
0,7.42,-5.32,4.38,-0.07,0.03,0.01
0,7.35,-5.30,4.39,-0.06,-0.01,"0.01"
0,7.32,-5.31,4.41,-0.05,0.02,0.02
0,7.36,-5.22,4.36,-0.09,-0.05,-0.00
0,7.65,-5.35,4.36,-0.05,0.05,0.02
0,7.34,-5.32,4.45,-0.05,0.05,0.03
0,7.30,-5.29,4.36,-0.02,0.02,"0.00"
0,7.39,-5.26,4.38,-0.05,0.03,"0.02"
0,7.41,-5.26,4.37,-0.04,0.00,0.01
0,7.44,-5.28,4.39,-0.06,0.05,0.00
0,7.36,-5.29,4.43,-0.05,-0.00,-0.00
0,7.32,-5.28,4.37,-0.04,0.02,"0.00"
0,7.41,-5.28,4.38,-0.05,0.04,"0.02"
0,7.30,-5.31,4.42,-0.04,0.01,0.01
0,7.47,-5.34,4.40,-0.06,0.04,0.02
0,7.19,-5.27,4.41,-0.06,-0.01,0.02
0,7.36,-5.26,4.42,-0.06,0.07,"0.04"
