label,ax,ay,az,gx,gy,gz
6,8.20,2.56,5.26,-0.09,0.08,0.04
6,8.03,2.51,5.39,-0.09,0.09,"0.00"
6,8.26,2.54,5.33,-0.07,0.05,"-0.01"
6,7.86,2.57,5.31,-0.05,0.06,-0.05
6,7.76,2.74,5.17,-0.09,0.03,-0.01
6,7.93,2.44,5.29,-0.09,0.06,"0.00"
6,8.23,2.41,5.41,-0.11,0.11,0.04
6,8.28,2.41,5.47,-0.12,0.06,0.00
6,7.92,2.76,5.93,-0.20,0.12,0.06
6,9.39,1.49,6.62,-0.38,0.52,0.35
6,7.55,2.14,6.75,-0.50,0.36,0.35
6,7.73,3.94,5.90,-0.58,0.55,0.56
6,6.22,4.47,5.99,-0.56,0.98,0.38
6,4.31,7.88,5.33,-0.73,0.72,"0.13"
6,3.80,11.83,5.35,-1.16,0.45,0.21
6,3.73,12.63,5.46,-0.71,1.78,0.38
6,3.98,10.09,5.40,0.44,2.26,0.16
6,-0.05,-0.72,4.99,0.45,2.70,0.94
6,-4.81,-23.47,9.78,-2.63,3.28,3.70
6,12.39,-18.48,19.20,-2.14,-1.00,"3.02"
6,4.45,-10.24,10.30,1.38,1.21,-2.23
6,-0.70,-0.40,6.71,0.24,-0.64,"-0.54"
6,0.54,-2.60,9.45,0.05,0.48,-0.26
6,3.29,-2.35,8.40,0.10,-0.46,-0.39
6,1.38,-1.44,8.97,0.14,-0.24,"-0.60"
6,1.61,-1.26,8.94,0.05,-0.06,-0.11
6,2.73,-1.56,8.75,-0.01,0.02,-0.07
6,2.63,-1.15,9.05,-0.10,0.03,-0.12
6,1.96,-1.32,9.08,-0.01,-0.10,-0.01
6,2.88,-1.41,8.85,0.04,0.04,-0.06
6,2.37,-1.25,9.17,-0.13,-0.19,-0.08
6,2.75,-1.23,9.10,-0.01,0.00,"-0.08"
6,2.39,-1.24,9.17,0.04,0.11,"-0.03"
6,2.69,-1.09,9.02,0.01,-0.20,-0.00
6,2.76,-1.21,9.03,-0.01,0.03,"-0.02"
6,3.01,-1.01,8.87,-0.02,-0.08,-0.00
6,2.79,-1.01,8.97,-0.10,-0.06,0.01
6,3.25,-1.10,9.02,-0.14,-0.15,0.05
6,2.65,-1.14,9.28,-0.10,0.28,"0.02"
6,3.31,-1.63,9.43,-0.16,-0.00,0.10
6,3.10,-1.26,9.21,-0.02,0.03,-0.03
6,2.88,-1.21,8.99,0.01,-0.00,"-0.03"
6,2.63,-1.19,8.96,-0.02,0.05,-0.03
6,2.75,-1.11,8.99,-0.04,-0.00,"0.00"
6,2.59,-1.40,9.06,-0.03,0.08,0.01
6,2.68,-1.17,8.94,-0.05,-0.01,0.01
6,2.78,-1.20,9.15,-0.11,0.08,0.04
6,2.86,-1.18,9.18,-0.08,0.03,0.05
6,2.59,-1.28,9.29,-0.02,0.06,"0.03"
6,3.17,-1.24,9.22,-0.07,0.03,"0.05"
