label,ax,ay,az,gx,gy,gz
0,4.72,-5.06,6.98,-0.03,-0.00,0.03
0,4.75,-5.12,7.01,-0.04,-0.02,"0.03"
0,4.65,-5.12,6.97,-0.04,-0.00,"0.02"
0,4.59,-5.04,6.99,-0.04,-0.02,0.04
0,4.83,-5.13,6.98,-0.06,0.02,"0.05"
0,4.78,-5.08,7.02,-0.05,-0.00,0.03
0,4.79,-5.03,6.99,-0.06,0.01,0.03
0,4.71,-5.08,7.05,-0.04,-0.01,0.02
0,4.83,-5.08,6.94,-0.06,0.01,0.02
0,4.82,-5.11,6.89,-0.06,-0.01,-0.00
0,4.82,-5.12,6.96,-0.07,0.02,-0.00
0,4.79,-5.18,7.00,-0.07,-0.02,-0.01
0,4.74,-5.07,6.88,-0.04,-0.03,-0.00
0,4.75,-5.14,6.98,-0.08,0.00,0.00
0,4.71,-5.16,7.05,-0.06,-0.02,0.01
0,4.71,-5.10,7.01,-0.04,0.00,0.01
0,4.64,-5.12,6.96,-0.04,0.02,0.05
0,4.86,-5.17,6.94,-0.03,-0.01,0.06
0,4.74,-5.04,6.89,-0.05,-0.00,0.04
0,4.82,-5.10,6.95,-0.04,0.01,0.04
0,4.80,-5.06,6.89,-0.04,0.01,"0.03"
0,4.95,-5.13,6.93,-0.05,0.01,"0.03"
0,4.78,-5.09,6.96,-0.04,-0.01,0.01
0,4.85,-5.07,6.92,-0.04,0.01,"0.01"
0,4.87,-5.12,6.93,-0.04,-0.01,-0.00
0,4.75,-5.12,6.99,-0.06,0.03,0.00
0,4.86,-5.18,6.93,-0.05,-0.02,"-0.00"
0,4.66,-5.04,6.83,-0.06,0.02,0.00
0,4.77,-5.13,6.97,-0.08,0.02,"0.01"
0,4.89,-5.19,7.04,-0.07,0.03,0.02
0,4.72,-5.09,7.03,-0.05,-0.00,0.01
0,4.86,-5.08,6.94,-0.04,0.02,"0.02"
0,4.89,-5.22,6.97,-0.04,0.00,"0.01"
0,4.74,-5.11,6.88,-0.04,0.02,0.00
0,4.77,-5.26,7.01,-0.07,0.04,"0.02"
0,4.82,-5.04,6.74,-0.06,-0.02,0.04
0,4.83,-5.03,6.94,-0.11,0.01,-0.01
0,5.17,-5.10,7.03,-0.16,0.09,-0.06
0,4.52,-5.23,7.20,-0.01,0.02,"-0.10"
0,4.61,-5.07,6.82,-0.00,0.06,-0.01
0,4.56,-5.42,7.02,0.07,-0.07,0.09
0,4.96,-5.23,6.84,0.00,-0.07,0.12
0,4.73,-5.07,6.78,0.01,-0.10,"0.07"
0,5.10,-4.75,6.50,-0.14,0.10,-0.03
0,4.64,-5.56,7.36,-0.17,0.21,-0.07
0,4.51,-5.07,6.84,-0.03,0.05,"-0.01"
0,4.65,-4.95,6.68,-0.10,0.10,0.02
0,4.68,-5.42,7.19,-0.09,0.00,"0.08"
0,4.95,-5.16,6.93,-0.03,-0.04,0.06
0,4.75,-5.02,6.81,-0.08,0.04,"0.00"
