label,ax,ay,az,gx,gy,gz
5,7.14,-1.45,6.72,-0.08,0.03,-0.01
5,7.11,-1.36,6.78,-0.08,0.09,0.00
5,7.25,-1.31,6.72,-0.05,-0.02,"-0.02"
5,7.15,-1.39,6.89,-0.10,0.08,"-0.00"
5,7.07,-1.37,6.89,-0.05,-0.01,-0.05
5,7.10,-1.38,6.86,-0.04,0.05,-0.02
5,7.34,-1.40,6.90,-0.04,0.02,-0.04
5,8.71,-0.52,7.37,-0.10,0.07,-0.06
5,10.80,0.36,11.22,-0.54,-0.00,-0.40
5,12.38,-1.49,14.43,0.12,-0.14,-1.05
5,10.12,-1.99,14.60,0.91,0.63,"-1.35"
5,7.29,-2.54,12.02,1.54,0.77,"-1.29"
5,5.61,-2.65,9.94,1.63,0.98,-1.05
5,3.80,-3.52,7.97,1.98,1.57,-0.50
5,1.84,-2.55,6.08,2.10,1.29,"0.06"
5,1.04,-1.11,4.38,2.05,1.29,"0.52"
5,0.19,0.54,3.39,1.84,1.33,1.14
5,0.09,1.37,2.73,1.40,1.59,2.00
5,0.22,1.01,2.65,0.78,1.99,"2.98"
5,1.40,0.25,2.77,0.26,1.98,"3.51"
5,3.76,-1.78,3.13,-0.03,1.78,3.64
5,5.86,-1.00,3.07,-0.06,1.32,"3.41"
5,8.14,-1.81,2.74,-0.55,-0.21,3.04
5,11.38,-3.30,2.99,-1.23,-0.66,2.31
5,11.21,-2.02,3.13,-1.47,0.46,1.47
5,10.63,-3.58,3.64,-2.11,0.46,"1.00"
5,9.86,-5.61,4.86,-2.42,0.87,"0.36"
5,10.33,-7.55,5.02,-2.82,0.09,-0.04
5,10.15,-7.89,7.13,-3.72,0.33,-0.58
5,10.58,-9.41,7.30,-2.75,0.32,"-0.73"
5,9.98,-12.64,9.32,-3.51,1.18,"-1.41"
5,9.36,-8.71,11.29,-2.43,0.65,-1.68
5,10.81,-10.23,12.81,-1.54,0.96,-2.03
5,10.35,-10.63,13.27,-0.87,1.28,"-2.98"
5,8.28,-10.71,13.72,-0.06,1.58,"-3.25"
5,8.68,-10.33,11.32,0.77,1.08,-3.27
5,6.68,-9.61,7.66,1.13,1.23,-3.04
5,3.49,-7.52,4.68,1.49,1.00,"-2.51"
5,2.50,-4.09,2.69,1.09,0.48,"-1.86"
5,3.11,-2.07,2.20,0.67,0.72,-1.21
5,3.28,-0.29,2.99,0.27,0.83,-0.53
5,3.52,0.62,4.48,0.11,0.46,"-0.34"
5,4.66,1.42,4.87,0.02,0.19,0.01
5,4.68,1.95,5.74,-0.25,0.18,"0.06"
5,5.26,1.47,6.81,-0.41,0.23,0.22
5,5.34,1.44,7.39,-0.21,0.25,"0.22"
5,5.51,1.41,7.74,-0.29,0.01,0.23
5,5.94,1.41,7.96,-0.15,-0.07,"0.11"
5,5.91,1.37,8.22,-0.12,0.18,0.17
5,5.61,1.20,8.18,-0.01,-0.11,"0.12"
