label,ax,ay,az,gx,gy,gz
5,6.50,-2.35,7.50,0.02,0.03,-0.04
5,6.13,-2.35,7.34,0.04,-0.01,"-0.04"
5,6.25,-2.27,7.12,-0.03,0.10,"0.00"
5,6.11,-2.20,7.31,-0.06,0.13,0.03
5,6.36,-2.05,7.26,-0.07,0.12,0.05
5,6.66,-1.84,7.32,-0.03,0.07,"0.01"
5,7.63,-0.55,7.86,-0.12,-0.16,-0.09
5,9.95,0.45,10.39,-0.30,-0.30,-0.56
5,9.56,0.25,14.98,-0.05,-0.26,-1.01
5,10.54,-1.49,15.76,0.91,-0.35,-1.32
5,8.89,-3.03,14.55,1.59,1.03,-1.31
5,6.86,-4.91,12.20,2.08,0.87,-0.82
5,4.64,-4.60,8.79,2.23,0.90,-0.29
5,3.41,-3.59,6.34,2.08,1.49,"0.27"
5,1.48,-2.49,4.72,2.12,2.83,0.34
5,-0.19,-1.04,4.15,1.53,2.46,0.90
5,0.96,-0.54,3.62,1.12,2.01,1.48
5,1.26,0.89,3.59,0.70,1.69,1.88
5,1.80,1.65,4.24,0.18,1.66,2.20
5,2.02,1.94,4.17,0.07,1.41,"2.53"
5,2.80,1.39,3.65,-0.06,0.45,2.66
5,4.55,2.08,2.57,-0.32,0.26,"2.44"
5,5.26,1.30,1.51,-0.51,1.00,2.53
5,6.40,-0.19,1.63,-1.72,0.48,2.19
5,7.37,-1.50,3.20,-2.59,0.66,1.72
5,9.02,-4.81,4.55,-3.48,-0.02,1.14
5,8.71,-6.79,6.08,-3.12,-0.44,"0.39"
5,8.53,-7.71,7.87,-3.01,-0.51,0.16
5,11.04,-7.20,8.73,-3.30,-0.76,-0.04
5,11.82,-10.47,10.53,-3.55,-0.57,-0.26
5,11.28,-12.71,10.04,-3.02,0.26,-1.07
5,10.45,-10.21,5.88,-1.59,1.05,-1.36
5,7.37,-10.89,5.33,-2.02,1.71,"-2.08"
5,8.15,-9.79,7.61,-1.63,1.34,-1.96
5,9.94,-10.07,9.38,-0.49,0.79,-2.24
5,10.73,-11.55,10.23,-0.35,1.07,-2.98
5,8.42,-10.77,10.17,0.38,1.47,-3.18
5,7.77,-10.31,8.32,0.79,1.59,-2.96
5,5.89,-8.98,6.37,0.79,1.64,-2.71
5,4.39,-6.27,4.08,1.03,1.00,"-2.38"
5,2.61,-4.06,2.08,1.29,0.68,"-1.85"
5,1.79,-1.25,1.70,1.02,0.40,-1.42
5,2.46,0.41,2.45,0.86,0.05,"-0.77"
5,3.90,2.11,3.61,0.62,-0.20,"-0.30"
5,5.28,2.39,5.01,0.13,-0.11,0.15
5,5.44,3.17,6.10,0.08,-0.07,"0.33"
5,7.18,2.76,6.71,-0.16,-0.01,0.43
5,6.87,2.73,7.27,-0.06,0.25,"0.52"
5,6.61,2.72,7.32,0.05,0.14,0.41
5,7.04,2.96,6.89,0.11,0.06,"0.41"
