label,ax,ay,az,gx,gy,gz
2,4.23,-3.59,7.96,-0.00,0.10,0.06
2,3.77,-4.01,8.48,-0.12,0.15,"0.09"
2,2.89,-4.09,8.75,0.08,0.17,"-0.01"
2,2.95,-3.67,7.96,0.14,0.07,0.11
2,3.24,-3.81,8.33,-0.07,0.11,"0.24"
2,3.99,-3.36,8.37,0.11,0.11,0.21
2,4.88,-2.36,8.22,0.03,0.12,0.24
2,8.61,-0.89,8.58,-0.10,0.36,"0.17"
2,12.40,-1.20,9.55,-0.16,0.87,-0.57
2,16.37,-1.83,8.43,0.35,1.07,"-1.61"
2,17.19,-4.26,6.44,0.63,1.14,-3.01
2,15.41,-8.45,4.85,0.76,0.13,-4.20
2,14.59,-13.21,3.01,0.23,-0.26,-4.89
2,14.04,-17.86,3.64,-0.86,0.08,-5.60
2,13.77,-22.21,3.99,-1.18,1.09,-5.88
2,7.77,-25.49,6.64,-1.29,0.99,-7.13
2,0.14,-25.13,9.06,-1.27,0.66,-7.44
2,-4.63,-21.59,10.88,-0.83,-0.54,-6.76
2,-8.60,-15.62,10.44,-0.58,0.14,-5.32
2,-9.48,-8.62,9.28,-0.58,-0.08,-3.30
2,-6.81,-2.54,8.10,-0.89,0.13,"-1.62"
2,-3.52,-0.15,9.00,-1.32,0.12,"-0.31"
2,0.40,-1.40,10.68,-1.02,-0.04,-0.00
2,1.83,-2.54,11.39,-0.48,0.32,"0.31"
2,1.24,-2.51,10.76,0.01,0.11,0.34
2,1.83,-1.88,9.78,0.20,-0.24,"0.48"
2,1.48,-1.36,9.26,0.18,0.05,"0.44"
2,1.61,-1.29,9.09,0.10,-0.14,0.46
2,1.55,-1.02,9.08,0.04,0.13,"0.47"
2,1.39,-1.21,9.24,0.02,-0.17,0.46
2,2.04,-0.81,9.03,-0.03,-0.13,"0.52"
2,1.42,-0.91,9.16,0.00,-0.11,0.48
2,2.26,-0.67,9.15,0.06,-0.10,0.41
2,2.72,-0.89,9.37,-0.07,-0.04,0.29
2,2.34,-0.93,9.44,-0.05,-0.02,0.13
2,2.19,-0.88,9.36,0.05,0.03,0.08
2,1.79,-0.90,9.21,0.01,-0.03,"0.06"
2,2.09,-0.97,9.07,-0.01,-0.04,0.02
2,1.57,-1.24,9.26,-0.10,-0.02,0.03
2,1.65,-1.05,9.26,-0.11,0.01,0.13
2,1.71,-1.38,9.47,-0.14,-0.03,0.19
2,2.01,-1.43,9.29,-0.02,0.01,0.22
2,1.86,-1.15,9.20,-0.04,-0.05,0.25
2,2.07,-1.12,9.24,-0.02,-0.06,0.24
2,1.97,-1.27,9.34,-0.04,0.00,0.24
2,1.91,-1.22,9.23,-0.02,-0.05,0.25
2,1.84,-1.13,9.29,-0.03,-0.02,0.27
2,2.04,-1.16,9.21,0.00,-0.06,0.27
2,2.28,-1.12,9.27,-0.02,-0.01,0.23
2,2.23,-0.98,9.27,-0.01,-0.05,"0.18"
