label,ax,ay,az,gx,gy,gz
5,4.46,-2.43,8.27,-0.03,0.00,-0.04
5,4.24,-2.34,8.26,0.03,-0.09,"-0.02"
5,3.97,-2.50,8.09,-0.04,0.03,"-0.02"
5,4.36,-2.14,7.65,-0.04,-0.03,0.09
5,4.36,-2.42,8.28,-0.15,0.04,0.07
5,4.76,-2.29,8.54,-0.11,0.04,"0.01"
5,4.65,-2.32,8.82,-0.10,0.07,0.00
5,4.87,-2.30,8.86,-0.03,-0.03,-0.03
5,4.82,-2.32,9.05,-0.03,0.06,"-0.11"
5,4.81,-1.67,11.66,-0.02,-0.09,"-0.22"
5,4.20,-3.28,14.75,0.56,0.01,-0.19
5,4.25,-3.36,15.39,1.15,-0.57,"-0.26"
5,3.24,-3.99,15.59,1.67,-0.40,-0.21
5,2.09,-4.41,13.86,2.36,0.18,-0.00
5,1.65,-4.20,10.83,2.64,0.37,0.41
5,0.86,-3.52,7.12,2.68,1.14,"0.87"
5,1.32,-2.83,5.00,2.27,1.38,1.30
5,2.07,-1.53,3.17,1.90,1.58,1.65
5,1.72,-1.24,2.96,1.18,2.08,1.93
5,2.74,-0.14,2.71,0.49,1.93,2.39
5,3.57,-0.28,3.34,-0.01,1.33,2.78
5,6.17,0.16,2.32,-0.31,0.96,"2.80"
5,7.26,-0.41,2.98,-1.09,0.83,2.41
5,6.74,-0.37,3.01,-1.50,0.89,1.97
5,8.19,-3.21,1.65,-1.80,0.59,"1.68"
5,11.73,-6.17,-0.99,-2.60,0.51,1.30
5,11.37,-10.07,3.32,-3.68,0.46,0.13
5,11.21,-9.31,7.72,-4.09,0.17,-0.83
5,10.27,-11.90,15.21,-4.46,0.52,"-1.37"
5,7.54,-14.15,16.07,-2.98,-0.17,-1.63
5,0.46,-13.80,16.48,-2.09,0.39,-1.67
5,7.56,-10.40,8.11,-1.22,1.15,"-2.06"
5,0.89,-10.89,9.32,-0.89,2.54,"-2.57"
5,3.59,-6.89,9.09,-0.89,2.11,-2.13
5,5.77,-7.16,13.39,-0.99,2.19,"-2.05"
5,7.87,-7.55,12.76,0.73,0.22,"-1.86"
5,7.69,-11.04,11.66,1.38,0.68,"-2.14"
5,3.68,-9.82,8.38,1.54,0.63,-1.93
5,2.29,-9.86,6.12,1.15,1.38,-1.68
5,0.53,-6.00,3.93,1.30,0.80,-0.97
5,1.15,-4.53,3.58,1.02,0.71,"-0.68"
5,1.27,-1.64,3.70,0.88,0.67,-0.11
5,3.72,-1.70,4.37,0.60,0.24,0.20
5,3.44,-1.44,6.11,0.15,0.65,"0.18"
5,4.17,-0.86,7.46,0.25,0.23,0.19
5,4.03,-0.42,7.53,0.04,-0.04,0.18
5,3.68,-0.29,8.07,0.01,0.22,"0.22"
5,4.41,-0.36,8.28,-0.14,0.04,"0.36"
5,4.53,-0.56,8.61,0.00,0.06,0.28
5,4.66,-0.71,8.59,-0.05,0.02,"0.09"
