label,ax,ay,az,gx,gy,gz
4,4.82,-7.89,3.70,-0.03,0.00,0.02
4,5.00,-7.89,3.62,-0.05,0.02,0.04
4,4.83,-7.86,3.70,-0.02,-0.03,0.03
4,5.08,-7.94,3.67,-0.02,-0.02,"0.05"
4,5.01,-7.92,3.67,-0.04,-0.06,"0.04"
4,4.96,-7.86,3.70,-0.06,0.02,0.03
4,4.76,-7.73,4.04,-0.09,0.13,0.05
4,4.91,-7.42,4.32,-0.06,0.10,0.08
4,5.72,-7.07,4.84,-0.08,0.18,0.12
4,6.41,-6.78,5.94,0.00,-0.11,0.00
4,8.03,-6.12,6.68,0.07,0.48,-0.15
4,8.47,-6.26,7.48,0.35,0.32,"-0.33"
4,9.29,-7.34,7.25,0.75,0.75,-0.66
4,8.51,-7.64,8.92,0.86,0.36,"-0.81"
4,10.20,-10.10,9.63,1.46,0.59,-1.15
4,10.30,-10.98,9.85,1.85,0.14,-1.51
4,10.36,-11.68,10.10,2.29,0.73,-2.15
4,6.81,-8.69,11.44,2.92,1.66,"-2.15"
4,8.33,-7.48,16.66,2.38,1.40,-1.59
4,11.02,-12.14,16.48,3.55,1.54,-1.95
4,9.14,-11.78,11.60,4.44,0.37,"-2.62"
4,7.34,-15.12,3.41,4.81,-0.41,"-3.42"
4,-1.19,-10.44,-5.14,4.92,-0.40,-4.14
4,-10.18,-3.11,-13.04,3.96,-0.23,"-3.86"
4,-14.10,5.10,-10.93,1.74,1.53,-2.09
4,-9.22,5.72,-6.45,0.12,0.24,-0.15
4,-4.54,7.60,-2.89,-0.42,-0.23,0.37
4,-2.00,8.94,-0.03,-0.90,0.09,0.64
4,-0.67,9.05,2.65,-0.85,0.59,0.22
4,-1.20,10.00,2.79,-0.61,0.50,0.14
4,-1.24,9.51,2.78,-0.42,0.40,-0.02
4,-1.55,9.14,2.69,-0.25,-0.10,0.03
4,-1.47,8.84,2.11,-0.16,-0.33,"-0.05"
4,-1.65,9.03,2.03,-0.05,-0.07,-0.12
4,-2.48,8.93,2.18,0.05,-0.13,-0.10
4,-1.92,8.97,1.91,-0.03,-0.48,0.01
4,-1.33,9.02,2.07,-0.07,-0.12,-0.11
4,-1.96,8.83,2.46,-0.11,0.07,-0.14
4,-2.47,8.60,2.63,-0.09,-0.04,-0.19
4,-2.49,8.89,2.00,-0.08,-0.09,-0.13
4,-2.58,9.25,1.80,-0.08,-0.04,"-0.04"
4,-2.03,9.19,1.95,-0.15,-0.13,0.08
4,-1.62,8.43,2.46,-0.15,-0.06,0.01
4,-1.79,8.18,2.76,-0.23,-0.03,-0.12
4,-2.44,8.63,2.66,-0.15,0.06,-0.21
4,-2.95,8.90,2.46,-0.14,-0.04,"-0.07"
4,-2.29,8.60,2.72,-0.16,-0.15,"0.05"
4,-2.06,8.24,2.95,-0.17,-0.10,-0.03
4,-2.36,8.28,3.12,-0.19,0.08,-0.09
4,-3.06,8.55,3.11,-0.15,0.09,"-0.05"
