label,ax,ay,az,gx,gy,gz
3,-0.26,8.98,3.22,-0.01,0.01,-0.09
3,-0.22,9.07,3.16,-0.02,0.03,"-0.12"
3,-0.23,9.12,3.22,-0.03,0.03,"-0.17"
3,-0.12,8.93,3.21,-0.06,0.03,-0.23
3,-0.45,8.81,3.15,-0.04,0.08,-0.29
3,-1.15,8.42,3.00,0.03,0.06,-0.31
3,-1.57,8.34,2.80,0.06,-0.01,-0.26
3,-2.39,7.72,2.36,0.05,-0.11,-0.18
3,-4.71,5.23,0.39,0.25,-0.56,0.04
3,-4.84,4.35,-0.24,-0.39,-0.56,0.50
3,-6.27,-0.13,-0.40,-0.37,-0.81,1.70
3,-2.99,-1.85,0.46,-0.52,-1.13,"3.47"
3,0.64,-2.76,1.39,-0.28,0.06,4.64
3,7.94,-8.85,3.85,-1.31,-0.13,5.44
3,13.16,-13.11,3.24,-1.05,-1.82,6.20
3,19.06,-16.83,0.80,0.01,-2.29,6.60
3,20.18,-20.11,1.41,-0.79,-2.25,7.62
3,25.59,-19.60,0.59,0.86,-1.70,"7.48"
3,27.88,-11.38,-0.53,1.40,-0.08,5.49
3,24.45,-6.88,-0.42,0.65,1.44,"3.12"
3,13.54,-3.14,3.39,-0.90,1.09,1.38
3,11.09,-5.73,2.77,-0.81,0.43,0.57
3,6.85,-7.28,1.54,-0.51,0.87,"-0.42"
3,2.96,-10.16,0.21,-0.49,0.15,-0.53
3,2.04,-10.15,0.11,-0.11,0.15,"-0.49"
3,2.20,-9.88,0.45,-0.02,0.14,-0.44
3,2.99,-9.84,0.91,-0.12,0.07,-0.20
3,3.17,-9.63,1.01,-0.04,0.07,-0.11
3,4.08,-9.30,1.30,-0.14,0.20,-0.08
3,3.99,-9.27,1.14,-0.02,0.44,-0.08
3,4.23,-9.10,1.34,-0.18,0.08,"-0.10"
3,3.97,-9.04,1.31,-0.01,0.10,-0.10
3,4.01,-9.20,1.21,-0.14,0.06,"-0.08"
3,3.77,-9.46,1.17,-0.13,0.06,-0.05
3,3.93,-9.30,1.15,-0.08,-0.05,"-0.03"
3,3.72,-9.26,1.07,0.01,0.13,-0.07
3,4.07,-9.42,0.93,-0.03,0.01,-0.02
3,3.87,-9.21,1.10,-0.10,0.07,-0.03
3,4.02,-9.28,1.03,-0.05,0.02,0.02
3,4.26,-9.28,0.98,-0.09,0.09,"0.00"
3,4.23,-9.12,1.17,-0.13,0.09,-0.01
3,4.29,-9.20,1.14,-0.09,0.15,"-0.04"
3,4.18,-9.13,1.27,-0.09,0.09,-0.01
3,4.14,-9.08,1.21,-0.02,0.03,-0.04
3,4.18,-9.19,1.08,-0.03,0.01,-0.04
3,4.20,-9.13,1.11,-0.05,-0.03,0.00
3,4.12,-9.18,1.07,0.00,-0.04,0.03
3,4.37,-9.07,0.98,-0.04,-0.08,-0.01
3,4.04,-9.21,1.02,-0.09,0.07,-0.02
3,4.19,-9.29,1.08,-0.04,-0.03,"-0.02"
