label,ax,ay,az,gx,gy,gz
5,6.81,0.25,7.40,-0.16,-0.01,-0.00
5,6.98,-0.18,7.41,-0.14,0.22,"-0.01"
5,6.96,-0.24,7.32,-0.09,-0.02,"0.00"
5,6.83,-0.20,7.29,-0.07,0.09,-0.08
5,6.61,-0.10,7.27,-0.07,0.03,-0.04
5,6.58,-0.33,7.21,-0.01,0.11,-0.05
5,6.58,-0.33,7.14,-0.04,0.01,-0.01
5,6.71,-0.26,7.01,-0.07,0.06,"0.00"
5,6.99,0.35,7.29,-0.11,0.07,-0.01
5,8.77,1.26,8.33,-0.09,-0.03,"-0.18"
5,9.88,1.94,11.75,-0.25,0.02,-0.60
5,11.70,1.97,15.98,0.02,-0.46,"-1.14"
5,10.64,-1.31,16.68,1.06,0.59,-1.50
5,8.01,-3.37,13.13,1.68,0.78,"-1.43"
5,4.35,-3.58,8.93,2.12,1.68,-1.00
5,1.36,-2.76,6.47,2.13,2.77,-0.24
5,-1.79,-2.28,5.97,1.81,3.19,0.89
5,-2.31,-2.01,4.54,1.98,2.31,2.03
5,-1.36,-2.17,2.42,1.98,2.12,3.06
5,0.52,-0.98,-0.44,1.63,2.24,3.98
5,2.22,-2.23,-1.50,0.29,3.12,4.52
5,5.14,-3.32,-2.65,-0.88,2.83,"4.85"
5,9.83,-6.00,0.05,-3.29,1.41,4.17
5,12.97,-6.82,4.89,-3.74,1.78,"2.53"
5,11.12,-7.41,8.34,-3.68,0.81,1.10
5,11.33,-9.03,6.35,-3.32,0.86,0.15
5,8.48,-11.75,7.21,-4.05,1.54,-0.78
5,3.84,-12.63,12.07,-4.74,1.68,"-1.74"
5,4.82,-13.30,9.86,-2.70,0.83,-1.65
5,5.70,-14.32,9.58,-2.69,1.81,-1.86
5,4.57,-13.87,11.82,-1.96,1.86,-2.44
5,2.85,-10.48,10.48,-0.44,1.06,"-2.66"
5,5.66,-12.31,10.78,-0.28,1.05,"-2.78"
5,5.03,-11.44,11.77,0.82,0.49,-3.07
5,6.06,-10.65,11.02,1.29,0.11,-3.02
5,9.00,-10.52,9.35,1.51,0.36,-3.04
5,8.78,-9.41,6.85,1.73,0.62,"-3.04"
5,7.04,-6.62,3.67,1.92,0.94,-2.74
5,4.26,-3.97,2.23,1.71,0.88,-2.38
5,3.49,-1.72,1.44,1.38,1.17,-1.53
5,1.25,0.71,2.37,0.82,1.20,-0.76
5,2.51,1.72,3.02,0.65,0.69,-0.05
5,3.04,3.33,3.97,0.21,0.39,"0.24"
5,4.65,3.01,5.16,0.02,0.03,0.50
5,5.37,3.61,6.19,-0.24,0.06,"0.56"
5,5.94,2.62,6.99,-0.19,-0.09,"0.47"
5,5.68,2.18,7.31,-0.22,-0.15,0.40
5,5.79,1.67,6.99,0.03,-0.34,"0.42"
5,5.78,2.13,6.61,-0.19,-0.26,0.66
5,6.59,3.37,6.82,-0.32,-0.44,"0.79"
