label,ax,ay,az,gx,gy,gz
2,3.63,-1.76,8.80,-0.07,0.01,0.04
2,3.35,-1.72,8.95,-0.06,-0.00,"0.04"
2,3.59,-1.66,8.82,-0.05,0.04,"0.04"
2,3.36,-1.72,8.88,-0.05,0.00,0.07
2,3.57,-1.71,8.77,-0.02,-0.02,"0.07"
2,3.37,-1.64,8.89,-0.08,-0.00,0.09
2,3.29,-1.05,9.09,-0.10,-0.04,0.12
2,3.50,-0.21,9.11,-0.13,0.05,"0.26"
2,5.80,0.70,9.64,-0.38,0.11,"0.40"
2,7.41,1.37,10.51,-0.66,1.02,"-0.03"
2,7.80,-0.91,10.01,-0.01,0.77,-0.28
2,9.73,-1.67,8.52,0.18,0.60,"-0.74"
2,11.26,-4.00,8.04,0.29,1.05,-1.71
2,10.43,-5.81,7.81,0.57,0.79,"-2.78"
2,8.07,-7.78,8.64,0.61,-0.36,-3.67
2,9.64,-10.59,6.78,1.31,-1.62,"-4.10"
2,15.45,-8.75,7.77,-0.68,-1.68,-4.95
2,15.35,-20.97,10.78,-0.69,0.29,-7.62
2,1.99,-18.87,12.46,-0.59,-1.73,-7.95
2,-8.20,-16.79,12.68,-1.98,-4.35,"-7.22"
2,-7.53,-11.56,13.37,-1.36,-1.13,-4.03
2,-10.05,-5.58,11.24,-1.32,1.20,-1.38
2,-7.55,0.50,11.84,-0.52,-0.08,1.22
2,5.97,2.90,9.47,-0.53,0.16,0.78
2,3.66,2.27,10.02,-0.14,0.35,"0.60"
2,4.63,1.20,9.72,0.12,-0.52,"0.52"
2,4.41,1.00,9.24,0.37,0.25,0.41
2,3.25,0.84,8.87,0.39,0.23,"0.25"
2,3.03,1.53,8.43,0.29,0.08,0.29
2,2.63,1.62,8.78,0.11,0.37,0.32
2,2.83,1.98,8.51,0.13,0.17,"0.37"
2,3.30,1.98,8.63,-0.01,0.08,0.29
2,3.52,2.04,8.67,0.07,0.08,0.19
2,2.85,2.14,8.83,0.06,-0.01,0.11
2,2.90,1.95,8.88,0.08,-0.12,0.08
2,3.48,2.01,8.87,0.09,0.02,0.02
2,3.67,1.99,8.57,0.05,0.04,-0.04
2,2.94,1.75,8.82,0.02,0.11,"-0.04"
2,2.67,1.85,8.82,-0.02,0.04,"0.04"
2,3.10,1.83,8.80,0.04,0.02,0.05
2,2.98,1.98,8.67,0.01,0.04,"0.09"
2,2.76,1.98,8.95,-0.01,0.02,0.12
2,3.05,2.04,8.76,0.01,0.05,0.13
2,3.01,1.92,8.77,-0.00,0.00,"0.15"
2,3.68,2.02,8.84,-0.03,0.02,"0.18"
2,2.98,2.26,8.83,0.04,0.14,0.14
2,2.87,2.32,8.63,0.03,0.08,0.10
2,3.03,2.13,8.84,-0.03,0.01,0.06
2,3.21,2.12,8.89,0.00,0.06,0.04
2,2.93,2.10,8.82,-0.02,0.12,"0.02"
