label,ax,ay,az,gx,gy,gz
0,4.92,-3.45,8.07,-0.10,0.09,0.05
0,5.28,-3.17,7.96,-0.09,-0.08,-0.01
0,4.70,-3.01,7.96,-0.04,0.10,0.00
0,5.09,-3.19,7.86,-0.03,0.03,"0.03"
0,4.96,-3.08,7.76,-0.02,0.03,0.03
0,5.06,-3.25,7.69,-0.04,0.05,"0.04"
0,5.01,-3.15,7.68,-0.06,-0.00,0.06
0,5.15,-3.24,7.72,-0.04,0.05,"0.03"
0,5.05,-3.15,7.72,-0.05,-0.01,0.00
0,5.06,-3.21,7.80,-0.06,0.05,"0.01"
0,5.01,-3.12,7.70,-0.07,-0.04,0.01
0,5.05,-3.19,7.84,-0.08,0.08,0.00
0,4.98,-3.26,7.81,-0.07,-0.03,"-0.01"
0,5.01,-3.18,7.86,-0.06,0.03,"0.01"
0,4.94,-3.18,7.88,-0.05,0.01,-0.01
0,5.04,-3.24,7.88,-0.05,0.05,0.01
0,4.91,-3.22,7.83,-0.02,0.01,"0.01"
0,5.12,-3.28,7.69,-0.02,0.04,"0.02"
0,4.88,-3.20,7.74,-0.03,-0.00,0.02
0,4.92,-3.17,7.74,-0.04,0.02,0.04
0,5.04,-3.27,7.89,-0.05,0.02,0.04
0,4.99,-3.26,7.94,-0.03,0.04,"0.02"
0,5.01,-3.19,7.79,-0.02,0.03,0.00
0,4.84,-2.92,7.69,-0.06,0.01,0.02
0,4.96,-3.04,7.78,-0.05,0.02,0.04
0,5.09,-3.18,7.81,-0.07,-0.01,"0.04"
0,5.02,-3.11,7.74,-0.05,-0.01,"0.02"
0,5.11,-3.08,7.75,-0.11,0.02,0.01
0,4.97,-3.18,7.97,-0.07,0.05,"-0.01"
0,4.95,-3.20,7.89,-0.04,-0.02,-0.01
0,4.91,-3.14,7.82,-0.03,-0.02,"0.00"
0,5.01,-3.25,7.80,-0.03,-0.01,0.00
0,4.98,-3.29,7.79,-0.02,-0.03,0.00
0,5.00,-3.17,7.77,-0.05,-0.02,0.02
0,4.88,-3.10,7.82,-0.08,0.01,0.03
0,5.00,-3.07,7.93,-0.06,0.04,"0.04"
0,5.10,-3.21,8.00,-0.06,0.05,"0.05"
0,5.15,-3.18,7.94,-0.03,0.03,0.02
0,4.98,-3.12,7.85,-0.02,0.02,0.01
0,4.94,-3.11,7.76,-0.03,0.04,0.01
0,4.93,-3.20,7.76,-0.04,0.05,0.02
0,4.91,-3.20,7.77,-0.04,0.03,0.02
0,4.98,-3.23,7.80,-0.05,0.03,0.04
0,4.91,-3.17,7.87,-0.05,0.01,"0.02"
0,5.06,-3.22,7.86,-0.06,0.03,0.02
0,4.75,-3.07,7.89,-0.05,-0.02,"0.02"
0,4.90,-3.17,7.87,-0.03,0.04,0.04
0,5.01,-3.20,7.87,-0.05,-0.02,0.04
0,5.00,-3.20,7.98,-0.04,0.04,"0.03"
0,4.88,-3.12,7.91,-0.03,-0.02,"0.01"
