label,ax,ay,az,gx,gy,gz
4,4.96,-8.31,2.41,-0.09,0.00,0.02
4,5.22,-8.57,2.44,-0.10,0.03,0.03
4,5.18,-8.12,2.96,-0.17,0.13,-0.05
4,4.70,-8.74,3.00,0.08,-0.03,-0.06
4,5.60,-7.75,3.20,-0.02,-0.03,-0.05
4,6.34,-8.39,4.60,0.22,0.41,-0.12
4,6.50,-8.13,7.41,0.33,0.42,-0.27
4,8.83,-6.95,9.74,0.80,0.87,-0.47
4,8.90,-8.28,11.26,1.44,1.06,-0.82
4,9.68,-8.94,11.79,2.01,1.02,-1.10
4,11.32,-9.90,12.03,2.55,1.24,"-1.32"
4,11.51,-10.78,13.55,2.89,1.32,"-1.72"
4,11.57,-11.76,15.11,3.31,1.96,-2.02
4,9.68,-13.04,15.68,4.05,1.98,-1.96
4,9.34,-12.14,12.54,4.75,1.69,-1.96
4,6.56,-11.73,5.82,5.27,1.07,"-1.89"
4,4.23,-6.99,-2.00,4.62,0.09,-2.47
4,-1.33,-1.09,-7.55,3.16,0.72,-2.59
4,-4.04,0.28,-3.98,1.20,2.11,"-2.08"
4,-6.42,3.65,-3.25,1.82,-0.11,-0.54
4,-2.12,5.91,-3.21,1.23,-0.06,-0.64
4,-5.20,7.08,-2.19,0.80,0.48,-0.74
4,-5.10,7.52,-1.82,0.39,-0.01,"-0.26"
4,-3.64,7.92,-1.12,0.11,0.03,-0.01
4,-3.68,7.65,-0.48,-0.09,0.21,-0.01
4,-3.46,8.59,0.05,-0.32,0.18,-0.15
4,-3.62,8.17,1.06,-0.41,0.34,-0.14
4,-4.13,8.65,1.46,-0.29,0.20,-0.09
4,-4.30,8.30,1.69,-0.09,-0.04,"-0.01"
4,-3.50,8.71,1.29,0.00,-0.15,0.09
4,-3.24,8.39,1.28,-0.03,0.03,-0.03
4,-3.75,8.31,1.23,0.02,0.03,-0.10
4,-3.89,8.35,1.07,0.01,-0.06,-0.04
4,-3.83,8.42,1.00,-0.00,-0.04,-0.00
4,-3.74,8.30,0.88,0.00,-0.11,0.07
4,-3.41,8.41,0.86,-0.11,0.01,-0.06
4,-3.87,8.33,1.12,-0.14,0.06,-0.05
4,-3.98,8.24,1.19,-0.11,0.02,-0.04
4,-3.74,8.41,1.35,-0.15,0.06,-0.01
4,-3.73,8.25,1.52,-0.08,0.02,-0.01
4,-3.74,8.52,1.44,-0.03,-0.01,-0.06
4,-3.94,8.47,1.33,-0.04,-0.00,"-0.04"
4,-3.91,8.37,1.38,0.02,0.02,-0.05
4,-3.90,8.43,1.11,0.06,-0.10,-0.03
4,-3.76,8.27,1.02,0.02,-0.03,-0.05
4,-3.94,7.90,0.97,0.04,-0.10,-0.09
4,-4.05,8.04,0.81,-0.00,-0.12,-0.14
4,-4.65,8.20,0.65,-0.02,-0.12,"-0.07"
4,-4.14,8.07,0.72,-0.16,-0.04,0.01
4,-4.17,7.74,1.06,-0.16,0.01,"-0.05"
