label,ax,ay,az,gx,gy,gz
6,2.35,0.31,9.29,-0.05,-0.09,0.04
6,3.01,-0.06,9.39,-0.07,0.07,"0.01"
6,2.68,-0.39,9.42,-0.09,0.21,"-0.07"
6,2.59,-0.45,9.14,-0.08,0.08,-0.23
6,2.15,-0.40,9.11,-0.15,0.10,-0.23
6,2.48,-0.48,9.04,-0.12,0.01,-0.18
6,1.83,0.13,9.16,-0.17,0.01,"-0.11"
6,1.84,1.15,9.07,-0.09,-0.26,"-0.13"
6,2.11,3.25,9.27,-0.23,-0.01,-0.03
6,1.75,4.74,9.15,-0.10,-0.11,-0.25
6,2.65,5.48,8.95,-0.09,0.06,-0.18
6,2.87,6.65,9.49,-0.45,0.47,-0.09
6,4.67,9.17,9.40,-0.84,1.20,-0.25
6,-3.54,2.35,6.78,0.75,0.75,"0.05"
6,-4.25,-11.52,9.20,-0.47,2.34,0.95
6,-6.41,-29.26,16.19,-2.53,0.19,5.36
6,14.71,0.12,4.44,-0.30,-7.75,-0.15
6,2.10,-4.95,5.95,1.30,3.82,"-1.72"
6,-5.76,1.13,8.76,-0.13,0.01,-0.20
6,4.89,-2.10,7.99,-0.13,-0.59,"0.16"
6,1.14,-1.10,8.69,-0.19,0.64,-0.42
6,1.01,-1.15,9.41,-0.35,-0.17,"-0.10"
6,2.44,-1.20,8.94,-0.06,0.17,-0.02
6,1.10,-1.08,9.78,-0.16,0.32,-0.17
6,1.25,-0.79,9.61,-0.22,-0.13,-0.09
6,1.87,-1.81,9.76,-0.19,-0.01,0.11
6,1.84,-1.24,9.49,0.06,-0.10,-0.02
6,2.03,-1.04,9.39,-0.03,-0.07,"-0.03"
6,1.15,-0.47,9.13,0.01,-0.16,"-0.01"
6,2.28,-1.30,8.94,-0.07,0.09,0.05
6,1.76,-0.98,9.24,-0.16,0.11,0.10
6,2.09,-1.42,9.27,-0.06,0.03,0.04
6,2.13,-1.22,9.31,-0.05,0.03,0.03
6,2.20,-1.24,9.25,-0.05,-0.15,-0.10
6,1.75,-1.17,9.23,-0.00,-0.02,"-0.09"
6,1.76,-1.25,9.58,-0.06,-0.04,-0.02
6,1.95,-0.97,9.31,-0.00,-0.09,-0.08
6,1.94,-0.76,9.21,-0.06,0.12,-0.02
6,1.88,-1.29,9.17,0.01,0.08,0.05
6,2.37,-1.22,9.17,-0.12,0.05,"0.01"
6,2.05,-1.26,9.12,0.00,0.01,"-0.05"
6,1.83,-1.11,9.11,-0.06,0.02,-0.05
6,1.77,-1.24,9.24,-0.07,0.12,-0.07
6,1.73,-1.02,9.26,-0.14,-0.01,0.00
6,1.58,-1.38,9.45,-0.09,0.03,-0.00
6,1.68,-1.31,9.34,-0.07,0.08,0.06
6,1.64,-1.21,9.43,-0.08,-0.14,"0.03"
6,1.83,-1.14,9.54,-0.03,-0.02,"0.08"
6,1.76,-1.20,9.28,0.04,0.06,0.04
6,1.66,-1.23,9.23,-0.03,0.00,"0.06"
