label,ax,ay,az,gx,gy,gz
3,-2.31,9.01,3.48,0.03,-0.14,0.02
3,-0.89,8.14,2.97,0.04,-0.18,"0.03"
3,-1.86,8.15,2.62,0.09,0.08,-0.02
3,-2.09,8.43,2.18,0.04,-0.20,"-0.14"
3,-2.25,8.80,2.16,-0.05,0.01,-0.08
3,-2.28,9.06,2.41,-0.14,-0.08,"-0.04"
3,-2.16,9.00,2.46,-0.10,-0.09,"-0.06"
3,-3.11,8.85,2.02,-0.05,-0.21,"-0.05"
3,-4.25,8.77,0.75,-0.12,-0.43,0.20
3,-6.62,8.04,-1.53,-0.67,-1.04,0.80
3,-4.74,5.60,-2.60,-1.36,-1.24,1.71
3,-4.88,0.88,-2.10,-1.93,-1.29,2.62
3,-3.39,-3.97,-1.61,-2.54,-1.88,4.04
3,-0.64,-12.00,-0.78,-2.40,-0.79,4.79
3,3.19,-22.41,1.76,-3.23,-0.45,5.59
3,5.34,-24.65,5.54,-3.66,-0.66,"6.24"
3,15.05,-29.48,7.06,-3.09,-2.32,"6.67"
3,25.18,-26.36,14.03,-2.73,-0.99,7.23
3,28.07,-13.83,15.81,-2.10,0.77,4.64
3,19.23,-9.61,14.22,-1.39,-0.40,2.40
3,13.01,-6.37,8.26,0.14,-0.71,"0.39"
3,6.68,-7.85,4.82,0.17,-0.34,-0.33
3,2.67,-9.85,2.61,0.39,-0.27,-0.69
3,1.05,-10.03,1.54,0.21,-0.16,"-0.59"
3,0.87,-9.19,1.74,0.08,0.26,"-0.44"
3,1.81,-9.16,2.10,-0.28,0.11,-0.18
3,1.87,-9.26,2.67,-0.22,0.07,"-0.23"
3,1.77,-8.88,2.71,-0.33,-0.16,"-0.05"
3,2.52,-9.51,2.81,-0.34,-0.14,0.08
3,3.03,-9.42,2.90,-0.30,0.07,"0.09"
3,3.06,-9.37,2.91,-0.29,0.18,0.06
3,3.09,-9.26,2.72,-0.35,0.10,"0.02"
3,3.29,-9.49,2.59,-0.37,0.01,-0.10
3,3.14,-9.32,2.44,-0.33,0.01,"-0.28"
3,2.85,-9.33,2.25,-0.22,-0.08,"-0.29"
3,3.18,-9.22,1.93,-0.28,-0.19,"-0.23"
3,3.04,-9.12,1.89,-0.24,0.01,-0.16
3,2.73,-9.22,1.80,-0.18,-0.03,"-0.06"
3,3.32,-9.68,1.57,-0.07,-0.11,0.03
3,3.68,-9.55,1.43,-0.04,0.11,"0.03"
3,3.60,-9.30,1.46,-0.14,0.21,"-0.00"
3,3.64,-9.23,1.49,-0.14,0.16,"-0.06"
3,3.50,-9.16,1.45,-0.13,0.05,-0.10
3,3.50,-9.28,1.38,-0.14,-0.05,"-0.11"
3,3.80,-9.52,1.41,-0.17,-0.03,-0.14
3,3.57,-9.38,1.50,-0.14,0.17,-0.15
3,3.13,-9.40,1.79,-0.05,0.27,"-0.15"
3,2.66,-8.94,1.78,0.08,-0.01,"-0.03"
3,3.97,-9.53,1.54,-0.04,-0.30,"0.03"
3,4.25,-9.43,1.48,-0.06,0.23,"0.03"
