label,ax,ay,az,gx,gy,gz
3,-1.16,7.49,5.32,-0.02,-0.00,-0.06
3,-1.42,7.46,5.46,-0.01,-0.02,"-0.04"
3,-1.06,7.48,5.28,-0.01,-0.03,-0.05
3,-1.31,7.53,5.21,-0.03,0.03,-0.04
3,-1.33,7.54,5.20,-0.03,-0.03,-0.03
3,-1.38,7.62,4.81,-0.08,-0.02,"-0.02"
3,-1.38,7.66,4.70,-0.14,-0.02,-0.05
3,-1.72,7.53,4.32,-0.27,-0.11,-0.03
3,-3.25,6.90,3.12,-0.30,-0.38,0.14
3,-4.23,5.38,-0.11,-0.60,0.05,0.60
3,-5.88,2.48,-1.42,-1.28,-1.11,"1.68"
3,-5.62,-1.41,-1.30,-1.87,-1.19,"2.97"
3,-5.26,-7.52,-0.85,-2.93,-1.55,4.69
3,-1.38,-17.37,-1.11,-3.92,-1.19,6.13
3,1.36,-30.63,-1.91,-6.27,-2.51,7.17
3,16.69,-42.17,-5.74,-6.10,-4.68,7.35
3,29.01,-32.60,0.87,-2.90,-3.01,5.72
3,18.25,-20.96,9.96,-2.08,-1.32,4.31
3,20.27,-6.31,13.27,-0.83,-2.50,"1.87"
3,15.15,-6.30,9.75,0.01,-1.40,"0.29"
3,9.46,-7.78,6.01,0.56,-0.50,-0.84
3,6.10,-9.94,1.80,0.69,-0.15,"-1.24"
3,1.97,-11.42,0.43,0.58,0.02,-1.14
3,2.33,-9.93,-0.26,0.35,0.48,-1.14
3,1.96,-10.44,0.67,0.03,0.58,"-1.05"
3,2.07,-9.01,0.60,-0.06,0.18,-0.70
3,2.63,-9.64,1.16,-0.28,0.24,"-0.71"
3,2.95,-9.57,1.30,-0.27,0.19,-0.48
3,2.96,-9.42,1.51,-0.30,0.34,"-0.39"
3,3.39,-9.51,1.78,-0.29,0.45,-0.18
3,3.98,-9.14,1.85,-0.25,0.59,"-0.06"
3,4.02,-9.15,2.04,-0.31,0.62,0.04
3,3.82,-8.98,2.11,-0.19,0.21,0.05
3,4.70,-8.94,2.01,-0.04,-0.04,0.03
3,4.70,-8.80,1.83,-0.09,0.18,-0.02
3,4.39,-8.99,1.92,0.00,-0.03,-0.04
3,4.65,-8.84,1.80,-0.01,-0.17,-0.08
3,4.71,-8.86,1.71,-0.05,-0.04,"-0.08"
3,4.26,-9.04,1.72,-0.17,0.09,"-0.02"
3,4.74,-9.09,1.85,-0.12,0.16,0.08
3,4.18,-8.98,1.74,-0.05,0.16,"-0.05"
3,4.35,-8.54,1.67,-0.08,0.08,0.06
3,4.62,-8.74,1.64,-0.06,0.05,0.02
3,4.66,-8.84,1.61,-0.03,0.03,0.02
3,4.73,-9.18,1.60,-0.04,-0.09,-0.07
3,4.34,-8.94,1.47,-0.23,0.09,"0.05"
3,4.71,-9.27,2.02,-0.14,0.20,0.13
3,4.30,-8.71,1.93,-0.18,0.26,"0.10"
3,4.22,-8.94,1.99,-0.07,0.13,0.01
3,4.43,-8.79,1.77,-0.04,-0.04,"-0.10"
