label,ax,ay,az,gx,gy,gz
5,4.40,-2.18,8.08,-0.06,0.02,0.02
5,4.60,-2.33,8.26,-0.07,-0.03,"0.06"
5,4.99,-2.30,8.27,-0.10,0.03,"0.05"
5,4.76,-2.23,8.39,-0.08,0.05,0.02
5,4.86,-2.18,8.35,-0.05,0.01,0.01
5,4.81,-2.30,8.38,-0.03,0.02,"-0.00"
5,4.84,-2.21,8.43,0.01,0.01,-0.04
5,5.25,-1.89,8.63,-0.04,0.00,-0.07
5,5.37,-1.23,11.12,-0.20,-0.22,-0.13
5,6.89,-1.72,13.06,0.39,0.02,-0.37
5,6.83,-2.33,14.58,0.59,-0.11,"-0.56"
5,6.49,-3.23,15.10,1.21,0.16,"-0.72"
5,5.49,-3.73,14.73,1.55,0.36,-0.78
5,3.71,-3.64,11.83,2.20,0.13,"-0.72"
5,2.92,-2.45,8.38,2.31,0.44,-0.43
5,1.41,-1.84,6.43,2.21,1.48,0.02
5,-0.39,-1.10,5.30,2.01,1.70,0.67
5,0.30,-0.47,4.66,1.61,1.42,"1.40"
5,0.28,0.63,3.37,1.45,1.38,1.78
5,0.43,1.75,2.41,0.87,1.42,2.24
5,1.50,2.05,1.59,0.52,1.47,"2.66"
5,2.68,1.41,1.02,0.02,1.76,"2.80"
5,4.47,1.25,1.12,-0.64,1.74,2.74
5,4.79,0.21,2.64,-1.45,1.38,2.30
5,6.39,-1.19,3.35,-2.02,0.92,"2.00"
5,7.66,-2.70,4.28,-2.54,0.63,1.59
5,7.99,-4.23,5.89,-2.86,0.44,1.02
5,8.35,-6.00,7.27,-2.96,-0.16,"0.55"
5,9.30,-7.78,7.60,-2.91,-0.41,"0.06"
5,9.39,-10.22,9.77,-3.44,0.40,-0.48
5,9.66,-10.61,11.35,-3.33,0.12,-1.05
5,6.51,-11.84,11.42,-2.66,0.94,-1.68
5,4.22,-12.38,10.75,-2.47,1.23,-2.16
5,1.35,-9.94,11.53,-1.69,1.40,-1.90
5,3.81,-10.24,9.76,-0.83,1.26,-1.71
5,4.85,-9.96,10.83,-0.80,1.37,"-1.97"
5,4.51,-8.48,10.64,0.40,1.05,"-2.02"
5,5.13,-7.43,9.78,0.62,1.09,-1.88
5,5.99,-8.37,9.97,1.18,0.87,-1.82
5,5.66,-7.49,9.12,1.44,0.99,-1.73
5,6.81,-7.23,6.57,1.43,1.15,"-1.80"
5,2.19,-6.02,6.29,1.11,2.06,-1.66
5,2.02,-4.64,6.00,1.26,0.60,-0.71
5,3.97,-3.83,4.99,1.21,0.23,-0.58
5,2.75,-1.36,5.12,0.96,0.23,-0.38
5,3.25,-0.17,4.90,0.77,-0.39,-0.19
5,4.07,0.96,4.98,0.52,-0.08,"-0.02"
5,3.25,0.67,6.67,0.10,-0.02,"0.08"
5,4.60,0.84,7.10,0.10,-0.15,0.18
5,4.81,0.99,7.56,0.01,-0.23,"0.22"
