label,ax,ay,az,gx,gy,gz
2,4.49,-1.09,8.56,-0.04,0.00,0.04
2,4.68,-1.09,8.51,-0.04,0.04,"0.03"
2,4.85,-0.99,8.52,-0.08,0.03,0.01
2,4.55,-1.07,8.62,-0.06,0.05,-0.03
2,4.61,-0.85,8.45,-0.05,0.02,"-0.03"
2,4.39,-1.05,8.37,-0.07,0.07,-0.02
2,4.64,-0.32,8.07,-0.12,0.04,-0.03
2,4.42,-0.01,7.94,-0.22,0.23,0.01
2,5.65,1.00,7.93,-0.41,0.20,0.10
2,6.11,1.18,7.73,-0.47,0.34,0.35
2,11.09,-2.48,7.55,-0.59,1.05,0.44
2,14.87,-3.85,7.47,-0.49,0.70,"-0.88"
2,13.22,-5.55,5.55,-0.48,1.39,"-2.79"
2,9.36,-7.86,4.21,-0.61,1.93,-3.58
2,7.28,-12.11,4.62,-1.00,1.68,-4.46
2,7.08,-15.39,8.31,-1.42,-0.31,-5.51
2,5.95,-23.84,7.23,-0.95,0.35,-6.72
2,-0.01,-21.12,11.50,-0.86,0.15,-6.15
2,-8.85,-9.32,13.99,0.98,-0.58,"-4.57"
2,-10.11,-8.20,11.71,0.06,-0.48,-3.39
2,-8.94,2.98,9.90,0.52,-0.72,"-0.77"
2,1.46,1.48,10.84,-0.13,-0.20,0.36
2,4.86,0.83,9.26,0.08,0.36,0.40
2,6.23,1.15,7.51,0.15,0.10,0.26
2,4.81,0.60,8.08,0.03,0.08,0.04
2,4.02,0.72,8.54,0.05,-0.24,0.14
2,5.01,0.72,8.65,0.12,-0.07,0.08
2,5.15,1.10,8.60,0.09,0.37,"0.15"
2,4.38,0.88,8.51,0.10,0.11,-0.03
2,4.02,0.48,8.53,-0.00,0.20,"0.01"
2,4.32,0.97,8.17,-0.03,0.17,0.09
2,3.58,0.96,8.59,-0.08,0.28,0.06
2,4.29,0.86,8.66,-0.28,0.10,0.07
2,3.73,0.68,8.82,-0.13,0.10,0.03
2,4.14,0.25,9.03,-0.07,0.22,0.06
2,4.21,0.26,8.78,0.12,0.00,0.06
2,3.61,0.89,8.82,0.04,0.17,"0.09"
2,3.27,1.27,8.45,-0.06,0.17,"0.12"
2,3.76,1.16,8.49,-0.11,-0.01,0.03
2,4.13,0.56,9.00,-0.15,-0.02,"0.05"
2,3.39,0.73,9.04,0.01,0.06,-0.01
2,4.07,0.28,9.05,0.06,0.12,-0.01
2,4.29,0.29,8.78,0.03,0.09,-0.07
2,3.07,0.85,8.44,0.07,-0.01,-0.04
2,3.28,0.81,8.90,-0.03,-0.08,0.09
2,3.83,1.22,9.00,-0.01,-0.04,"0.05"
2,4.02,0.95,9.03,0.05,0.04,0.02
2,4.11,0.83,8.74,0.06,0.03,-0.00
2,3.65,0.84,8.81,-0.01,0.11,"-0.01"
2,3.65,1.03,8.71,-0.01,-0.00,"-0.04"
