label,ax,ay,az,gx,gy,gz
6,8.73,1.55,4.58,-0.05,0.08,0.03
6,8.89,1.56,4.62,-0.05,-0.01,0.03
6,8.67,1.59,4.60,-0.04,0.01,"0.01"
6,8.65,1.66,4.63,-0.05,-0.00,0.03
6,8.68,1.70,4.52,-0.04,0.04,0.06
6,8.98,1.63,4.58,-0.05,0.04,0.03
6,8.82,1.58,4.61,-0.03,0.02,"-0.01"
6,8.96,1.61,4.66,-0.05,0.07,0.02
6,9.13,1.54,4.78,-0.04,0.07,"0.01"
6,10.42,1.41,5.27,-0.10,0.33,0.00
6,10.06,1.14,6.16,0.04,0.92,"-0.14"
6,8.55,2.25,6.19,0.17,0.38,-0.03
6,9.58,3.63,5.48,-0.17,0.48,-0.10
6,9.11,4.56,5.85,-0.77,1.62,"0.35"
6,5.74,4.34,6.70,-1.04,1.57,"-0.05"
6,4.09,6.79,4.88,-0.20,0.90,-0.56
6,3.72,14.30,3.75,-0.83,2.40,-0.76
6,1.39,20.19,3.25,-1.10,1.23,"-0.88"
6,-7.75,12.56,3.64,-0.19,-0.19,-1.09
6,8.13,-25.86,8.12,-1.67,4.64,4.69
6,1.83,-37.76,24.30,-2.13,3.29,2.72
6,12.36,1.09,3.47,1.31,-5.77,-1.45
6,-4.31,0.60,5.11,0.12,3.45,"-1.26"
6,0.58,-2.15,9.55,-0.95,-1.00,"0.45"
6,3.19,-1.13,8.83,0.08,0.20,-0.18
6,1.43,-0.73,9.18,-0.22,-0.40,-0.16
6,2.19,-1.44,9.98,-0.31,0.05,0.07
6,1.85,-1.15,9.47,-0.11,-0.18,0.22
6,3.13,-1.50,9.14,-0.16,-0.58,0.22
6,3.41,-1.59,9.31,-0.05,-0.01,"-0.04"
6,2.79,-0.97,9.04,0.03,-0.51,0.03
6,3.62,-1.02,8.95,-0.03,-0.53,"0.02"
6,4.06,-0.91,8.85,-0.04,0.05,-0.05
6,3.34,-0.73,9.18,-0.04,-0.08,"-0.07"
6,3.76,-0.94,9.00,-0.06,-0.13,"0.06"
6,3.87,-1.15,8.75,-0.01,-0.01,0.06
6,3.76,-1.36,8.66,-0.06,-0.02,"0.00"
6,3.91,-1.31,8.72,-0.10,0.09,-0.02
6,3.56,-1.09,8.85,-0.11,0.02,"0.02"
6,3.47,-1.08,8.85,-0.08,0.07,"0.01"
6,3.45,-1.37,9.04,-0.10,0.01,"-0.01"
6,3.64,-1.25,9.03,-0.06,-0.02,-0.02
6,3.19,-1.20,9.06,-0.02,0.00,-0.02
6,3.49,-1.26,9.02,-0.08,0.07,0.03
6,3.45,-1.23,8.95,0.01,-0.03,0.00
6,3.47,-0.94,8.69,-0.02,0.05,"0.01"
6,3.23,-1.09,8.89,-0.06,0.02,"0.01"
6,3.59,-1.15,8.79,-0.03,0.04,0.05
6,3.60,-1.16,8.79,-0.09,0.03,"0.03"
6,3.43,-1.12,8.70,-0.03,-0.01,"0.04"
