label,ax,ay,az,gx,gy,gz
4,2.32,-9.41,2.21,-0.04,-0.01,0.01
4,2.27,-9.56,2.21,-0.06,0.03,0.02
4,2.26,-9.48,2.19,-0.05,-0.01,-0.01
4,2.36,-9.47,2.20,-0.06,0.06,0.00
4,2.15,-9.47,2.23,-0.04,-0.00,-0.01
4,2.36,-9.47,2.18,-0.05,0.02,0.01
4,2.27,-9.51,2.23,-0.05,0.03,-0.01
4,2.92,-9.41,2.77,-0.08,0.07,-0.03
4,2.99,-8.91,3.55,0.19,0.36,-0.11
4,3.78,-8.40,5.04,0.06,1.09,"-0.20"
4,3.23,-9.53,5.94,0.37,1.42,-0.17
4,3.26,-8.78,7.02,0.68,1.18,-0.26
4,4.00,-9.56,7.54,1.08,0.83,-0.31
4,3.76,-9.79,8.57,1.29,0.63,"-0.38"
4,4.81,-9.50,9.13,1.74,0.73,-0.59
4,4.89,-10.60,11.74,2.06,0.50,-0.74
4,5.44,-13.01,16.97,2.35,1.09,-1.10
4,4.97,-18.86,24.79,3.57,1.04,-1.00
4,4.81,-24.56,24.42,5.91,-0.15,-1.38
4,7.51,-25.33,15.29,7.50,-0.36,-1.98
4,6.61,-24.52,4.98,7.31,-0.18,-2.78
4,4.59,-19.58,-3.43,7.04,-0.66,"-4.00"
4,0.03,-13.78,-9.55,5.48,-0.36,-4.39
4,-8.04,-5.95,-14.24,5.03,0.95,-4.71
4,-9.76,-0.51,-13.65,2.70,1.17,"-2.57"
4,-10.09,2.79,-10.97,1.08,-0.07,-1.40
4,-8.02,4.64,-9.07,0.02,-0.31,-0.19
4,-6.64,5.21,-5.94,-0.76,-0.69,0.14
4,-5.33,6.02,-3.86,-0.86,-0.43,"0.16"
4,-5.71,6.83,-2.06,-0.89,0.09,-0.06
4,-6.78,7.38,-1.26,-0.78,0.02,-0.10
4,-6.55,7.54,-0.69,-0.60,0.10,0.03
4,-6.31,7.20,-0.45,-0.42,0.01,0.03
4,-6.18,7.27,-0.55,-0.17,0.02,0.03
4,-5.87,7.51,-1.02,-0.13,-0.04,0.09
4,-6.07,7.10,-1.45,0.10,0.00,"0.08"
4,-5.80,7.03,-1.62,-0.08,-0.05,"0.12"
4,-5.68,6.76,-1.37,0.08,0.02,0.03
4,-5.78,7.09,-1.96,0.12,-0.06,0.00
4,-6.04,6.59,-2.31,0.09,-0.03,0.04
4,-5.37,6.47,-2.09,-0.10,-0.32,0.00
4,-6.09,6.66,-1.95,0.04,-0.10,"0.06"
4,-6.15,7.08,-1.76,-0.13,-0.18,0.06
4,-6.05,7.32,-1.37,-0.15,-0.21,"0.08"
4,-5.68,7.19,-1.20,-0.17,-0.15,0.07
4,-5.58,7.01,-0.94,-0.16,-0.13,0.03
4,-5.64,7.28,-0.85,-0.19,-0.15,-0.04
4,-6.13,7.33,-0.91,-0.04,-0.12,"0.03"
4,-5.89,7.05,-0.68,-0.14,-0.10,0.04
4,-5.72,7.48,-1.25,-0.06,-0.33,"0.09"
