label,ax,ay,az,gx,gy,gz
5,6.92,-1.99,6.95,-0.12,-0.03,0.04
5,6.62,-2.07,7.08,-0.05,-0.03,"-0.01"
5,6.90,-2.04,7.01,-0.11,0.02,"0.02"
5,6.63,-1.96,6.86,-0.06,-0.02,"-0.00"
5,6.77,-2.40,6.97,-0.12,0.15,0.03
5,6.63,-2.20,6.85,-0.09,-0.10,0.00
5,6.68,-2.33,6.89,-0.12,0.04,-0.00
5,6.82,-2.01,6.83,-0.13,-0.08,-0.01
5,7.45,-1.58,7.18,-0.18,-0.03,"-0.06"
5,8.98,-1.23,7.79,-0.17,0.19,"-0.25"
5,9.03,-0.94,10.20,0.03,0.66,-0.73
5,8.58,1.62,11.90,0.21,0.27,"-1.16"
5,9.11,-0.18,14.64,0.19,1.38,-1.51
5,5.26,-0.92,15.86,1.21,1.56,"-1.60"
5,6.07,-2.74,14.09,1.61,0.79,-1.06
5,4.89,-4.04,12.94,1.86,1.56,"-0.52"
5,3.85,-3.64,10.89,2.08,2.22,0.22
5,1.06,-3.47,8.86,2.25,2.91,"0.97"
5,0.72,-3.89,6.73,2.11,2.35,1.55
5,0.59,-2.55,4.58,1.70,2.25,2.06
5,0.58,-1.68,3.25,1.43,2.05,"2.32"
5,1.11,-0.18,2.51,0.69,2.10,"2.68"
5,0.49,0.87,2.69,0.16,2.09,2.85
5,2.02,1.65,1.50,-0.16,2.00,"3.33"
5,3.95,2.34,0.65,-0.78,2.61,3.35
5,4.50,-0.10,2.40,-2.05,1.46,3.23
5,6.37,-0.35,3.03,-2.24,0.54,2.54
5,8.02,-0.89,3.20,-2.46,-0.24,"2.21"
5,10.36,-5.15,4.56,-2.69,0.17,"1.49"
5,10.97,-5.12,5.27,-3.27,0.08,0.61
5,10.59,-7.24,7.16,-3.30,-0.17,"-0.17"
5,9.43,-9.97,9.60,-3.83,0.36,-0.98
5,8.95,-12.08,10.94,-3.39,-0.11,"-1.34"
5,6.36,-13.39,12.07,-3.10,0.34,-1.56
5,8.10,-12.67,12.19,-2.79,0.57,"-2.17"
5,4.89,-10.19,12.36,-1.68,0.42,-2.02
5,10.08,-8.69,11.26,-1.52,0.46,-2.66
5,6.24,-10.46,12.05,-0.60,1.82,-3.13
5,6.99,-9.31,12.90,-0.47,1.26,"-3.39"
5,5.91,-9.72,11.20,1.09,1.16,-3.14
5,6.88,-8.15,8.88,1.24,0.82,"-2.72"
5,5.01,-6.77,5.49,1.81,1.12,-2.46
5,3.53,-4.47,3.90,1.31,0.26,-1.65
5,3.86,-3.33,2.84,1.43,0.52,-1.11
5,2.40,-1.07,2.70,1.11,0.40,-0.35
5,3.06,1.50,3.35,0.68,0.12,0.20
5,4.48,2.01,4.23,0.12,-0.04,0.93
5,5.07,0.97,5.26,0.26,-0.36,1.26
5,7.84,3.08,4.34,0.46,-0.71,1.11
5,9.93,2.75,4.84,-0.12,0.29,"0.93"
