label,ax,ay,az,gx,gy,gz
6,4.36,0.74,8.66,-0.06,0.02,0.03
6,4.32,0.78,8.64,-0.07,0.08,"0.03"
6,3.78,0.99,8.60,-0.06,-0.00,0.03
6,4.18,0.92,8.25,-0.08,0.12,0.12
6,4.29,0.80,8.47,-0.11,0.01,0.13
6,4.32,0.42,8.83,-0.11,0.07,0.02
6,4.79,0.34,8.77,-0.18,0.07,-0.01
6,4.42,0.38,9.04,-0.18,0.14,-0.02
6,4.11,1.47,8.88,-0.18,0.02,-0.06
6,3.66,4.56,8.93,-0.31,0.14,"-0.23"
6,3.68,9.15,8.85,-0.36,0.72,-0.38
6,0.66,18.81,7.22,-0.10,0.66,-1.40
6,-4.52,25.83,3.55,0.46,1.09,-0.95
6,-6.79,2.78,0.16,-0.11,2.43,2.10
6,-13.47,-60.35,19.40,-5.98,1.66,6.77
6,25.63,-8.20,16.22,0.47,-4.11,-0.65
6,-10.95,-0.21,5.26,0.85,1.36,-0.57
6,5.33,-3.54,8.45,-0.45,-0.04,0.03
6,1.19,-2.74,8.43,-0.21,-0.47,"-0.34"
6,-0.28,-1.51,9.69,-0.11,0.22,"-0.26"
6,2.39,-1.74,8.98,0.08,0.06,-0.13
6,1.66,-2.09,9.68,-0.12,0.17,-0.16
6,1.80,-1.45,9.19,0.02,-0.05,-0.16
6,1.33,-1.64,9.94,-0.04,-0.05,-0.14
6,2.15,-1.83,9.19,0.09,0.24,-0.05
6,1.86,-1.81,8.95,-0.01,-0.13,-0.02
6,1.07,-1.64,9.43,0.01,0.08,-0.05
6,2.82,-1.98,9.17,-0.03,0.11,"0.01"
6,1.49,-1.69,9.28,0.04,-0.26,"-0.03"
6,2.10,-1.85,9.13,0.04,0.10,-0.06
6,2.13,-1.84,9.22,-0.00,-0.07,-0.08
6,1.82,-1.30,8.87,0.09,-0.07,"-0.09"
6,2.19,-1.70,8.96,-0.08,-0.06,"-0.07"
6,1.96,-1.19,9.28,-0.08,0.03,-0.03
6,2.38,-1.43,8.95,-0.12,0.02,0.02
6,1.72,-1.72,9.55,-0.04,0.07,"0.07"
6,2.07,-1.30,9.25,-0.02,0.10,"0.02"
6,2.03,-1.61,9.18,-0.08,0.01,0.01
6,1.66,-1.66,9.39,-0.02,-0.00,"-0.03"
6,1.96,-1.63,9.24,-0.04,0.08,-0.03
6,2.12,-1.46,9.02,-0.03,-0.01,-0.02
6,1.79,-1.47,8.97,-0.05,-0.09,"-0.01"
6,1.73,-1.57,9.33,-0.03,0.13,-0.02
6,2.21,-1.40,9.10,-0.06,-0.03,-0.00
6,1.88,-1.46,9.22,-0.05,-0.11,0.02
6,1.79,-1.47,9.27,-0.03,0.04,"0.02"
6,2.09,-1.58,9.21,-0.09,0.04,0.03
6,2.26,-1.56,9.18,-0.03,-0.04,"0.05"
6,1.86,-1.64,9.34,-0.07,0.04,0.07
6,2.02,-1.54,9.24,-0.02,0.05,"0.02"
