label,ax,ay,az,gx,gy,gz
6,7.60,3.15,5.28,-0.16,0.08,0.07
6,7.74,3.04,5.10,-0.15,0.07,0.12
6,7.54,3.21,5.20,-0.10,0.07,0.10
6,7.72,3.04,5.32,-0.13,0.07,"0.13"
6,7.95,3.14,5.17,-0.09,0.01,"0.06"
6,8.21,2.72,5.34,-0.16,0.05,0.05
6,8.65,2.60,5.71,-0.19,0.11,"0.01"
6,9.42,1.99,6.35,-0.21,0.41,0.06
6,9.53,2.49,7.46,-0.42,1.04,"0.23"
6,7.89,2.81,7.54,-0.81,1.42,0.53
6,6.23,4.62,6.24,-0.98,1.51,0.32
6,3.07,6.42,5.85,-0.94,1.27,0.19
6,0.76,9.61,4.07,-0.51,0.70,0.07
6,-0.25,16.12,5.66,-0.67,1.06,-0.19
6,-0.36,25.26,1.61,-0.63,1.96,-2.75
6,-10.57,8.32,5.82,0.54,1.63,"0.68"
6,-2.90,-20.15,14.44,-3.21,2.53,"5.19"
6,11.65,-38.35,17.89,-0.56,-0.45,6.35
6,16.82,-10.15,8.98,-0.66,1.15,-2.49
6,-9.28,1.06,8.96,-0.70,-1.10,"-0.32"
6,2.92,-1.93,11.05,-0.53,1.40,-0.24
6,3.50,-1.19,9.33,-0.39,0.05,-0.11
6,-0.10,-1.71,10.75,-0.10,0.04,-0.30
6,2.19,-1.78,9.12,0.00,-0.02,-0.13
6,2.74,-2.43,9.21,0.03,-0.03,0.01
6,2.09,-1.86,8.51,0.07,-0.10,"-0.08"
6,1.94,-1.70,8.52,0.03,0.08,-0.08
6,2.63,-1.79,8.61,-0.06,0.04,"0.03"
6,2.47,-1.80,8.90,-0.03,-0.14,0.03
6,1.59,-1.68,9.09,-0.10,0.12,0.02
6,3.20,-1.96,9.02,0.03,0.19,0.30
6,1.22,-1.52,9.33,0.04,0.26,"0.14"
6,2.07,-2.04,9.26,-0.08,-0.16,0.10
6,2.14,-1.90,9.17,-0.12,-0.18,-0.03
6,2.17,-1.85,9.07,-0.11,-0.06,0.04
6,1.66,-1.49,9.10,-0.10,-0.16,-0.01
6,2.70,-1.91,9.05,-0.10,0.03,0.05
6,2.30,-1.93,9.47,-0.21,-0.07,-0.05
6,2.27,-1.90,9.33,-0.15,-0.29,-0.21
6,3.26,-2.13,8.99,-0.20,-0.23,-0.28
6,2.56,-1.90,9.18,-0.04,0.03,-0.02
6,2.72,-1.89,8.82,0.02,-0.09,-0.03
6,2.41,-2.11,9.14,-0.15,0.11,-0.01
6,3.25,-1.87,9.13,-0.01,-0.14,"0.04"
6,3.48,-2.28,9.35,-0.04,-0.19,"-0.05"
6,2.85,-1.81,9.19,0.06,-0.09,-0.13
6,2.85,-1.95,9.00,-0.01,0.08,-0.09
6,2.80,-1.86,8.80,0.00,0.03,"-0.01"
6,2.25,-1.82,8.77,0.04,0.09,"-0.05"
6,2.43,-1.65,8.63,-0.04,0.07,"0.02"
