label,ax,ay,az,gx,gy,gz
0,6.75,-5.31,5.37,-0.06,0.00,-0.01
0,6.58,-5.26,5.34,-0.05,-0.00,"-0.03"
0,6.56,-5.27,5.37,-0.06,0.03,"-0.00"
0,6.66,-5.26,5.37,-0.03,-0.00,0.02
0,6.84,-5.31,5.38,-0.05,0.03,0.01
0,6.54,-5.18,5.30,-0.05,0.01,-0.01
0,6.66,-5.18,5.20,-0.06,0.07,"0.00"
0,6.65,-5.22,5.28,-0.08,0.03,0.00
0,6.79,-5.28,5.36,-0.05,0.03,0.01
0,6.65,-5.24,5.32,-0.05,-0.02,"-0.00"
0,6.74,-5.21,5.30,-0.05,0.02,-0.01
0,6.61,-5.21,5.34,-0.04,-0.02,"-0.01"
0,6.69,-5.20,5.37,-0.06,0.02,0.00
0,6.62,-5.18,5.41,-0.04,0.00,-0.00
0,6.76,-5.17,5.33,-0.04,0.03,0.00
0,6.72,-5.30,5.40,-0.04,0.01,0.01
0,6.75,-5.24,5.29,-0.04,-0.00,-0.01
0,6.55,-5.08,5.26,-0.04,0.01,"0.01"
0,6.79,-5.13,5.30,-0.06,0.02,0.02
0,6.72,-5.21,5.30,-0.07,0.02,0.01
0,6.87,-5.35,5.48,-0.12,0.07,0.04
0,6.65,-5.05,5.22,-0.13,-0.01,0.07
0,7.06,-5.06,5.40,-0.25,0.20,"0.02"
0,6.98,-5.57,5.76,-0.22,0.21,"-0.01"
0,6.54,-5.07,5.18,-0.07,0.13,-0.06
0,6.47,-4.90,5.04,-0.12,0.11,-0.07
0,6.41,-5.66,5.66,-0.05,0.12,0.00
0,6.34,-6.07,5.79,0.14,-0.10,"0.06"
0,6.41,-5.36,5.14,0.19,-0.34,0.07
0,6.70,-4.81,4.87,0.01,-0.19,0.01
0,6.56,-5.12,5.08,-0.16,0.15,-0.09
0,6.23,-5.44,5.52,-0.20,0.16,-0.02
0,6.41,-5.42,5.63,-0.07,0.03,"0.07"
0,6.66,-5.18,5.42,-0.05,-0.04,0.08
0,6.69,-5.23,5.48,-0.07,0.02,0.08
0,6.52,-5.29,5.39,-0.06,0.03,0.04
0,6.64,-5.27,5.27,-0.09,0.06,0.02
0,6.41,-5.34,5.37,-0.10,0.08,0.05
0,6.68,-5.52,5.48,-0.09,0.03,0.06
0,6.60,-5.43,5.42,-0.05,0.00,0.02
0,6.44,-5.33,5.28,-0.08,0.06,0.02
0,6.41,-5.30,5.27,-0.09,0.06,"0.04"
0,6.63,-5.40,5.37,-0.12,0.08,"0.03"
0,6.34,-5.27,5.18,-0.08,0.02,0.02
0,6.80,-5.75,5.54,-0.13,0.08,0.06
0,6.55,-5.61,5.51,-0.03,-0.12,-0.01
0,6.55,-5.28,5.24,-0.09,0.09,-0.05
0,6.07,-5.59,5.38,-0.09,0.02,0.02
0,6.59,-5.41,5.24,-0.10,0.03,0.01
0,6.27,-5.47,5.21,-0.10,0.05,"0.01"
