label,ax,ay,az,gx,gy,gz
3,-2.39,8.23,3.29,0.04,-0.02,-0.06
3,-2.04,8.15,3.17,-0.18,-0.05,"-0.03"
3,-2.43,7.92,3.56,-0.11,-0.03,"-0.10"
3,-2.07,8.08,3.77,-0.18,-0.09,-0.09
3,-2.69,8.09,3.90,-0.06,-0.09,"-0.10"
3,-2.59,8.33,3.18,-0.11,-0.20,-0.04
3,-3.12,8.33,2.42,-0.14,-0.16,0.01
3,-3.52,8.56,1.42,-0.38,-0.29,"0.23"
3,-3.94,7.94,0.86,-0.70,-0.18,0.48
3,-2.55,7.41,-0.09,-1.38,-0.11,1.00
3,-1.95,5.50,1.47,-1.80,0.03,"0.77"
3,-0.32,3.68,2.38,-2.35,0.14,"0.91"
3,-1.58,1.37,3.99,-2.46,0.08,0.93
3,-0.42,-0.10,3.39,-2.53,-0.00,0.95
3,0.02,-5.00,3.31,-3.01,-1.20,1.76
3,2.79,-8.71,4.69,-3.62,-0.41,1.43
3,-1.64,-13.20,2.13,-3.68,-1.37,"1.48"
3,0.92,-16.52,-1.17,-4.55,-2.79,"2.07"
3,2.42,-22.61,2.83,-5.57,-1.14,2.81
3,8.67,-28.72,11.16,-6.60,-1.22,3.87
3,15.47,-28.01,21.00,-4.35,-1.23,3.06
3,9.75,-14.23,20.57,-1.93,-0.70,1.02
3,7.32,-8.13,11.44,-0.57,-0.61,"0.01"
3,2.59,-6.38,7.84,-0.41,-0.61,0.06
3,2.35,-10.07,4.32,-0.10,-0.12,-0.09
3,1.43,-10.87,2.16,0.20,-0.19,-0.23
3,1.04,-10.44,0.80,0.56,0.04,-0.49
3,0.06,-9.60,0.09,0.43,0.02,"-0.38"
3,-0.07,-9.79,0.67,0.19,-0.08,"-0.24"
3,1.05,-9.64,1.28,-0.06,-0.00,-0.08
3,1.07,-10.14,1.62,0.05,0.16,"-0.09"
3,0.54,-9.75,1.50,0.07,0.20,"-0.09"
3,1.26,-9.68,1.26,-0.04,-0.05,"-0.04"
3,0.79,-9.52,1.45,-0.04,0.16,-0.03
3,1.08,-10.03,1.62,-0.16,0.06,0.02
3,0.78,-9.75,1.58,-0.04,-0.08,0.01
3,1.61,-9.86,1.62,-0.22,0.00,"-0.00"
3,1.07,-9.93,1.69,0.04,0.19,-0.06
3,1.16,-9.73,1.62,-0.08,-0.10,-0.06
3,1.55,-9.79,1.70,-0.03,0.04,-0.07
3,1.46,-9.47,1.61,-0.05,0.07,-0.05
3,1.66,-10.07,1.80,-0.06,0.14,"-0.13"
3,1.76,-9.70,1.75,-0.00,0.08,-0.16
3,1.55,-9.82,1.71,0.07,0.17,-0.18
3,1.59,-9.74,1.63,0.07,0.15,-0.19
3,1.35,-9.63,1.77,0.03,0.04,"-0.13"
3,1.92,-9.54,1.65,0.01,0.01,-0.07
3,1.36,-9.73,1.75,0.02,0.04,-0.08
3,1.74,-9.50,1.68,-0.06,-0.12,-0.03
3,1.80,-9.84,1.75,0.00,-0.10,"-0.06"
