label,ax,ay,az,gx,gy,gz
5,7.25,-2.74,6.05,-0.13,0.08,-0.06
5,7.58,-2.69,5.97,-0.14,0.01,"-0.02"
5,7.32,-2.75,6.23,-0.10,-0.00,"-0.01"
5,7.75,-2.71,6.08,-0.09,0.03,-0.01
5,7.29,-2.55,6.09,-0.07,-0.02,-0.03
5,7.51,-2.80,6.01,-0.07,0.13,0.00
5,7.54,-2.88,5.86,-0.08,-0.06,0.00
5,7.58,-2.57,5.84,-0.08,0.06,-0.01
5,8.49,-1.85,6.10,-0.17,-0.11,-0.02
5,10.76,-0.71,8.32,-0.26,-0.06,"-0.34"
5,11.79,-0.08,11.18,0.06,0.21,"-0.93"
5,11.53,-1.33,14.48,0.16,0.52,-1.60
5,10.14,-2.64,14.64,1.29,0.90,"-1.73"
5,8.91,-5.41,12.56,1.80,1.46,-1.37
5,7.11,-5.80,11.18,2.06,2.16,-1.05
5,4.34,-5.22,9.83,2.36,2.14,"-0.37"
5,3.38,-3.23,7.59,2.47,2.03,0.33
5,3.12,-2.17,5.50,2.58,1.82,"0.73"
5,2.06,-1.63,3.31,2.33,1.82,1.39
5,2.58,-0.09,0.96,1.94,2.14,2.02
5,2.42,0.23,0.23,1.11,2.79,2.35
5,1.93,2.22,0.24,0.51,2.62,2.90
5,3.00,2.79,0.62,-0.24,1.74,2.96
5,5.21,2.26,1.17,-0.67,0.58,3.27
5,9.06,1.15,1.24,-0.88,-0.10,2.48
5,8.54,0.55,1.32,-1.35,0.25,2.05
5,7.30,0.10,3.08,-2.11,0.05,1.59
5,10.41,-2.29,3.53,-2.42,0.23,"1.32"
5,9.80,-5.81,5.00,-3.08,0.59,0.84
5,9.80,-6.56,6.58,-3.38,-0.01,"0.20"
5,12.07,-9.54,7.90,-3.43,-0.33,-0.12
5,10.01,-9.86,12.05,-3.80,-0.16,"-0.75"
5,8.07,-8.18,11.56,-2.94,-0.49,-0.89
5,9.54,-9.03,10.58,-2.59,0.44,-1.01
5,8.69,-7.87,10.02,-2.14,1.01,-1.59
5,6.68,-7.24,8.86,-1.83,1.81,"-2.12"
5,4.84,-7.86,8.91,-1.24,1.52,-1.84
5,3.56,-5.94,8.60,-0.37,0.51,-1.74
5,8.17,-6.46,8.46,-0.05,0.41,-1.10
5,11.63,-7.81,9.91,0.32,0.97,-1.47
5,11.24,-7.44,9.45,0.95,0.80,"-1.75"
5,11.32,-7.26,7.74,0.99,0.73,-1.92
5,7.43,-7.09,6.46,1.18,1.04,"-1.90"
5,3.85,-5.26,4.13,1.67,0.29,-1.69
5,2.69,-3.73,3.49,1.39,-0.13,"-1.38"
5,1.64,-1.70,2.71,1.92,-0.58,-1.28
5,2.99,1.01,1.77,1.53,-0.91,-0.43
5,7.11,4.03,1.70,1.02,-0.51,"0.33"
5,7.62,4.84,2.31,0.47,-0.09,"0.21"
5,8.03,4.32,3.15,-0.12,0.40,"0.40"
