label,ax,ay,az,gx,gy,gz
3,3.74,5.04,4.19,-0.00,-0.87,0.04
3,4.12,6.23,4.24,-0.45,-1.23,0.05
3,3.28,6.64,6.09,-0.53,-1.05,0.13
3,4.32,6.46,7.89,-0.64,-0.58,"0.23"
3,6.10,6.05,7.89,-0.57,-0.65,0.20
3,5.56,5.49,7.47,-0.31,-0.06,"0.02"
3,5.99,5.18,7.22,-0.22,-0.23,-0.08
3,4.46,5.55,6.70,-0.04,0.09,-0.18
3,2.14,5.13,6.44,0.07,0.22,-0.09
3,-0.75,4.57,6.03,0.31,0.36,0.46
3,-1.63,1.54,6.04,0.89,-0.20,1.44
3,-1.12,-0.02,5.23,0.70,-0.15,2.80
3,1.03,-6.18,6.47,0.22,0.34,"3.85"
3,0.92,-14.42,5.94,-0.86,0.33,"5.38"
3,0.56,-22.78,3.20,-2.21,-0.09,7.06
3,7.67,-29.04,-1.20,-2.19,-2.76,"7.76"
3,18.83,-28.07,-3.08,-0.69,-1.91,7.21
3,24.34,-19.49,0.72,-0.46,-0.65,"5.39"
3,23.97,-8.84,4.61,0.34,-0.11,2.58
3,17.18,-5.37,5.93,0.40,-0.67,0.86
3,13.18,-4.90,4.90,-0.23,-0.07,-0.45
3,4.98,-9.13,4.26,-0.39,-0.27,-1.18
3,2.52,-9.08,4.09,0.22,-0.16,-1.10
3,1.12,-9.95,3.71,-0.21,-0.15,-0.97
3,1.14,-9.93,4.01,-0.06,0.06,"-0.76"
3,2.33,-9.39,3.42,-0.08,0.01,-0.51
3,2.38,-8.87,4.03,-0.31,0.26,-0.32
3,2.48,-9.23,3.60,0.06,0.26,"-0.14"
3,3.39,-8.74,3.42,-0.12,0.02,"0.02"
3,3.60,-8.38,3.22,-0.00,0.05,0.10
3,4.07,-8.84,3.09,-0.20,0.04,0.09
3,4.02,-8.55,3.15,-0.09,0.14,0.05
3,3.88,-8.63,3.37,-0.10,0.02,"-0.04"
3,3.64,-8.56,3.40,-0.02,0.05,-0.05
3,3.73,-8.54,3.55,-0.16,0.04,"0.00"
3,3.62,-8.47,3.47,-0.13,0.09,0.06
3,3.67,-9.01,3.42,-0.12,0.11,-0.05
3,3.51,-8.65,3.47,-0.07,-0.02,"0.05"
3,4.13,-8.65,3.16,0.08,0.00,-0.01
3,3.60,-8.66,3.17,-0.08,0.02,"-0.08"
3,3.62,-8.59,3.26,-0.03,0.03,-0.02
3,3.89,-8.69,3.12,-0.06,-0.03,"-0.08"
3,3.91,-8.68,3.35,-0.13,-0.04,-0.12
3,3.58,-8.65,3.44,-0.04,0.01,-0.06
3,3.68,-8.58,3.30,-0.03,-0.01,-0.02
3,3.93,-8.83,3.32,-0.11,0.09,0.02
3,3.72,-8.55,3.36,-0.04,0.00,0.00
3,3.94,-8.74,3.26,-0.05,0.04,"-0.01"
3,3.94,-8.59,3.33,-0.06,0.01,-0.01
3,3.85,-8.49,3.32,0.01,0.01,"-0.01"
