label,ax,ay,az,gx,gy,gz
4,7.85,-6.62,0.24,-0.10,0.03,0.03
4,7.73,-6.64,0.29,-0.09,0.05,0.07
4,8.00,-6.72,0.27,-0.04,0.02,0.05
4,8.07,-6.56,0.18,-0.04,-0.07,0.03
4,8.07,-6.43,0.09,-0.05,0.00,"0.02"
4,8.03,-6.67,0.16,-0.11,0.02,"0.03"
4,8.56,-5.99,0.48,0.04,-0.15,-0.04
4,11.23,-5.03,1.18,0.37,-0.79,"-0.39"
4,14.01,-3.71,0.66,0.47,-0.50,-0.90
4,13.69,-4.40,-0.02,0.33,-0.22,"-1.41"
4,14.14,-4.99,-0.56,0.25,-0.21,-1.90
4,13.66,-5.28,-0.32,0.15,-0.08,"-2.38"
4,14.52,-4.58,-0.32,0.28,-0.60,-2.75
4,15.62,-4.19,-0.57,0.04,-0.32,"-3.12"
4,14.57,-3.45,-0.82,-0.13,-0.46,-3.45
4,14.79,-2.77,-1.24,-0.31,-0.35,-3.67
4,12.36,-1.51,-2.35,-0.60,-0.56,-3.91
4,13.06,-0.89,-3.25,-1.12,-0.17,-4.21
4,11.81,-1.77,-3.76,-1.46,0.12,"-4.51"
4,7.48,-1.31,-3.79,-1.60,0.56,"-5.10"
4,1.13,-0.66,-1.78,-1.90,-0.30,-5.07
4,-1.33,-1.04,1.03,-2.40,0.30,-4.81
4,-7.47,-0.90,3.80,-2.18,0.18,-4.58
4,-12.03,-1.23,6.38,-1.45,-0.09,"-3.04"
4,-12.33,0.79,7.33,-0.60,-0.06,"-1.44"
4,-10.94,2.36,6.51,0.05,-0.02,0.00
4,-7.05,5.10,4.46,0.58,0.19,"0.73"
4,-3.97,6.64,2.98,0.28,0.26,0.69
4,-4.45,6.19,3.55,-0.03,-0.15,0.14
4,-4.04,5.95,4.08,-0.00,-0.17,-0.10
4,-5.44,5.99,4.34,-0.08,0.20,-0.24
4,-6.71,6.00,4.41,-0.03,-0.12,-0.07
4,-5.71,6.10,4.07,0.03,-0.13,0.04
4,-5.80,6.18,3.97,-0.07,0.01,"0.03"
4,-5.63,5.91,4.21,-0.14,0.08,"-0.04"
4,-5.51,5.63,4.45,-0.12,-0.01,-0.02
4,-5.51,5.55,4.45,-0.07,0.07,"-0.01"
4,-5.84,5.70,4.14,0.02,0.03,0.00
4,-5.80,5.90,3.95,0.01,-0.00,0.02
4,-5.65,5.67,4.31,-0.05,0.21,-0.03
4,-5.91,5.51,4.47,0.00,0.21,0.01
4,-5.61,5.78,4.01,0.09,0.05,"0.06"
4,-5.92,5.58,3.89,0.06,0.23,0.06
4,-6.41,5.21,4.09,0.08,0.23,0.14
4,-6.02,5.77,3.53,0.10,0.04,"0.35"
4,-6.17,5.80,2.87,0.23,0.07,"0.35"
4,-5.20,6.14,2.57,0.04,0.02,0.42
4,-5.54,6.41,2.64,0.05,-0.02,"0.37"
4,-5.05,6.71,2.85,-0.04,-0.16,0.35
4,-5.20,6.61,3.48,-0.15,-0.07,"0.32"
