label,ax,ay,az,gx,gy,gz
6,7.08,2.14,6.53,-0.05,-0.01,0.02
6,7.02,2.16,6.53,-0.06,-0.01,"0.02"
6,6.86,2.26,6.47,-0.06,-0.02,"0.02"
6,6.98,2.16,6.48,-0.06,0.02,0.05
6,7.23,2.10,6.43,-0.05,-0.01,0.04
6,7.27,2.13,6.45,-0.06,-0.02,"0.03"
6,7.28,2.04,6.54,-0.07,-0.01,-0.02
6,7.35,1.96,6.72,-0.08,0.03,"-0.02"
6,7.70,1.69,6.96,-0.10,0.12,0.03
6,7.49,1.53,7.34,-0.08,0.23,-0.00
6,8.20,1.40,7.71,-0.17,0.40,"0.07"
6,6.88,1.92,7.85,-0.17,0.58,"0.10"
6,7.47,2.26,7.56,-0.41,0.72,0.26
6,5.16,3.22,7.83,-0.64,0.88,0.21
6,4.89,5.94,6.95,-0.94,0.69,"0.21"
6,3.39,10.69,6.60,-0.95,1.07,"0.01"
6,1.10,17.99,5.21,-0.77,1.19,-1.05
6,-1.60,22.52,3.46,-0.81,0.98,"-1.85"
6,-7.45,9.05,2.18,0.27,1.78,-0.45
6,0.88,-29.12,9.37,-3.87,3.89,5.51
6,7.85,-43.62,12.08,0.36,-3.72,2.82
6,12.50,4.52,7.38,-0.61,0.07,"0.19"
6,-7.10,-3.31,11.49,0.05,1.48,-1.05
6,2.88,-1.12,8.69,-0.16,0.09,0.04
6,0.50,-1.73,9.91,0.16,0.34,-0.32
6,1.79,-1.56,9.08,0.16,-0.23,"-0.06"
6,2.14,-1.69,9.23,-0.05,-0.05,"-0.01"
6,2.69,-0.98,9.58,-0.26,-0.53,-0.05
6,2.09,-2.01,9.49,-0.17,-0.48,-0.15
6,3.67,-1.32,8.48,0.04,-0.11,0.10
6,2.99,-1.14,8.99,-0.28,0.06,"-0.08"
6,2.19,-1.62,9.13,-0.17,-0.23,-0.05
6,2.88,-1.37,8.71,-0.07,-0.01,0.08
6,2.51,-1.16,8.87,-0.18,-0.26,0.06
6,2.92,-1.85,9.20,-0.20,-0.17,-0.01
6,2.61,-1.54,9.27,-0.06,-0.07,0.01
6,3.29,-2.12,8.88,-0.00,0.05,"0.08"
6,2.69,-1.77,9.27,-0.16,0.23,0.14
6,3.08,-1.95,9.37,-0.04,-0.06,-0.02
6,2.47,-1.44,9.20,-0.01,-0.00,-0.02
6,2.92,-1.45,9.12,-0.04,-0.01,0.03
6,2.58,-1.48,8.88,0.08,0.09,"0.06"
6,3.18,-1.67,8.69,-0.05,0.06,0.09
6,3.21,-1.54,8.78,-0.10,0.05,0.09
6,3.07,-1.75,9.04,-0.04,0.07,0.00
6,3.14,-1.89,9.06,-0.09,0.09,-0.05
6,2.61,-1.71,9.05,-0.04,-0.12,-0.07
6,2.32,-1.79,9.08,-0.05,0.01,"-0.07"
6,2.56,-1.84,9.15,-0.05,0.05,-0.04
6,2.41,-1.66,9.22,-0.04,-0.02,"-0.02"
