label,ax,ay,az,gx,gy,gz
5,4.36,-1.42,8.47,-0.04,0.01,-0.03
5,4.57,-1.35,8.61,-0.07,0.05,"-0.04"
5,4.39,-1.34,8.91,-0.02,-0.08,"-0.08"
5,3.99,-0.94,9.01,0.08,-0.10,0.00
5,4.98,-1.21,9.69,0.10,-0.25,0.05
5,5.22,-0.94,10.30,0.19,-0.10,-0.02
5,5.20,-0.77,11.45,0.33,-0.09,-0.14
5,5.43,-1.14,13.65,0.51,-0.06,-0.25
5,4.45,-1.60,15.17,1.01,0.41,"-0.26"
5,2.90,-2.38,14.68,1.61,0.08,"-0.05"
5,2.73,-2.45,12.00,1.99,-0.03,0.28
5,2.85,-2.84,9.39,2.29,0.76,"0.56"
5,1.61,-1.50,6.97,2.27,1.23,0.85
5,1.06,-1.13,5.04,1.95,1.50,1.38
5,1.28,0.18,3.14,1.70,1.58,1.86
5,2.18,0.22,2.25,0.86,1.89,2.47
5,2.99,0.52,2.33,0.36,2.14,2.49
5,3.91,0.62,2.56,-0.21,1.75,2.67
5,4.68,0.16,3.09,-0.70,0.97,2.48
5,6.03,0.28,2.95,-1.16,0.48,2.20
5,7.14,0.43,3.59,-1.77,0.23,"1.67"
5,7.30,-1.28,5.00,-2.03,0.67,"1.47"
5,7.12,-3.07,6.63,-2.17,-0.73,1.27
5,8.37,-3.67,7.22,-2.01,-0.48,"0.98"
5,8.23,-5.88,7.88,-1.90,-0.83,0.71
5,7.97,-6.72,7.51,-2.17,-0.80,"0.53"
5,8.47,-8.15,7.63,-2.47,-0.35,"0.28"
5,8.48,-7.78,8.25,-2.52,0.22,0.02
5,7.54,-10.78,8.77,-2.69,1.01,-0.42
5,8.81,-11.75,9.83,-2.51,1.07,"-0.94"
5,6.16,-11.09,8.15,-1.73,1.79,"-1.94"
5,5.84,-9.94,7.06,-1.58,2.66,-2.36
5,3.29,-8.90,9.91,-1.01,2.78,-2.35
5,4.97,-7.34,12.56,-0.54,1.06,-2.12
5,7.42,-7.73,11.65,0.64,0.83,-2.19
5,6.38,-8.11,11.99,0.82,0.78,"-2.08"
5,7.64,-9.31,10.33,1.09,0.78,"-2.09"
5,5.24,-9.27,7.39,1.60,1.26,-1.97
5,3.29,-7.27,4.95,1.42,1.05,-1.49
5,3.06,-5.21,3.81,1.25,0.76,-1.14
5,1.87,-3.02,3.18,1.18,0.62,-0.95
5,2.42,-0.85,3.08,1.01,0.32,"-0.54"
5,2.67,0.20,4.02,0.54,0.16,"-0.34"
5,4.09,0.46,5.03,0.21,-0.22,-0.16
5,4.42,1.44,6.14,-0.12,-0.02,0.07
5,4.91,1.06,7.18,-0.19,0.07,0.05
5,4.83,1.26,7.92,-0.22,-0.15,"0.11"
5,5.39,1.17,8.18,-0.25,-0.01,"0.18"
5,5.39,0.89,8.76,-0.21,-0.03,0.19
5,5.39,0.65,8.82,-0.07,-0.01,"0.11"
