label,ax,ay,az,gx,gy,gz
3,-2.32,7.76,3.93,-0.09,0.11,-0.03
3,-2.11,7.92,4.10,-0.16,0.06,0.06
3,-1.73,7.82,4.21,-0.08,0.13,0.03
3,-1.59,8.01,4.09,-0.03,-0.02,"-0.03"
3,-1.39,8.07,4.11,-0.04,-0.08,-0.10
3,-1.99,8.44,4.50,-0.09,-0.06,-0.16
3,-2.38,8.64,4.95,-0.02,0.03,-0.17
3,-2.48,8.68,4.92,0.15,0.09,-0.22
3,-2.63,8.70,4.18,0.26,0.07,"-0.33"
3,-2.20,8.63,3.46,0.36,-0.03,"-0.41"
3,-2.59,7.59,2.15,0.43,-0.01,-0.47
3,-4.50,6.02,-0.61,0.26,-0.26,-0.30
3,-5.53,3.42,-3.84,-0.56,-0.89,0.86
3,-5.27,-1.22,-4.14,-2.18,-1.02,2.51
3,-5.20,-4.26,-4.10,-2.88,-2.24,3.75
3,0.54,-13.42,-2.60,-3.90,-1.76,5.60
3,1.99,-17.81,1.92,-5.76,-1.04,"6.16"
3,22.63,-28.00,13.58,-4.89,-0.17,"4.83"
3,20.82,-23.80,23.51,-4.54,-0.29,4.09
3,17.33,-8.07,20.11,-2.96,-0.58,"2.21"
3,5.22,-3.69,15.92,-1.81,-1.10,1.67
3,9.30,-4.78,9.13,-1.36,-1.91,1.76
3,8.68,-7.75,6.11,-0.69,-0.22,0.37
3,5.40,-8.55,4.06,-0.51,-0.15,"0.05"
3,3.98,-9.56,3.23,-0.21,0.10,"-0.24"
3,3.09,-9.31,2.70,-0.08,-0.22,-0.02
3,3.72,-8.91,2.57,0.00,-0.05,-0.33
3,2.92,-8.61,2.41,-0.13,0.07,-0.19
3,3.48,-9.04,3.14,-0.27,0.36,-0.11
3,3.40,-8.92,3.55,-0.08,0.20,-0.07
3,4.04,-9.01,3.26,-0.06,0.14,-0.08
3,4.47,-8.84,2.72,-0.06,0.51,-0.18
3,3.35,-8.95,2.92,-0.26,0.54,-0.13
3,3.49,-8.81,2.75,-0.14,0.25,"-0.05"
3,3.37,-8.82,2.64,-0.16,-0.03,"0.06"
3,4.31,-8.94,2.46,-0.14,0.09,-0.03
3,3.51,-8.93,2.65,-0.24,0.26,-0.04
3,3.17,-8.90,2.82,-0.21,-0.15,"0.05"
3,3.02,-8.82,2.66,-0.12,-0.37,"0.10"
3,2.79,-9.03,2.52,-0.14,-0.97,0.37
3,5.18,-9.21,2.05,-0.03,-0.71,0.21
3,4.06,-9.13,2.11,-0.10,0.37,"0.04"
3,3.40,-9.14,2.29,-0.08,0.04,-0.02
3,3.80,-9.06,2.24,-0.07,-0.13,0.02
3,3.80,-9.08,2.13,-0.03,-0.11,0.05
3,3.92,-9.25,2.15,-0.09,-0.31,0.09
3,4.50,-9.22,2.08,-0.07,-0.10,"-0.06"
3,3.68,-9.17,2.17,-0.03,0.10,"-0.13"
3,3.62,-9.03,2.21,0.01,-0.07,-0.11
3,3.72,-9.01,2.17,-0.00,-0.07,"-0.06"
