label,ax,ay,az,gx,gy,gz
4,2.80,-9.62,0.58,-0.05,-0.03,0.04
4,3.07,-9.64,0.50,-0.05,0.03,0.04
4,2.88,-9.67,0.56,-0.07,0.04,0.03
4,3.08,-9.75,0.53,-0.06,0.02,0.02
4,2.97,-9.63,0.57,-0.06,0.04,"-0.01"
4,3.20,-9.63,0.47,-0.06,0.10,-0.01
4,4.08,-9.54,0.52,-0.13,0.24,"-0.00"
4,4.59,-9.15,1.72,-0.13,0.47,-0.17
4,5.29,-9.17,2.77,0.05,0.63,-0.27
4,6.03,-10.18,2.88,0.25,0.85,-0.53
4,7.24,-9.93,2.91,0.40,1.02,-0.72
4,5.85,-10.44,3.96,0.76,1.09,-0.99
4,6.10,-10.37,4.32,1.10,0.54,-1.13
4,5.84,-9.86,3.91,1.30,0.44,-1.18
4,6.95,-9.44,4.76,1.17,0.85,-1.14
4,7.00,-10.03,5.61,1.51,1.05,-1.12
4,8.33,-10.63,6.82,1.60,1.09,-1.33
4,8.32,-9.86,8.03,2.10,2.94,-1.40
4,7.71,-11.24,15.09,2.04,1.54,-1.69
4,8.25,-10.31,16.81,3.64,1.99,-1.73
4,7.52,-14.15,18.87,3.86,1.00,-1.72
4,9.34,-14.27,11.17,5.28,0.78,-2.40
4,6.90,-15.86,1.55,5.48,0.45,-3.18
4,0.77,-10.12,-6.34,5.46,1.31,-3.64
4,-6.71,-1.07,-10.37,4.40,1.08,-3.05
4,-9.05,3.53,-10.54,2.94,1.15,-1.91
4,-6.28,5.45,-7.73,0.55,0.53,-0.36
4,-5.02,6.13,-4.38,0.06,0.65,-0.30
4,-4.46,7.62,-2.58,-0.51,0.18,-0.08
4,-3.34,7.78,-0.77,-0.71,0.52,"-0.07"
4,-4.02,8.36,0.41,-0.73,0.58,-0.17
4,-3.87,8.27,1.30,-0.66,0.33,"-0.04"
4,-3.92,8.63,1.23,-0.40,0.01,-0.05
4,-3.79,8.16,1.33,-0.16,-0.11,0.08
4,-2.99,8.64,1.68,-0.30,-0.38,-0.03
4,-3.42,8.85,1.59,-0.09,-0.12,-0.04
4,-3.92,8.07,1.95,-0.16,-0.09,-0.04
4,-3.55,7.93,2.23,-0.20,-0.18,-0.19
4,-4.11,8.76,1.44,-0.11,-0.07,-0.19
4,-3.95,8.68,1.59,-0.23,0.14,-0.09
4,-4.03,8.42,2.24,-0.15,0.08,-0.10
4,-3.88,8.43,2.16,-0.03,-0.17,0.01
4,-3.81,7.90,2.03,0.03,-0.14,-0.03
4,-3.76,7.93,1.76,-0.01,-0.20,-0.13
4,-4.09,7.71,1.94,-0.08,-0.04,-0.16
4,-4.35,7.97,1.97,-0.13,-0.01,-0.16
4,-4.48,7.92,1.92,-0.19,0.05,-0.15
4,-4.30,7.97,1.85,-0.23,0.09,"-0.10"
4,-4.49,7.83,2.33,-0.22,0.19,"-0.08"
4,-4.66,7.77,2.58,-0.18,0.05,"-0.05"
