label,ax,ay,az,gx,gy,gz
3,1.84,4.93,7.79,-0.06,0.07,-0.07
3,1.94,5.02,7.65,-0.08,-0.01,"0.01"
3,2.37,4.68,7.82,-0.15,0.00,0.04
3,1.62,4.87,7.78,-0.03,0.09,-0.05
3,2.16,4.74,7.44,-0.03,-0.03,-0.05
3,1.44,4.69,7.10,-0.10,0.17,-0.08
3,1.67,4.16,5.82,-0.12,0.29,-0.04
3,1.87,3.41,2.39,-0.45,0.38,-0.06
3,2.10,1.48,1.75,-1.74,0.84,-0.16
3,-1.48,-1.69,1.43,-1.61,0.26,0.10
3,0.24,-6.01,0.10,-2.03,-0.90,0.65
3,-0.33,-11.60,0.29,-2.12,-1.43,"1.26"
3,0.44,-14.88,1.48,-3.51,-2.32,2.60
3,7.20,-21.41,5.84,-5.85,-1.60,4.62
3,17.98,-25.01,22.63,-7.22,-0.60,4.37
3,20.33,-16.32,25.73,-4.21,-1.84,3.18
3,8.31,-6.62,20.68,-1.98,-1.77,1.17
3,8.01,-5.61,13.07,-0.23,-1.03,"0.50"
3,4.96,-8.28,7.45,0.59,-0.26,-0.58
3,2.18,-9.16,2.83,0.59,0.23,-0.64
3,1.32,-10.50,1.53,0.17,0.68,-0.73
3,0.95,-9.80,0.95,0.20,0.24,-0.44
3,0.93,-9.59,1.36,-0.02,0.32,"-0.30"
3,1.60,-9.67,2.87,-0.19,-0.05,0.06
3,2.52,-9.46,3.45,-0.08,0.20,"-0.08"
3,2.43,-9.19,3.12,-0.15,0.34,-0.16
3,2.35,-9.09,3.05,-0.31,0.25,0.02
3,2.72,-9.08,2.90,-0.35,0.24,0.08
3,2.83,-9.51,2.68,-0.27,0.34,0.10
3,1.85,-9.14,2.80,-0.12,0.32,-0.11
3,2.18,-9.33,2.30,-0.00,-0.02,-0.02
3,2.19,-9.40,2.32,-0.18,0.04,0.04
3,2.47,-9.25,2.58,-0.28,0.23,0.15
3,2.87,-9.85,2.44,-0.07,0.07,-0.04
3,1.70,-9.46,2.35,-0.15,0.27,"-0.03"
3,2.20,-9.46,2.53,-0.16,0.10,0.06
3,1.95,-9.28,2.49,-0.09,0.02,0.15
3,2.57,-9.44,2.37,-0.01,0.05,0.02
3,2.08,-9.29,2.32,-0.04,0.07,-0.00
3,2.28,-9.39,2.31,-0.04,0.02,-0.02
3,2.11,-9.51,2.36,-0.03,0.01,-0.02
3,2.25,-9.54,2.44,-0.07,0.10,-0.01
3,2.21,-9.48,2.50,-0.02,-0.01,-0.00
3,2.13,-9.51,2.53,0.02,0.10,-0.03
3,2.20,-9.38,2.67,0.02,0.02,-0.03
3,1.84,-9.23,2.57,0.10,-0.09,"-0.00"
3,2.10,-9.28,2.49,0.04,0.10,0.02
3,2.18,-9.63,2.54,-0.02,0.00,"-0.01"
3,1.92,-9.56,2.62,-0.03,0.07,0.03
3,1.77,-9.43,2.71,-0.01,0.19,"0.15"
