label,ax,ay,az,gx,gy,gz
5,2.85,-5.54,7.49,-0.03,0.01,0.01
5,2.90,-5.57,7.52,-0.04,0.07,"0.01"
5,3.08,-5.42,7.39,-0.04,-0.02,"0.03"
5,2.76,-5.58,7.49,-0.03,0.01,0.01
5,3.23,-5.42,7.39,-0.06,0.02,0.02
5,2.93,-5.52,7.44,-0.03,-0.04,0.03
5,3.40,-5.50,7.34,-0.05,0.07,-0.02
5,3.96,-5.29,7.57,-0.11,-0.02,-0.06
5,5.63,-5.01,8.14,-0.10,0.05,-0.23
5,6.26,-5.04,10.23,-0.08,0.04,-0.33
5,8.14,-5.17,12.31,0.24,-0.18,-0.72
5,7.39,-6.31,13.67,0.68,0.07,-1.13
5,5.79,-6.26,14.43,1.11,0.05,-1.43
5,3.83,-8.25,14.73,1.73,0.31,"-1.30"
5,2.36,-7.91,14.14,2.19,0.63,-1.24
5,0.50,-6.83,12.60,2.70,0.11,-1.02
5,0.10,-5.66,9.84,2.94,0.40,-0.78
5,-0.43,-4.61,7.59,2.90,0.47,-0.31
5,-0.69,-2.10,5.09,2.79,1.27,0.10
5,-0.87,-0.68,4.74,2.22,1.57,0.75
5,-0.29,0.71,3.73,2.10,2.08,"1.18"
5,-0.13,1.76,2.50,1.59,2.23,"1.70"
5,-0.55,2.51,2.60,1.03,1.89,"2.03"
5,1.78,2.52,1.59,0.69,1.09,"2.35"
5,2.72,2.55,0.90,0.15,1.46,"2.44"
5,3.14,-0.22,0.70,-0.19,0.46,"2.62"
5,3.86,4.48,-0.70,-0.64,-0.67,"2.43"
5,7.20,-0.85,2.65,-1.71,2.11,"2.80"
5,7.77,-0.66,6.32,-2.13,0.85,"2.54"
5,9.77,-0.47,6.87,-1.85,0.53,"1.54"
5,7.39,-1.31,8.71,-2.16,0.74,"1.08"
5,8.53,-2.90,9.00,-1.88,0.71,"0.83"
5,7.69,-3.12,10.63,-2.21,0.52,"0.56"
5,6.14,-2.31,10.36,-1.98,0.08,"-0.06"
5,6.14,-4.55,7.66,-1.38,0.47,"-0.07"
5,5.94,-7.33,7.09,-1.97,1.44,"-0.30"
5,4.35,-6.94,7.37,-2.40,0.82,"-0.61"
5,4.99,-7.71,5.77,-1.78,0.90,"-0.63"
5,8.33,-10.10,6.65,-2.45,0.80,"-0.73"
5,7.88,-10.06,8.59,-2.11,0.93,"-1.49"
5,6.20,-10.67,11.62,-1.96,1.24,"-2.22"
5,6.25,-11.67,13.16,-1.07,1.12,"-2.62"
5,4.75,-12.34,11.99,-0.20,1.56,"-3.02"
5,0.66,-10.54,10.34,0.31,1.63,"-2.92"
5,0.26,-9.74,7.53,0.36,1.39,-2.22
5,-0.64,-8.83,5.62,0.88,1.46,"-1.83"
5,-0.98,-6.39,4.53,0.91,0.68,-0.99
5,0.67,-5.38,4.33,0.46,0.49,"-0.28"
5,1.23,-6.04,5.65,0.31,0.11,0.22
5,2.25,-3.05,5.97,0.43,-0.11,"0.25"
