label,ax,ay,az,gx,gy,gz
3,2.39,2.11,8.04,-0.16,0.08,-0.07
3,2.21,2.17,8.93,-0.24,-0.04,-0.03
3,2.65,2.21,9.65,-0.13,0.01,0.05
3,2.81,2.02,9.96,0.00,-0.03,0.01
3,3.02,2.22,9.84,0.06,0.06,"-0.04"
3,2.94,2.15,9.84,0.19,0.07,-0.07
3,2.29,1.91,11.30,0.26,-0.00,-0.12
3,3.62,2.39,10.88,0.84,0.17,-0.06
3,3.60,3.03,9.57,1.05,0.46,-0.18
3,3.18,3.55,7.82,1.17,0.61,"-0.44"
3,2.14,3.62,5.40,1.19,0.81,-0.61
3,1.10,3.25,1.31,0.84,0.68,"-0.66"
3,-1.34,1.51,-2.91,-0.39,0.31,-0.44
3,-2.78,-3.06,-7.76,-2.08,-0.54,"0.49"
3,-3.98,-8.35,-8.65,-4.38,-0.81,1.74
3,-1.34,-15.00,-4.13,-5.50,-1.79,2.55
3,4.88,-25.11,6.32,-8.27,-4.01,4.63
3,19.29,-32.17,12.27,-6.39,-1.98,3.90
3,9.74,-24.63,17.81,-3.59,-1.30,3.29
3,12.52,-14.76,14.52,-3.05,-0.98,1.87
3,4.69,-11.73,14.70,-1.68,-1.09,1.27
3,7.89,-9.52,7.53,-0.16,0.04,0.37
3,1.26,-10.46,4.70,0.20,0.23,-0.25
3,1.17,-9.64,0.10,0.68,0.29,-0.30
3,0.92,-9.91,-0.90,0.53,0.20,-0.34
3,1.06,-10.06,-0.16,0.28,0.43,-0.56
3,0.59,-9.91,0.74,0.50,0.15,-0.44
3,0.02,-9.72,0.39,0.31,-0.15,-0.40
3,0.73,-9.75,0.76,-0.03,-0.05,-0.05
3,0.84,-10.11,1.12,-0.24,-0.02,-0.03
3,1.36,-10.13,1.21,0.03,0.32,"-0.03"
3,1.08,-9.87,1.22,-0.02,0.20,-0.05
3,1.43,-9.88,1.25,0.04,0.21,"0.09"
3,1.28,-9.50,1.13,-0.03,0.09,-0.05
3,1.25,-9.98,1.20,-0.14,0.18,0.06
3,1.57,-9.93,1.39,-0.07,0.14,0.04
3,0.98,-9.74,1.64,0.05,0.32,"0.06"
3,1.23,-9.75,1.59,0.03,0.14,0.04
3,1.43,-9.65,1.54,0.01,0.10,0.01
3,1.47,-9.87,1.48,0.02,0.07,-0.07
3,1.39,-9.82,1.41,-0.01,0.12,"-0.03"
3,1.31,-9.67,1.54,0.04,0.15,-0.07
3,1.45,-9.87,1.65,-0.02,0.11,"-0.06"
3,1.31,-9.60,1.59,-0.04,0.15,-0.02
3,1.25,-9.87,1.69,0.03,0.17,-0.04
3,1.46,-9.72,1.67,-0.04,0.17,-0.01
3,1.18,-9.87,1.84,-0.01,0.17,"-0.04"
3,1.24,-9.65,1.58,0.01,-0.02,-0.04
3,1.36,-9.73,1.59,-0.06,0.06,0.04
3,1.21,-9.70,1.61,-0.05,0.01,"-0.00"
