label,ax,ay,az,gx,gy,gz
5,2.52,-2.37,9.00,-0.01,0.02,-0.08
5,2.66,-2.39,8.95,0.02,0.01,"-0.09"
5,2.65,-2.39,9.07,-0.01,0.02,"-0.09"
5,2.43,-2.38,9.06,0.03,0.05,-0.07
5,2.63,-2.34,8.91,-0.01,0.06,-0.06
5,2.61,-2.23,8.78,0.02,0.04,-0.04
5,2.53,-2.23,9.11,-0.07,0.02,"-0.03"
5,2.37,-1.52,10.43,-0.07,-0.09,"-0.09"
5,2.66,-1.06,13.50,0.04,-0.03,-0.22
5,1.20,-2.12,16.81,0.71,0.22,-0.14
5,0.37,-2.84,18.93,1.13,-0.01,"-0.18"
5,1.18,-4.71,18.06,2.00,0.84,"0.31"
5,2.38,-6.00,14.83,2.56,1.25,0.64
5,1.42,-5.76,10.88,2.95,1.53,"0.91"
5,0.66,-3.77,6.58,2.79,0.95,1.23
5,1.12,-2.13,3.60,2.13,1.25,1.36
5,0.10,-0.50,2.07,1.11,1.83,"1.68"
5,0.19,0.27,1.55,0.34,2.50,"2.32"
5,-0.42,0.51,1.41,-0.48,3.24,2.66
5,-0.26,0.94,1.81,-1.16,2.53,2.97
5,1.02,0.63,2.74,-1.64,1.82,"2.85"
5,4.00,0.52,3.31,-1.72,1.26,"2.75"
5,4.26,0.60,4.67,-1.98,0.49,2.13
5,7.27,-0.74,6.13,-2.10,0.26,1.55
5,5.54,-0.08,7.75,-2.09,-0.21,"0.97"
5,8.57,-0.90,7.48,-1.77,-0.34,0.69
5,7.09,-1.71,9.69,-2.66,-0.03,-0.26
5,7.11,-3.91,12.99,-2.44,-0.52,-0.43
5,6.69,-4.83,13.50,-1.46,-1.17,"-0.39"
5,7.31,-6.09,11.08,-1.59,-0.34,-1.27
5,8.35,-5.86,10.90,-1.97,-0.44,-2.01
5,6.39,-9.61,11.35,-1.85,0.75,-2.90
5,3.86,-10.58,13.28,-1.91,0.97,"-3.63"
5,3.62,-7.24,11.80,-0.58,1.21,-3.35
5,0.10,-9.00,13.58,-0.73,1.79,-3.92
5,-0.61,-4.70,15.07,-0.18,0.38,"-2.90"
5,2.79,-6.48,16.55,0.28,0.61,"-2.30"
5,4.36,-7.53,14.87,0.43,1.82,-2.67
5,1.56,-6.96,12.28,0.62,2.17,"-2.68"
5,3.07,-8.65,9.67,1.17,2.01,-1.28
5,0.67,-6.14,4.86,1.79,2.07,-1.07
5,-0.11,-3.87,1.85,1.06,0.30,-0.36
5,0.61,-1.69,1.47,0.84,0.81,0.02
5,-0.18,1.49,2.68,0.68,-0.30,0.23
5,0.32,2.00,5.23,-0.18,-0.29,"0.25"
5,1.18,1.74,7.13,-0.40,-0.31,"0.34"
5,1.34,0.79,8.42,-0.43,-0.26,0.23
5,1.08,0.38,9.28,-0.39,-0.03,0.30
5,1.18,0.69,9.70,-0.30,-0.25,"0.29"
5,1.41,0.75,9.86,-0.26,-0.02,"0.42"
