label,ax,ay,az,gx,gy,gz
3,1.48,8.12,4.27,-0.03,0.18,-0.21
3,1.56,7.82,4.41,0.02,0.20,-0.15
3,1.07,8.07,4.43,0.07,0.12,-0.11
3,1.50,8.48,4.02,0.08,0.00,-0.05
3,1.67,8.62,4.05,-0.02,0.11,-0.07
3,1.73,8.59,4.11,-0.06,0.09,-0.13
3,1.34,8.18,4.12,0.00,0.09,-0.22
3,0.29,7.58,3.51,0.10,-0.03,-0.20
3,-1.62,6.90,2.33,0.12,-0.29,-0.03
3,-4.89,4.74,1.58,-0.01,-0.41,0.48
3,-5.66,2.48,0.34,-0.16,-0.10,2.08
3,-4.71,-2.30,-0.72,-0.69,-0.97,3.72
3,1.24,-6.12,0.02,-1.27,-0.48,4.96
3,3.96,-9.94,2.17,-1.51,1.10,5.69
3,12.28,-19.96,6.06,-2.50,-0.64,6.47
3,18.78,-19.69,8.11,-2.10,-0.43,6.45
3,15.76,-15.44,10.06,-2.42,0.78,5.63
3,17.90,-13.78,10.78,-1.88,-0.73,4.90
3,17.79,-9.87,7.92,-0.99,-0.09,3.65
3,13.91,-8.33,6.45,-0.50,-0.07,1.77
3,9.60,-6.79,4.31,-0.22,-0.12,0.55
3,6.58,-8.58,3.76,-0.35,0.30,"-0.16"
3,4.20,-8.63,2.95,-0.12,-0.08,"-0.30"
3,3.57,-9.14,2.62,-0.11,-0.18,-0.37
3,2.96,-9.05,2.49,-0.04,0.01,-0.42
3,2.81,-9.16,2.65,-0.12,-0.05,"-0.32"
3,2.95,-9.23,2.53,-0.09,-0.16,-0.24
3,3.15,-9.36,2.55,-0.18,0.01,"-0.27"
3,3.44,-9.33,2.59,-0.12,0.19,-0.14
3,3.10,-9.03,2.64,-0.09,0.00,-0.06
3,3.51,-9.04,2.47,-0.11,-0.08,0.05
3,3.75,-9.01,2.47,-0.15,-0.06,0.01
3,3.56,-9.10,2.53,-0.13,-0.09,0.00
3,3.66,-9.06,2.40,-0.10,0.06,"0.01"
3,3.82,-9.07,2.33,-0.15,0.10,0.03
3,3.53,-9.13,2.38,-0.09,0.09,-0.00
3,3.80,-8.98,2.20,-0.05,0.03,0.02
3,3.73,-9.05,2.13,-0.07,0.00,"0.00"
3,3.74,-9.13,2.23,-0.10,0.05,-0.02
3,3.60,-9.16,2.22,-0.08,-0.03,-0.02
3,3.85,-9.12,2.15,-0.11,0.09,0.04
3,3.70,-9.10,2.25,-0.11,0.11,"0.02"
3,3.67,-9.05,2.11,-0.10,0.01,0.01
3,3.70,-9.09,2.11,-0.07,0.03,-0.02
3,3.54,-9.03,2.09,-0.10,0.01,-0.02
3,3.59,-9.15,2.11,-0.09,-0.00,"0.01"
3,3.73,-9.17,2.07,-0.11,0.06,"0.04"
3,3.72,-9.20,2.12,-0.10,0.05,0.03
3,3.84,-9.11,2.03,-0.11,0.03,"0.03"
3,3.84,-9.13,2.09,-0.09,0.05,"-0.01"
