label,ax,ay,az,gx,gy,gz
4,1.46,-8.45,4.87,-0.03,0.06,0.01
4,1.18,-8.49,4.86,0.00,0.03,-0.01
4,1.61,-8.47,4.71,-0.01,0.05,-0.01
4,1.28,-8.52,4.31,-0.01,0.08,-0.01
4,1.31,-8.41,4.61,-0.09,0.11,-0.02
4,1.30,-8.36,5.08,-0.09,-0.08,0.04
4,1.31,-8.42,6.02,-0.08,0.03,0.03
4,1.70,-8.27,5.91,0.10,-0.05,-0.01
4,1.01,-8.10,7.25,0.02,0.08,0.01
4,1.90,-8.55,9.15,0.36,0.06,0.08
4,1.41,-8.32,9.80,1.02,-0.11,-0.09
4,2.18,-8.64,10.39,1.27,-0.13,-0.08
4,2.38,-8.53,10.76,1.65,0.17,-0.27
4,2.25,-8.67,11.06,2.01,0.14,-0.29
4,2.45,-9.33,11.26,2.32,0.12,-0.43
4,2.48,-8.42,11.82,2.40,0.46,-0.52
4,1.92,-8.02,12.88,2.50,0.18,"-0.53"
4,2.33,-8.06,12.69,2.75,0.11,-0.47
4,2.28,-6.79,11.44,2.66,-0.04,-0.85
4,3.95,-5.06,10.93,2.16,0.63,"-1.13"
4,2.14,-5.54,11.41,1.70,0.53,-0.79
4,3.46,-5.35,9.52,2.61,0.55,-0.92
4,2.86,-3.27,3.48,2.88,0.00,-1.06
4,0.93,-0.31,-0.20,2.16,0.33,-1.28
4,0.09,2.92,-1.34,1.48,0.38,-1.07
4,-2.01,5.07,-1.65,1.20,0.22,-1.22
4,-4.34,6.56,-0.74,0.76,0.28,-1.07
4,-5.03,6.93,0.16,0.70,0.50,-0.61
4,-4.96,7.88,1.07,0.54,-0.35,-0.27
4,-4.64,8.22,1.71,0.37,-0.34,-0.43
4,-3.43,7.63,2.62,0.12,-0.51,-0.19
4,-3.92,7.37,4.48,0.31,0.38,-0.35
4,-3.73,7.29,5.06,0.01,-0.08,"-0.10"
4,-3.25,7.38,4.75,0.13,-0.07,"0.12"
4,-2.76,7.52,4.19,0.01,0.23,0.27
4,-3.41,7.72,4.18,0.16,0.02,"0.11"
4,-2.66,7.85,3.65,-0.10,-0.29,0.11
4,-2.21,7.71,4.08,-0.26,-0.24,0.02
4,-2.22,7.31,4.65,-0.35,0.13,0.07
4,-2.73,7.39,5.16,-0.23,-0.06,-0.03
4,-2.93,7.40,5.34,-0.25,-0.02,"0.05"
4,-2.38,7.18,5.34,-0.15,0.05,0.14
4,-2.54,7.24,5.12,-0.07,0.12,0.06
4,-2.22,7.18,4.97,-0.05,-0.12,0.03
4,-2.37,7.36,4.84,-0.09,-0.11,"0.02"
4,-2.37,7.35,4.89,-0.11,-0.05,0.06
4,-2.21,7.18,5.03,-0.16,-0.00,0.05
4,-2.59,7.16,5.16,-0.10,-0.11,0.02
4,-2.21,7.20,5.10,-0.14,-0.14,"0.08"
4,-2.51,7.25,5.33,-0.08,-0.02,"0.07"
