label,ax,ay,az,gx,gy,gz
4,3.10,-9.46,1.37,0.03,0.29,-0.44
4,3.05,-9.30,1.48,0.00,0.44,"-0.36"
4,3.02,-9.42,1.64,-0.01,0.39,-0.30
4,3.24,-9.45,1.81,-0.05,0.51,"-0.19"
4,2.95,-9.27,1.70,0.00,0.43,-0.14
4,3.37,-9.40,2.39,-0.02,0.15,-0.18
4,4.35,-8.55,2.34,0.25,0.26,"-0.08"
4,4.82,-8.47,3.58,-0.14,0.52,-0.11
4,5.96,-8.40,4.90,0.27,0.82,"-0.07"
4,6.32,-9.03,5.64,0.49,0.77,-0.26
4,7.53,-9.14,7.79,0.59,1.06,"-0.58"
4,7.27,-9.91,9.46,1.39,0.84,-0.80
4,9.42,-11.15,9.67,1.76,0.28,-1.09
4,10.76,-13.47,10.48,2.33,0.57,-1.73
4,8.55,-13.18,10.99,2.93,0.94,"-2.62"
4,8.79,-11.84,15.20,2.83,1.51,-2.59
4,9.31,-17.52,21.17,3.95,2.10,"-2.01"
4,10.05,-19.85,16.83,5.70,-0.06,-2.61
4,8.30,-21.08,8.40,5.98,-0.24,-3.76
4,7.70,-20.06,-1.41,5.67,-0.39,"-4.74"
4,3.55,-16.75,-8.19,5.19,1.26,"-5.77"
4,-4.85,-9.37,-12.94,4.15,3.06,-5.92
4,-20.14,-11.45,-15.61,3.92,1.79,-3.88
4,-14.44,1.59,-16.21,3.80,-0.31,"-1.78"
4,-11.56,-0.54,-14.15,0.43,0.23,-0.45
4,-7.68,0.54,-9.31,-0.18,0.12,"0.21"
4,-6.22,4.56,-6.96,-0.51,-0.09,0.43
4,-5.92,4.79,-4.16,-0.88,-0.01,"0.31"
4,-6.05,6.70,-2.93,-0.89,0.33,0.28
4,-6.72,6.98,-1.89,-0.76,0.50,"0.12"
4,-6.62,6.23,-1.20,-0.41,-0.12,0.12
4,-6.44,6.54,-2.53,0.12,-0.10,-0.12
4,-7.35,5.51,-3.34,-0.02,0.22,"-0.43"
4,-7.81,5.92,-4.09,0.16,0.18,"-0.30"
4,-7.55,6.23,-4.55,-0.04,-0.17,0.11
4,-6.98,5.15,-3.83,0.05,-0.38,0.51
4,-5.92,5.35,-3.07,0.07,-0.23,0.33
4,-6.39,5.36,-3.44,0.12,-0.24,0.02
4,-7.13,5.11,-3.98,0.09,-0.13,"-0.04"
4,-6.90,5.32,-4.09,-0.09,-0.12,"-0.05"
4,-7.26,5.47,-3.67,-0.08,-0.13,0.14
4,-6.92,5.56,-3.48,-0.04,-0.25,0.27
4,-5.99,5.84,-3.45,-0.08,-0.26,0.26
4,-6.56,6.10,-3.35,-0.03,0.04,"0.00"
4,-6.82,6.44,-3.46,-0.12,-0.14,"0.04"
4,-6.52,5.91,-3.25,-0.12,-0.11,0.09
4,-6.84,6.01,-3.06,-0.12,0.02,0.01
4,-6.60,5.91,-2.92,-0.18,0.04,"0.04"
4,-6.81,5.97,-3.24,-0.15,-0.20,"0.16"
4,-6.24,5.40,-3.10,-0.23,0.05,"0.12"
